free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,cash_flow_from_discontinued_operation,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,repurchase_of_capital_stock,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments
-276000000.0,-16000000.0,500000000.0,-172000000.0,86000000.0,155000000.0,6436000000.0,6125000000.0,55000000.0,256000000.0,,482000000.0,0.0,482000000.0,-2000000.0,0.0,484000000.0,,,1184000000.0,-16000000.0,-122000000.0,0.0,-122000000.0,-25000000.0,-25000000.0,0.0,0.0,-147000000.0,-104000000.0,0.0,-104000000.0,638000000.0,694000000.0,-2000000.0,-4000000.0,-4000000.0,-4000000.0,-50000000.0,-50000000.0,7000000.0,9000000.0,1000000.0,-724000000.0,-724000000.0,269000000.0,269000000.0,269000000.0,-35000000.0,3000000.0,-38000000.0,-269000000.0,2022-12-31,,,,,
259000000.0,-17000000.0,0.0,-182000000.0,296000000.0,25000000.0,6656000000.0,6436000000.0,-3000000.0,223000000.0,0.0,-36000000.0,0.0,-36000000.0,-19000000.0,,-17000000.0,0.0,0.0,-17000000.0,-17000000.0,-182000000.0,0.0,-182000000.0,-16000000.0,-16000000.0,0.0,0.0,-166000000.0,441000000.0,0.0,441000000.0,-36000000.0,-7000000.0,6000000.0,18000000.0,18000000.0,18000000.0,-53000000.0,-53000000.0,8000000.0,11000000.0,-6000000.0,-10000000.0,-10000000.0,288000000.0,288000000.0,288000000.0,41000000.0,-2000000.0,37000000.0,145000000.0,2023-03-31,,,,,
522000000.0,-1270000000.0,0.0,-419000000.0,95000000.0,61000000.0,5892000000.0,6656000000.0,-15000000.0,-749000000.0,0.0,-1271000000.0,0.0,-1271000000.0,-4000000.0,,-1270000000.0,,,-1270000000.0,-1270000000.0,-419000000.0,0.0,-419000000.0,-223000000.0,-223000000.0,0.0,0.0,-196000000.0,941000000.0,0.0,941000000.0,258000000.0,288000000.0,-40000000.0,28000000.0,28000000.0,28000000.0,-18000000.0,-18000000.0,9000000.0,11000000.0,5000000.0,0.0,0.0,302000000.0,302000000.0,302000000.0,-12000000.0,-1000000.0,-13000000.0,368000000.0,2023-06-30,,,,,
512000000.0,-516000000.0,0.0,-327000000.0,279000000.0,58000000.0,5698000000.0,5892000000.0,-6000000.0,-188000000.0,0.0,-703000000.0,0.0,-703000000.0,-35000000.0,1000000.0,-516000000.0,,,-516000000.0,-516000000.0,-324000000.0,0.0,-324000000.0,3000000.0,3000000.0,3000000.0,3000000.0,-330000000.0,839000000.0,0.0,839000000.0,31000000.0,103000000.0,-30000000.0,16000000.0,16000000.0,16000000.0,-58000000.0,-58000000.0,7000000.0,11000000.0,3000000.0,15000000.0,15000000.0,328000000.0,328000000.0,328000000.0,-5000000.0,2000000.0,-9000000.0,449000000.0,2023-09-30,,,,,
677000000.0,-266000000.0,0.0,-329000000.0,76000000.0,32000000.0,5229000000.0,5698000000.0,32000000.0,-501000000.0,0.0,-1178000000.0,0.0,-1178000000.0,-255000000.0,0.0,-266000000.0,,,-266000000.0,-266000000.0,-329000000.0,0.0,-329000000.0,-4000000.0,-4000000.0,0.0,0.0,-325000000.0,1006000000.0,0.0,1006000000.0,137000000.0,197000000.0,14000000.0,14000000.0,14000000.0,14000000.0,-88000000.0,-88000000.0,7000000.0,11000000.0,2000000.0,39000000.0,39000000.0,348000000.0,348000000.0,348000000.0,-7000000.0,0.0,-8000000.0,469000000.0,2023-12-31,,-152000000.0,-152000000.0,,
514000000.0,-17000000.0,,-200000000.0,260000000.0,31000000.0,5080000000.0,5229000000.0,-24000000.0,-125000000.0,,-639000000.0,,-639000000.0,-21000000.0,,-17000000.0,,,-17000000.0,-17000000.0,-200000000.0,,-200000000.0,-4000000.0,-4000000.0,,,-196000000.0,714000000.0,,714000000.0,-226000000.0,-269000000.0,5000000.0,-10000000.0,-10000000.0,-10000000.0,48000000.0,48000000.0,-2000000.0,14000000.0,11000000.0,-10000000.0,-10000000.0,336000000.0,336000000.0,336000000.0,8000000.0,,5000000.0,583000000.0,2024-03-31,-450000000.0,-151000000.0,-151000000.0,-450000000.0,-450000000.0
