free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,cash_dividends_paid,common_stock_dividend_paid
44558000.0,-1647000.0,-269695000.0,5615000.0,0.0,-53207000.0,82755000.0,11219000.0,1045993000.0,-1353000.0,1264985000.0,9820000.0,-227459000.0,-281738000.0,-281738000.0,-16011000.0,-1647000.0,-1647000.0,0.0,-264080000.0,-264080000.0,-269695000.0,5615000.0,-43486000.0,-43486000.0,1355000.0,8366000.0,13906000.0,-5540000.0,-53207000.0,-53207000.0,97765000.0,97765000.0,2228000.0,13113000.0,75643000.0,-11975000.0,-34038000.0,-37749000.0,21232000.0,,10847000.0,50312000.0,-12950000.0,-12595000.0,0.0,132193000.0,132193000.0,71598000.0,71598000.0,68703000.0,78578000.0,-8164000.0,-879000.0,-225684000.0,2022-12-31,,
41667000.0,-1500000.0,-22161000.0,0.0,,-55055000.0,,,986263000.0,4062000.0,1045993000.0,3468000.0,-67260000.0,-89862000.0,-89862000.0,-66201000.0,-1500000.0,-1500000.0,,-22161000.0,-22161000.0,-22161000.0,0.0,-74120000.0,-74120000.0,2785000.0,-21850000.0,9275000.0,-31125000.0,-55055000.0,-55055000.0,96722000.0,96722000.0,1369000.0,-97622000.0,-1756000.0,405000.0,-33923000.0,23590000.0,-85938000.0,-73379000.0,8731000.0,78691000.0,-17672000.0,2083000.0,,24118000.0,24118000.0,66751000.0,66751000.0,-5982000.0,6546000.0,-5248000.0,-6183000.0,36255000.0,2023-03-31,,
40621000.0,0.0,-55812000.0,49913000.0,,-55970000.0,,,1944400000.0,0.0,986263000.0,35000.0,958102000.0,-74007000.0,-74007000.0,-68108000.0,0.0,0.0,,-5899000.0,-5899000.0,-55812000.0,49913000.0,935518000.0,935518000.0,2959000.0,988529000.0,1067462000.0,-78933000.0,-55970000.0,-55970000.0,96591000.0,96591000.0,1347000.0,-85888000.0,-4561000.0,78144000.0,-236419000.0,69011000.0,7937000.0,7937000.0,29844000.0,61760000.0,-18202000.0,-3681000.0,,121890000.0,121890000.0,61078000.0,61078000.0,-738092000.0,12997000.0,-7085000.0,-743982000.0,666535000.0,2023-06-30,,
40838000.0,-200000000.0,-95821000.0,23250000.0,,-53690000.0,86014000.0,19784000.0,1648332000.0,0.0,1944400000.0,-6555000.0,-289513000.0,-325953000.0,-325953000.0,-25975000.0,-200000000.0,-200000000.0,,-72571000.0,-72571000.0,-95821000.0,23250000.0,-58088000.0,-58088000.0,6130000.0,-10528000.0,0.0,-10528000.0,-53690000.0,-53690000.0,94528000.0,94528000.0,1261000.0,-835000.0,-148139000.0,-8572000.0,152659000.0,-4248000.0,7465000.0,7465000.0,10829000.0,62104000.0,-14048000.0,1315000.0,,37411000.0,37411000.0,81207000.0,81207000.0,3072000.0,2748000.0,538000.0,-233000.0,-115984000.0,2023-09-30,,
32974000.0,0.0,-118236000.0,100000000.0,,-72782000.0,99247000.0,22360000.0,1444982000.0,0.0,1648332000.0,8089000.0,-211439000.0,-244336000.0,-244336000.0,-199144000.0,0.0,0.0,,-18236000.0,-18236000.0,-118236000.0,100000000.0,-72859000.0,-72859000.0,1588000.0,-1665000.0,0.0,-1665000.0,-72782000.0,-72782000.0,105756000.0,105756000.0,3510000.0,-2299000.0,-49921000.0,-3400000.0,-65640000.0,-25764000.0,142426000.0,142426000.0,19548000.0,53632000.0,-19571000.0,11381000.0,46716000.0,-118137000.0,-118137000.0,152475000.0,152475000.0,-12162000.0,-1273000.0,-2240000.0,0.0,-29337000.0,2023-12-31,-27088000.0,-27088000.0
