free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date
2015761000.0,-402597000.0,-2500000.0,0.0,-517772000.0,4361220000.0,3129744000.0,-699000.0,1232175000.0,-585842000.0,-585842000.0,-36986000.0,1248000.0,-129439000.0,-129439000.0,-402597000.0,-402597000.0,-18068000.0,-15568000.0,-2500000.0,-2500000.0,0.0,-715516000.0,-715516000.0,-1000.0,-199303000.0,150825000.0,-350128000.0,-3439000.0,0.0,-3439000.0,4999000.0,4999000.0,-517772000.0,2533533000.0,2533533000.0,31500000.0,751016000.0,-283604000.0,-162712000.0,33762000.0,-196474000.0,-196474000.0,591356000.0,605976000.0,605976000.0,36996000.0,-13733000.0,-13733000.0,287221000.0,287221000.0,70462000.0,70462000.0,216759000.0,114288000.0,12532000.0,1326245000.0,2022-12-31
675440000.0,-425820000.0,-2500000.0,0.0,-531733000.0,3881179000.0,4361220000.0,3243000.0,-483284000.0,-920674000.0,-920674000.0,-349187000.0,7123000.0,-130525000.0,-130525000.0,-425820000.0,-425820000.0,-22265000.0,-19765000.0,-2500000.0,-2500000.0,0.0,-769783000.0,-769783000.0,,-240326000.0,228086000.0,-468412000.0,0.0,,0.0,2276000.0,2276000.0,-531733000.0,1207173000.0,1207173000.0,17394000.0,-315256000.0,355266000.0,-464323000.0,-858925000.0,394602000.0,394602000.0,-138694000.0,-67505000.0,-67505000.0,20401000.0,-28193000.0,-28193000.0,279858000.0,279858000.0,58769000.0,58769000.0,221089000.0,1340000.0,1340000.0,1231629000.0,2023-03-31
1395071000.0,-450878000.0,-2500000.0,0.0,-525353000.0,4523228000.0,3881179000.0,226000.0,641823000.0,-668724000.0,-668724000.0,-90000000.0,0.0,-129369000.0,-129369000.0,-450878000.0,-450878000.0,1523000.0,4023000.0,-2500000.0,-2500000.0,0.0,-609877000.0,-609877000.0,,-52459000.0,180768000.0,-233227000.0,-35078000.0,,-35078000.0,3013000.0,3013000.0,-525353000.0,1920424000.0,1920424000.0,1227000.0,5237000.0,111388000.0,132401000.0,284932000.0,-152531000.0,-152531000.0,-35743000.0,-202809000.0,-202809000.0,63186000.0,-16416000.0,-16416000.0,286209000.0,286209000.0,58462000.0,58462000.0,227747000.0,-6094000.0,-6094000.0,1587075000.0,2023-06-30
2024850000.0,-500059000.0,-2500000.0,0.0,-439162000.0,5868782000.0,4523228000.0,-2632000.0,1348186000.0,-654944000.0,-654944000.0,-30110000.0,3227000.0,-128102000.0,-128102000.0,-500059000.0,-500059000.0,100000.0,2600000.0,-2500000.0,-2500000.0,0.0,-460882000.0,-460882000.0,,9981000.0,508478000.0,-498497000.0,-28000.0,,-28000.0,3328000.0,3328000.0,-439162000.0,2464012000.0,2464012000.0,0.0,914508000.0,-60295000.0,149375000.0,226967000.0,-77592000.0,-77592000.0,383493000.0,441935000.0,441935000.0,17520000.0,18859000.0,18859000.0,290787000.0,290787000.0,58470000.0,58470000.0,232317000.0,1083000.0,1083000.0,1221255000.0,2023-09-30
802413000.0,-177176000.0,-2500000.0,0.0,-717909000.0,6386792000.0,5868782000.0,2046000.0,515964000.0,-348469000.0,-348469000.0,-31908000.0,1381000.0,-126538000.0,-126538000.0,-177176000.0,-177176000.0,-14228000.0,-11728000.0,-2500000.0,-2500000.0,0.0,-655889000.0,-655889000.0,-1999000.0,128584000.0,399976000.0,-271392000.0,-70855000.0,0.0,-70855000.0,6290000.0,6290000.0,-717909000.0,1520322000.0,1520322000.0,15000000.0,253917000.0,-207023000.0,252834000.0,56167000.0,196667000.0,196667000.0,-284098000.0,492204000.0,492204000.0,29055000.0,47169000.0,47169000.0,311461000.0,311461000.0,62029000.0,62029000.0,249432000.0,-9112000.0,-9112000.0,872832000.0,2023-12-31
