free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_paid_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_prepaid_assets,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,cash_from_discontinued_operating_activities
165700000.0,-349700000.0,210300000.0,-237300000.0,82100000.0,237400000.0,-3500000.0,-151800000.0,-150500000.0,-150500000.0,-5500000.0,-5600000.0,-139400000.0,-139400000.0,-349700000.0,210300000.0,-404300000.0,-404300000.0,35500000.0,-202500000.0,,-202500000.0,-237300000.0,-237300000.0,403000000.0,403000000.0,-2300000.0,-116600000.0,115700000.0,-4700000.0,11500000.0,108900000.0,133400000.0,15100000.0,-5300000.0,-23800000.0,-23800000.0,405400000.0,405400000.0,133500000.0,133500000.0,271900000.0,100500000.0,-6200000.0,124600000.0,-32700000.0,14800000.0,0.0,-219100000.0,2022-12-31,
-80400000.0,-594200000.0,877800000.0,-272900000.0,73000000.0,82100000.0,-6700000.0,-2400000.0,286800000.0,286800000.0,8800000.0,-5600000.0,283600000.0,283600000.0,-594200000.0,877800000.0,-481700000.0,-481700000.0,13200000.0,-222000000.0,,-222000000.0,-272900000.0,-272900000.0,192500000.0,192500000.0,-2000000.0,-161200000.0,-65800000.0,-110000000.0,-27400000.0,71600000.0,161800000.0,15000000.0,,-42100000.0,-42100000.0,378600000.0,378600000.0,138800000.0,138800000.0,239800000.0,126000000.0,21000000.0,104300000.0,6100000.0,100000.0,-5500000.0,-217800000.0,2023-03-31,
-19900000.0,-2651400000.0,1085300000.0,-280600000.0,82200000.0,73000000.0,5200000.0,4000000.0,-1575000000.0,-1575000000.0,-2400000.0,-6500000.0,-1566100000.0,-1566100000.0,-2651400000.0,1085300000.0,1318300000.0,1318300000.0,1653100000.0,-54200000.0,,-54200000.0,-280600000.0,-280600000.0,260700000.0,260700000.0,-8900000.0,-115700000.0,-116700000.0,,,,158700000.0,15200000.0,,238900000.0,238900000.0,371800000.0,371800000.0,134000000.0,134000000.0,237800000.0,-576400000.0,61900000.0,,-56800000.0,-6500000.0,-575000000.0,293800000.0,2023-06-30,
-150500000.0,-445900000.0,1069000000.0,-276300000.0,174200000.0,82200000.0,-700000.0,92700000.0,604900000.0,604900000.0,-11800000.0,-6400000.0,623100000.0,623100000.0,-445900000.0,1069000000.0,-638000000.0,-638000000.0,30600000.0,-392300000.0,0.0,-392300000.0,-276300000.0,-276300000.0,125800000.0,125800000.0,-250900000.0,-134800000.0,12900000.0,46000000.0,3800000.0,-36900000.0,116100000.0,26500000.0,,-18000000.0,-18000000.0,349200000.0,349200000.0,106900000.0,106900000.0,242300000.0,6500000.0,-34000000.0,,47200000.0,-6700000.0,0.0,18300000.0,2023-09-30,
169900000.0,-1814600000.0,1940200000.0,-231500000.0,135700000.0,174200000.0,-11400000.0,-27100000.0,80500000.0,80500000.0,-38600000.0,-6500000.0,125600000.0,125600000.0,-1814600000.0,1940200000.0,-509000000.0,-509000000.0,10800000.0,-288300000.0,3300000.0,-291600000.0,-231500000.0,-231500000.0,401400000.0,401400000.0,-149800000.0,-105600000.0,200600000.0,37100000.0,55500000.0,108000000.0,134900000.0,68100000.0,,-18900000.0,-18900000.0,390100000.0,390100000.0,105600000.0,105600000.0,284500000.0,-55900000.0,12700000.0,0.0,-68600000.0,0.0,0.0,-62100000.0,2023-12-31,0.0
