free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
16019000000.0,-15407000000.0,-8718000000.0,8550000000.0,-7595000000.0,21879000000.0,21984000000.0,137000000.0,-242000000.0,-17629000000.0,-17629000000.0,25000000.0,-2079000000.0,-15407000000.0,-15407000000.0,-168000000.0,-168000000.0,-8718000000.0,8550000000.0,-6227000000.0,-6227000000.0,222000000.0,1230000000.0,13754000000.0,-12524000000.0,-84000000.0,-84000000.0,-7595000000.0,-7595000000.0,23614000000.0,23614000000.0,289000000.0,1709000000.0,-778000000.0,3973000000.0,4001000000.0,-28000000.0,-28000000.0,-4615000000.0,-4615000000.0,661000000.0,5100000000.0,-1924000000.0,-1924000000.0,4201000000.0,4201000000.0,136000000.0,136000000.0,4065000000.0,1663000000.0,1663000000.0,13624000000.0,2022-12-31
17220000000.0,-14557000000.0,-6952000000.0,6927000000.0,-6289000000.0,25924000000.0,21879000000.0,50000000.0,3995000000.0,-16568000000.0,-16568000000.0,3000000.0,-1989000000.0,-14557000000.0,-14557000000.0,-25000000.0,-25000000.0,-6952000000.0,6927000000.0,-2946000000.0,-2946000000.0,-125000000.0,3510000000.0,18363000000.0,-14853000000.0,-42000000.0,-42000000.0,-6289000000.0,-6289000000.0,23509000000.0,23509000000.0,1373000000.0,3868000000.0,-746000000.0,-6203000000.0,-5098000000.0,-1105000000.0,-1105000000.0,4454000000.0,4454000000.0,553000000.0,5284000000.0,-1854000000.0,-1854000000.0,3186000000.0,3186000000.0,126000000.0,126000000.0,3060000000.0,-84000000.0,-84000000.0,15051000000.0,2023-03-31
21778000000.0,-14969000000.0,-1255000000.0,1123000000.0,-6888000000.0,25929000000.0,25924000000.0,-26000000.0,31000000.0,-17835000000.0,-17835000000.0,2000000.0,-2736000000.0,-14969000000.0,-14969000000.0,-132000000.0,-132000000.0,-1255000000.0,1123000000.0,-10800000000.0,-10800000000.0,-232000000.0,-3382000000.0,18867000000.0,-22249000000.0,-298000000.0,-298000000.0,-6888000000.0,-6888000000.0,28666000000.0,28666000000.0,2936000000.0,4635000000.0,-513000000.0,1762000000.0,643000000.0,1119000000.0,1119000000.0,-2948000000.0,-2948000000.0,97000000.0,5774000000.0,-2415000000.0,-2415000000.0,3397000000.0,3397000000.0,118000000.0,118000000.0,3279000000.0,509000000.0,509000000.0,18368000000.0,2023-06-30
22601000000.0,-15787000000.0,-1414000000.0,1248000000.0,-8055000000.0,30702000000.0,25929000000.0,-351000000.0,5124000000.0,-18382000000.0,-18382000000.0,3000000.0,-2432000000.0,-15787000000.0,-15787000000.0,-166000000.0,-166000000.0,-1414000000.0,1248000000.0,-7150000000.0,-7150000000.0,-628000000.0,1659000000.0,16155000000.0,-14496000000.0,-126000000.0,-126000000.0,-8055000000.0,-8055000000.0,30656000000.0,30656000000.0,2117000000.0,2579000000.0,-1624000000.0,3983000000.0,3760000000.0,223000000.0,223000000.0,-2821000000.0,-2821000000.0,262000000.0,5743000000.0,-1824000000.0,-1824000000.0,3800000000.0,3800000000.0,129000000.0,129000000.0,3671000000.0,869000000.0,869000000.0,19689000000.0,2023-09-30
7896000000.0,-16191000000.0,-1929000000.0,1492000000.0,-11019000000.0,24048000000.0,30702000000.0,-94000000.0,-6560000000.0,-19308000000.0,-19308000000.0,0.0,-2680000000.0,-16191000000.0,-16191000000.0,-437000000.0,-437000000.0,-1929000000.0,1492000000.0,-6167000000.0,-6167000000.0,-66000000.0,4947000000.0,34234000000.0,-29287000000.0,-29000000.0,-29000000.0,-11019000000.0,-11019000000.0,18915000000.0,18915000000.0,-10271000000.0,-10034000000.0,740000000.0,5541000000.0,5114000000.0,427000000.0,427000000.0,-6518000000.0,-6518000000.0,3418000000.0,5659000000.0,-1670000000.0,-1670000000.0,1563000000.0,1563000000.0,,,1936000000.0,-471000000.0,-471000000.0,20687000000.0,2023-12-31
16836000000.0,-15696000000.0,-3079000000.0,1982000000.0,-12012000000.0,24493000000.0,24048000000.0,-125000000.0,570000000.0,-19714000000.0,-19714000000.0,8000000.0,-2929000000.0,-15696000000.0,-15696000000.0,-1097000000.0,-1097000000.0,-3079000000.0,1982000000.0,-8564000000.0,-8564000000.0,101000000.0,3408000000.0,25298000000.0,-21890000000.0,-61000000.0,-61000000.0,-12012000000.0,-12012000000.0,28848000000.0,28848000000.0,-2463000000.0,2870000000.0,-1000000000.0,-7500000000.0,-5376000000.0,-2124000000.0,-2124000000.0,3167000000.0,3167000000.0,334000000.0,5264000000.0,419000000.0,419000000.0,3413000000.0,3413000000.0,,,3413000000.0,-1781000000.0,-1781000000.0,23662000000.0,2024-03-31
