free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,sale_of_intangibles,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_paid_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,effect_of_exchange_rate_changes
134760000.0,-75201000.0,-40771000.0,9811000.0,-113588000.0,147117000.0,133140000.0,13977000.0,-154521000.0,-154521000.0,-20936000.0,-3678000.0,-23746000.0,,-75201000.0,-75201000.0,-30960000.0,,-30960000.0,-40771000.0,9811000.0,-79850000.0,-79850000.0,32862000.0,8440000.0,8440000.0,0.0,-25249000.0,-2072000.0,-23177000.0,-1872000.0,0.0,-1872000.0,-94031000.0,17685000.0,-111716000.0,248348000.0,248348000.0,-50853000.0,-18478000.0,28491000.0,-102060000.0,-102060000.0,17245000.0,-322000.0,113628000.0,17527000.0,3215000.0,-10926000.0,46403000.0,46403000.0,101999000.0,101999000.0,13262000.0,13262000.0,88737000.0,-22524000.0,-2081000.0,-564000.0,-5976000.0,2069000.0,153494000.0,2022-12-31,
154896000.0,-51521000.0,-44970000.0,0.0,-77238000.0,136360000.0,147117000.0,-10757000.0,-124059000.0,-124059000.0,-3950000.0,6701000.0,-30319000.0,,-51521000.0,-51521000.0,-44970000.0,,-44970000.0,-44970000.0,0.0,-118832000.0,-118832000.0,14950000.0,3484000.0,3484000.0,0.0,-84743000.0,,-84743000.0,-990000.0,0.0,-990000.0,-51533000.0,24715000.0,-76248000.0,232134000.0,232134000.0,-70906000.0,-15958000.0,50837000.0,-32661000.0,-32661000.0,-11374000.0,2852000.0,92020000.0,17477000.0,3343000.0,-7953000.0,37355000.0,37355000.0,104055000.0,104055000.0,13573000.0,13573000.0,90482000.0,1966000.0,17584000.0,-348000.0,-9019000.0,,111918000.0,2023-03-31,
115579000.0,-113895000.0,-41320000.0,36789000.0,-84807000.0,178134000.0,136360000.0,41774000.0,-146264000.0,-146264000.0,653000.0,2146000.0,-30637000.0,-30637000.0,-113895000.0,-113895000.0,-4531000.0,,-4531000.0,-41320000.0,36789000.0,-12348000.0,-12348000.0,1927000.0,81376000.0,85728000.0,-4352000.0,-30309000.0,,-30309000.0,-655000.0,0.0,-655000.0,-64687000.0,19465000.0,-84152000.0,200386000.0,200386000.0,-74476000.0,-17561000.0,-14000.0,-49394000.0,-49394000.0,-10117000.0,-1764000.0,61261000.0,19159000.0,3306000.0,-19909000.0,45453000.0,45453000.0,108174000.0,108174000.0,13872000.0,13872000.0,94302000.0,8020000.0,12591000.0,-429000.0,-3802000.0,,128234000.0,2023-06-30,
157590000.0,0.0,-40941000.0,78700000.0,-121149000.0,88264000.0,178134000.0,-89870000.0,214627000.0,214627000.0,-6122000.0,3675000.0,-30156000.0,,0.0,0.0,247230000.0,209471000.0,37759000.0,-40941000.0,78700000.0,-583236000.0,-583236000.0,23984000.0,13000.0,13000.0,0.0,-503535000.0,0.0,-503535000.0,-629000.0,0.0,-629000.0,-103069000.0,17451000.0,-120520000.0,278739000.0,278739000.0,-42352000.0,-20560000.0,18370000.0,35980000.0,35980000.0,7844000.0,2150000.0,-27604000.0,19843000.0,3294000.0,3707000.0,45471000.0,45471000.0,114091000.0,114091000.0,15882000.0,15882000.0,98209000.0,3536000.0,15080000.0,1906000.0,-1305000.0,3011000.0,133339000.0,2023-09-30,
221453000.0,-122608000.0,-49813000.0,522771000.0,-81127000.0,335556000.0,88264000.0,247292000.0,27628000.0,27628000.0,-153000.0,-46326000.0,-29983000.0,,-122608000.0,-122608000.0,226698000.0,,472958000.0,-49813000.0,522771000.0,-82916000.0,-82916000.0,33984000.0,-37367000.0,0.0,-37367000.0,-10114000.0,0.0,-10114000.0,-484000.0,0.0,-484000.0,-68935000.0,11708000.0,-80643000.0,302580000.0,302580000.0,-45619000.0,-16275000.0,37438000.0,-66300000.0,-66300000.0,1999000.0,3295000.0,98444000.0,24883000.0,3508000.0,-9541000.0,43608000.0,43608000.0,115655000.0,115655000.0,16701000.0,16701000.0,98954000.0,17537000.0,14957000.0,-1620000.0,-2826000.0,0.0,131386000.0,2023-12-31,
122688000.0,-27722000.0,-42773000.0,615934000.0,-78001000.0,902372000.0,335556000.0,559368000.0,511658000.0,511658000.0,-2850000.0,2701000.0,-33632000.0,-33632000.0,-27722000.0,-27722000.0,573161000.0,,573161000.0,-42773000.0,615934000.0,-152979000.0,-152979000.0,2145000.0,19068000.0,19068000.0,,-108961000.0,,-108961000.0,-462000.0,,-462000.0,-64769000.0,12770000.0,-77539000.0,200689000.0,200689000.0,-19519000.0,-25899000.0,-34994000.0,-10789000.0,-10789000.0,-4723000.0,747000.0,-20229000.0,26061000.0,2788000.0,3095000.0,31380000.0,31380000.0,117009000.0,117009000.0,17216000.0,17216000.0,99793000.0,7921000.0,10649000.0,1268000.0,-3781000.0,,92847000.0,2024-03-31,7448000.0
