free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,net_income_from_continuing_operations,date
1075000000.0,-848000000.0,0.0,799000000.0,50000000.0,-967000000.0,3050000000.0,3169000000.0,-119000000.0,-1134000000.0,-1134000000.0,-12000000.0,-1123000000.0,-1123000000.0,-798000000.0,-848000000.0,50000000.0,799000000.0,799000000.0,0.0,799000000.0,-1027000000.0,-1027000000.0,-22000000.0,-38000000.0,3650000000.0,-3688000000.0,-967000000.0,2042000000.0,2042000000.0,-9000000.0,136000000.0,102000000.0,102000000.0,34000000.0,68000000.0,68000000.0,-39000000.0,-353000000.0,145000000.0,145000000.0,-63000000.0,62000000.0,-173000000.0,-173000000.0,263000000.0,263000000.0,14000000.0,14000000.0,249000000.0,0.0,1962000000.0,2022-12-31
178000000.0,-103000000.0,,1397000000.0,85000000.0,-982000000.0,4477000000.0,3050000000.0,1427000000.0,239000000.0,239000000.0,-15000000.0,-1125000000.0,,-18000000.0,-103000000.0,85000000.0,1397000000.0,1397000000.0,,1397000000.0,28000000.0,28000000.0,-3000000.0,1013000000.0,4026000000.0,-3013000000.0,-982000000.0,1160000000.0,1160000000.0,-863000000.0,-407000000.0,61000000.0,61000000.0,-124000000.0,185000000.0,185000000.0,-4000000.0,-531000000.0,18000000.0,18000000.0,-62000000.0,104000000.0,-8000000.0,-8000000.0,281000000.0,281000000.0,16000000.0,16000000.0,265000000.0,,1708000000.0,2023-03-31
-47000000.0,-79000000.0,,1603000000.0,65000000.0,-1446000000.0,3439000000.0,4477000000.0,-1038000000.0,-52000000.0,-52000000.0,-16000000.0,-1125000000.0,,-14000000.0,-79000000.0,65000000.0,1103000000.0,1103000000.0,,1603000000.0,-2385000000.0,-2385000000.0,43000000.0,-982000000.0,3065000000.0,-4047000000.0,-1446000000.0,1399000000.0,1399000000.0,-510000000.0,165000000.0,-169000000.0,-169000000.0,74000000.0,-243000000.0,-243000000.0,14000000.0,-441000000.0,-79000000.0,-79000000.0,-171000000.0,111000000.0,-52000000.0,-52000000.0,300000000.0,300000000.0,15000000.0,15000000.0,285000000.0,,1722000000.0,2023-06-30
442000000.0,-46000000.0,0.0,0.0,68000000.0,-1495000000.0,2566000000.0,3439000000.0,-873000000.0,-1116000000.0,-1116000000.0,-12000000.0,-1126000000.0,-1126000000.0,22000000.0,-46000000.0,68000000.0,0.0,0.0,0.0,0.0,-1694000000.0,-1694000000.0,-4000000.0,-195000000.0,2885000000.0,-3080000000.0,-1495000000.0,1937000000.0,1937000000.0,-6000000.0,145000000.0,20000000.0,20000000.0,27000000.0,-7000000.0,-7000000.0,28000000.0,-179000000.0,-20000000.0,-20000000.0,-66000000.0,79000000.0,-99000000.0,-99000000.0,320000000.0,320000000.0,17000000.0,17000000.0,303000000.0,0.0,1709000000.0,2023-09-30
776000000.0,-65000000.0,0.0,0.0,45000000.0,-1148000000.0,2964000000.0,2566000000.0,398000000.0,-1215000000.0,-1215000000.0,-14000000.0,-1181000000.0,-1181000000.0,-20000000.0,-65000000.0,45000000.0,0.0,0.0,0.0,0.0,-311000000.0,-311000000.0,-9000000.0,846000000.0,3411000000.0,-2565000000.0,-1148000000.0,1924000000.0,1924000000.0,280000000.0,126000000.0,48000000.0,48000000.0,-10000000.0,58000000.0,58000000.0,8000000.0,-91000000.0,189000000.0,189000000.0,7000000.0,68000000.0,-140000000.0,-140000000.0,337000000.0,337000000.0,15000000.0,15000000.0,322000000.0,,1371000000.0,2023-12-31
-231000000.0,-3000000.0,,2980000000.0,65000000.0,-1248000000.0,2483000000.0,2964000000.0,-481000000.0,1831000000.0,1831000000.0,-28000000.0,-1183000000.0,-1183000000.0,62000000.0,-3000000.0,65000000.0,2980000000.0,2980000000.0,,2980000000.0,-3329000000.0,-3329000000.0,152000000.0,-2233000000.0,2631000000.0,-4864000000.0,-1248000000.0,1017000000.0,1017000000.0,-301000000.0,-444000000.0,135000000.0,135000000.0,-77000000.0,212000000.0,212000000.0,-24000000.0,-84000000.0,116000000.0,116000000.0,-55000000.0,106000000.0,-71000000.0,-71000000.0,362000000.0,362000000.0,16000000.0,16000000.0,346000000.0,-129000000.0,1105000000.0,2024-03-31
