ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,restricted_cash,inventory,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
326930321.0,326930321.0,24028000000.0,36433000000.0,-393000000.0,38090000000.0,66000000.0,-393000000.0,5239000000.0,6896000000.0,35179000000.0,6896000000.0,6896000000.0,175000000.0,175000000.0,3534000000.0,1265000000.0,8986000000.0,4000000.0,4000000.0,0.0,60462000000.0,40470000000.0,2213000000.0,844000000.0,1418000000.0,1418000000.0,3982000000.0,3982000000.0,,32857000000.0,4574000000.0,28283000000.0,19992000000.0,802000000.0,10248000000.0,10248000000.0,3576000000.0,665000000.0,2911000000.0,2911000000.0,5366000000.0,1971000000.0,3395000000.0,3395000000.0,67358000000.0,47300000000.0,210000000.0,91000000.0,91000000.0,1373000000.0,1373000000.0,7289000000.0,2762000000.0,4527000000.0,38337000000.0,-20481000000.0,58818000000.0,2820000000.0,13223000000.0,20058000000.0,689000000.0,45000000.0,1109000000.0,1801000000.0,1801000000.0,-11000000.0,1812000000.0,16414000000.0,9248000000.0,7166000000.0,2022-12-31
327968615.0,327968615.0,23032000000.0,36025000000.0,-612000000.0,37334000000.0,-2049000000.0,-612000000.0,5359000000.0,6668000000.0,34128000000.0,6668000000.0,6668000000.0,161000000.0,161000000.0,3443000000.0,1020000000.0,8926000000.0,4000000.0,4000000.0,0.0,63749000000.0,40114000000.0,2516000000.0,,1436000000.0,1436000000.0,4028000000.0,4028000000.0,,32134000000.0,4674000000.0,27460000000.0,23635000000.0,926000000.0,12990000000.0,12990000000.0,3891000000.0,685000000.0,3206000000.0,3206000000.0,5828000000.0,1970000000.0,3858000000.0,3858000000.0,70417000000.0,48831000000.0,225000000.0,159000000.0,159000000.0,1311000000.0,1311000000.0,7280000000.0,2753000000.0,4527000000.0,39856000000.0,-21044000000.0,60900000000.0,2993000000.0,13609000000.0,21586000000.0,787000000.0,173000000.0,1196000000.0,2274000000.0,2274000000.0,-12000000.0,2286000000.0,17156000000.0,9522000000.0,7634000000.0,2023-03-31
327979189.0,327979189.0,20688000000.0,35841000000.0,434000000.0,37998000000.0,-2269000000.0,434000000.0,5548000000.0,7705000000.0,34418000000.0,7705000000.0,7705000000.0,103000000.0,103000000.0,3442000000.0,2095000000.0,8945000000.0,4000000.0,4000000.0,0.0,65636000000.0,40061000000.0,2835000000.0,,1445000000.0,1445000000.0,4316000000.0,4183000000.0,133000000.0,31465000000.0,4752000000.0,26713000000.0,25575000000.0,861000000.0,12943000000.0,12943000000.0,4376000000.0,796000000.0,3580000000.0,3580000000.0,7395000000.0,3223000000.0,4172000000.0,4172000000.0,73341000000.0,50035000000.0,238000000.0,0.0,0.0,1403000000.0,1403000000.0,7271000000.0,2744000000.0,4527000000.0,41123000000.0,-21580000000.0,62703000000.0,3102000000.0,13817000000.0,23306000000.0,836000000.0,38000000.0,1290000000.0,2004000000.0,2004000000.0,-15000000.0,2019000000.0,19138000000.0,9533000000.0,9605000000.0,2023-06-30
328013283.0,328013283.0,22103000000.0,35014000000.0,1591000000.0,38434000000.0,-2844000000.0,1591000000.0,5433000000.0,8853000000.0,34785000000.0,8853000000.0,8853000000.0,91000000.0,91000000.0,3442000000.0,3232000000.0,8968000000.0,4000000.0,4000000.0,0.0,64300000000.0,39544000000.0,3048000000.0,,1421000000.0,1421000000.0,4579000000.0,4107000000.0,472000000.0,30496000000.0,4564000000.0,25932000000.0,24756000000.0,856000000.0,11361000000.0,11361000000.0,4518000000.0,869000000.0,3649000000.0,3649000000.0,8021000000.0,3815000000.0,4206000000.0,4206000000.0,73153000000.0,51241000000.0,240000000.0,0.0,0.0,1404000000.0,1404000000.0,7262000000.0,2735000000.0,4527000000.0,42335000000.0,-22114000000.0,64449000000.0,3379000000.0,14132000000.0,21912000000.0,728000000.0,392000000.0,1513000000.0,2193000000.0,2193000000.0,-14000000.0,2207000000.0,17086000000.0,9608000000.0,7478000000.0,2023-09-30
328018739.0,328018739.0,23017000000.0,34417000000.0,2072000000.0,38399000000.0,-3716000000.0,2072000000.0,5342000000.0,9324000000.0,34381000000.0,9324000000.0,9324000000.0,-62000000.0,-62000000.0,3441000000.0,3831000000.0,8992000000.0,4000000.0,4000000.0,0.0,61780000000.0,39577000000.0,3679000000.0,,1605000000.0,1605000000.0,4642000000.0,4048000000.0,594000000.0,29651000000.0,4594000000.0,25057000000.0,22203000000.0,863000000.0,9799000000.0,9799000000.0,4766000000.0,748000000.0,4018000000.0,4018000000.0,6775000000.0,2940000000.0,3835000000.0,3835000000.0,71104000000.0,52617000000.0,245000000.0,0.0,0.0,1391000000.0,1391000000.0,7252000000.0,2725000000.0,4527000000.0,43729000000.0,-22710000000.0,66439000000.0,3550000000.0,14441000000.0,18487000000.0,609000000.0,31000000.0,1561000000.0,1898000000.0,1898000000.0,-18000000.0,1916000000.0,14388000000.0,8330000000.0,6058000000.0,2023-12-31
328803086.0,328803086.0,18616000000.0,32286000000.0,1944000000.0,36205000000.0,-6068000000.0,1944000000.0,5269000000.0,9188000000.0,32247000000.0,9188000000.0,9188000000.0,-81000000.0,-81000000.0,3372000000.0,3664000000.0,8973000000.0,4000000.0,4000000.0,0.0,62714000000.0,37950000000.0,3948000000.0,,1610000000.0,1610000000.0,4738000000.0,4193000000.0,545000000.0,27654000000.0,4595000000.0,23059000000.0,24764000000.0,973000000.0,12687000000.0,12687000000.0,4632000000.0,674000000.0,3958000000.0,3958000000.0,6472000000.0,2128000000.0,4344000000.0,4344000000.0,71902000000.0,53206000000.0,244000000.0,,,1353000000.0,1353000000.0,7244000000.0,2717000000.0,4527000000.0,44365000000.0,-23305000000.0,67670000000.0,3558000000.0,14835000000.0,18696000000.0,730000000.0,40000000.0,1675000000.0,2259000000.0,2259000000.0,-19000000.0,2278000000.0,13992000000.0,5591000000.0,8401000000.0,2024-03-31
