preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,non_current_deferred_taxes_assets,financial_assets,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,financial_assets_designatedas_fair_value_through_profitor_loss_total,long_term_equity_investment,investments_in_other_ventures_under_equity_method,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,machinery_furniture_equipment,properties,current_assets,other_current_assets,assets_held_for_sale_current,current_deferred_assets,restricted_cash,prepaid_assets,inventory,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,capital_lease_obligations,derivative_product_liabilities,long_term_capital_lease_obligation,current_capital_lease_obligation,non_current_accounts_receivable,hedging_assets_current
6000000.0,458900511.0,458900511.0,3773000000.0,4761000000.0,1752000000.0,16536000000.0,-2080000000.0,1862000000.0,11775000000.0,110000000.0,14999000000.0,11885000000.0,11885000000.0,17000000.0,-1172000000.0,-1155000000.0,-1172000000.0,7642000000.0,1534000000.0,3864000000.0,3754000000.0,110000000.0,9826000000.0,4935000000.0,240000000.0,526000000.0,969000000.0,897000000.0,3114000000.0,3114000000.0,86000000.0,4891000000.0,855000000.0,886000000.0,886000000.0,1647000000.0,1647000000.0,1647000000.0,108000000.0,1395000000.0,834000000.0,561000000.0,324000000.0,237000000.0,21711000000.0,18900000000.0,450000000.0,48000000.0,1239000000.0,1118000000.0,42000000.0,6684000000.0,485000000.0,85000000.0,400000000.0,6199000000.0,,10023000000.0,4141000000.0,5882000000.0,414000000.0,-956000000.0,1370000000.0,532000000.0,838000000.0,2811000000.0,67000000.0,,146000000.0,81000000.0,159000000.0,29000000.0,1137000000.0,29000000.0,68000000.0,1040000000.0,-57000000.0,1097000000.0,1192000000.0,204000000.0,988000000.0,2022-12-31,,,,,,
,453997379.0,453997379.0,2725000000.0,4415000000.0,2044000000.0,16894000000.0,-354000000.0,2044000000.0,12479000000.0,,15595000000.0,12479000000.0,12479000000.0,,-1090000000.0,-1090000000.0,,8167000000.0,1444000000.0,3958000000.0,3958000000.0,,8556000000.0,4814000000.0,243000000.0,543000000.0,830000000.0,756000000.0,3116000000.0,3116000000.0,82000000.0,3742000000.0,217000000.0,834000000.0,834000000.0,1299000000.0,1299000000.0,1299000000.0,97000000.0,1295000000.0,614000000.0,681000000.0,557000000.0,124000000.0,21035000000.0,17647000000.0,459000000.0,67000000.0,1198000000.0,1092000000.0,,5087000000.0,515000000.0,515000000.0,,4572000000.0,4572000000.0,10435000000.0,4171000000.0,6264000000.0,401000000.0,,,,,3388000000.0,458000000.0,215000000.0,,,,,941000000.0,,,941000000.0,,,1774000000.0,84000000.0,1690000000.0,2023-03-31,,,,,,
,453997380.0,453997380.0,2816000000.0,5581000000.0,755000000.0,16782000000.0,-484000000.0,755000000.0,11201000000.0,,14342000000.0,11201000000.0,11201000000.0,,-1003000000.0,-1003000000.0,,8836000000.0,1492000000.0,1876000000.0,1876000000.0,,9688000000.0,4770000000.0,207000000.0,521000000.0,828000000.0,752000000.0,3141000000.0,3141000000.0,73000000.0,4918000000.0,185000000.0,942000000.0,942000000.0,2440000000.0,2440000000.0,2440000000.0,94000000.0,1257000000.0,617000000.0,640000000.0,479000000.0,161000000.0,20889000000.0,16455000000.0,461000000.0,52000000.0,1169000000.0,1072000000.0,62000000.0,3863000000.0,386000000.0,123000000.0,263000000.0,3477000000.0,,10446000000.0,4256000000.0,6190000000.0,402000000.0,,,,,4434000000.0,472000000.0,,,93000000.0,,,1000000000.0,,,1000000000.0,,,2869000000.0,104000000.0,2765000000.0,2023-06-30,,,,,,
,455491082.0,455491082.0,1944000000.0,4358000000.0,94000000.0,15550000000.0,207000000.0,94000000.0,11192000000.0,,14070000000.0,11192000000.0,11192000000.0,16000000.0,-1145000000.0,-1129000000.0,-1145000000.0,8933000000.0,1490000000.0,1898000000.0,1898000000.0,,8157000000.0,4309000000.0,219000000.0,562000000.0,577000000.0,507000000.0,2878000000.0,2878000000.0,73000000.0,3848000000.0,120000000.0,935000000.0,935000000.0,1480000000.0,1480000000.0,1480000000.0,85000000.0,1228000000.0,656000000.0,572000000.0,423000000.0,149000000.0,19349000000.0,15294000000.0,454000000.0,31000000.0,1142000000.0,1046000000.0,40000000.0,2134000000.0,333000000.0,96000000.0,237000000.0,1801000000.0,,11098000000.0,4431000000.0,6667000000.0,395000000.0,,,,,4055000000.0,439000000.0,,,102000000.0,,,982000000.0,,,982000000.0,,,2532000000.0,118000000.0,2414000000.0,2023-09-30,,,,,,
6000000.0,452962832.0,452962832.0,2079000000.0,3542000000.0,-166000000.0,14231000000.0,-312000000.0,-56000000.0,10954000000.0,110000000.0,13969000000.0,11064000000.0,11064000000.0,21000000.0,-1042000000.0,,-1042000000.0,8680000000.0,1504000000.0,1901000000.0,1791000000.0,110000000.0,7620000000.0,4387000000.0,40000000.0,535000000.0,627000000.0,553000000.0,3114000000.0,2905000000.0,71000000.0,3233000000.0,494000000.0,992000000.0,992000000.0,428000000.0,372000000.0,372000000.0,92000000.0,1227000000.0,798000000.0,429000000.0,248000000.0,181000000.0,18684000000.0,15763000000.0,374000000.0,45000000.0,1212000000.0,1104000000.0,65000000.0,2409000000.0,379000000.0,116000000.0,263000000.0,2030000000.0,,11120000000.0,4401000000.0,6719000000.0,447000000.0,-849000000.0,1296000000.0,495000000.0,801000000.0,2921000000.0,43000000.0,,139000000.0,100000000.0,161000000.0,20000000.0,1194000000.0,73000000.0,72000000.0,1049000000.0,-54000000.0,1103000000.0,1264000000.0,66000000.0,1198000000.0,2023-12-31,265000000.0,0.0,209000000.0,56000000.0,91000000.0,0.0
