free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
152939000.0,-24543000.0,-4000.0,-23767000.0,533096000.0,427982000.0,3877000.0,101237000.0,-24018000.0,-24018000.0,0.0,529000.0,-24543000.0,-24543000.0,-4000.0,-4000.0,-4000.0,-51451000.0,-51451000.0,2316000.0,33156000.0,-30840000.0,-29724000.0,-29724000.0,-10941000.0,-10941000.0,-12826000.0,176706000.0,176706000.0,35395000.0,29142000.0,-3703000.0,,62247000.0,43967000.0,18280000.0,18280000.0,8600000.0,-44077000.0,-44077000.0,302000.0,49015000.0,1160000.0,-28992000.0,-28992000.0,47469000.0,47469000.0,1171000.0,71186000.0,2022-12-31
167829000.0,-64715000.0,0.0,-27242000.0,632212000.0,533095000.0,1167000.0,97950000.0,-65236000.0,-65236000.0,-1480000.0,959000.0,-64715000.0,-64715000.0,0.0,0.0,0.0,-31885000.0,-31885000.0,-4643000.0,64899000.0,-69542000.0,,,-13106000.0,-13106000.0,-14136000.0,195071000.0,195071000.0,35914000.0,33247000.0,-3907000.0,3068000.0,-1874000.0,-694000.0,-1180000.0,-1180000.0,-11372000.0,16752000.0,16752000.0,2016000.0,44961000.0,1270000.0,-7878000.0,-7878000.0,41846000.0,41846000.0,,76942000.0,2023-03-31
46250000.0,-65196000.0,-1534000.0,-19004000.0,598879000.0,632212000.0,546000.0,-33879000.0,-65965000.0,-65965000.0,,765000.0,-65196000.0,-65196000.0,-1534000.0,-1534000.0,-1534000.0,-33168000.0,-33168000.0,-14164000.0,107653000.0,-121817000.0,,,-4513000.0,-4513000.0,-14491000.0,65254000.0,65254000.0,-97322000.0,-18424000.0,-3494000.0,2435000.0,-58500000.0,-48832000.0,-9668000.0,-9668000.0,-10674000.0,-8665000.0,-8665000.0,3055000.0,39314000.0,-224000.0,-8994000.0,-8994000.0,42033000.0,42033000.0,37000.0,87355000.0,2023-06-30
102624000.0,-89506000.0,-23000.0,-17986000.0,715990000.0,598879000.0,-2824000.0,119935000.0,-89486000.0,-89486000.0,,43000.0,-89506000.0,-89506000.0,-23000.0,-23000.0,-23000.0,88811000.0,88811000.0,125202000.0,134486000.0,-9284000.0,-18405000.0,-18405000.0,-5507000.0,-5507000.0,-12479000.0,120610000.0,120610000.0,-49098000.0,-54485000.0,-4140000.0,3182000.0,32467000.0,20835000.0,11632000.0,11632000.0,-315000.0,-25807000.0,-25807000.0,1790000.0,46213000.0,998000.0,-13915000.0,-13915000.0,42269000.0,42269000.0,,92353000.0,2023-09-30
160549000.0,-69026000.0,-1071000.0,-19947000.0,513314000.0,715990000.0,3754000.0,-206430000.0,-69585000.0,-69585000.0,-291000.0,803000.0,-69026000.0,-69026000.0,-1071000.0,-1071000.0,-1071000.0,-317341000.0,-317341000.0,99386000.0,129006000.0,-29620000.0,-396780000.0,-396780000.0,-6079000.0,-6079000.0,-13868000.0,180496000.0,180496000.0,34202000.0,-24543000.0,441000.0,3833000.0,-24370000.0,-27012000.0,2642000.0,2642000.0,95413000.0,-16572000.0,-16572000.0,11905000.0,46170000.0,436000.0,-35833000.0,-35833000.0,41212000.0,41212000.0,752000.0,81652000.0,2023-12-31
