preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,derivative_product_liabilities,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_debt_and_capital_lease_obligation,current_debt,line_of_credit,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,investments_and_advances,available_for_sale_securities,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,other_properties,machinery_furniture_equipment,buildings_and_improvements,prepaid_assets,receivables,accounts_receivable,other_short_term_investments,cash_and_cash_equivalents,date,treasury_shares_number
3234000.0,933896120.0,933896120.0,4081023000.0,5634371000.0,2993102000.0,10711032000.0,3313476000.0,131441000.0,5208102000.0,320374000.0,10545406000.0,5528476000.0,5528476000.0,-8296000.0,-1503521000.0,6719826000.0,320467000.0,93000.0,320374000.0,13479199000.0,9251000.0,66510000.0,10028000.0,56482000.0,5148371000.0,131441000.0,5016930000.0,486000000.0,486000000.0,486000000.0,319945000.0,175370000.0,144575000.0,144575000.0,19007675000.0,419594000.0,357337000.0,22825000.0,2215000000.0,592009000.0,1622991000.0,267239000.0,-100619000.0,367858000.0,40257000.0,112235000.0,212174000.0,3192000.0,73429000.0,127050000.0,127050000.0,39432000.0,1421907000.0,2022-12-31,
3234000.0,940338835.0,940338835.0,3653288000.0,6255968000.0,3044687000.0,11375138000.0,3365061000.0,114902000.0,5234072000.0,320374000.0,11209512000.0,5554446000.0,5554446000.0,-6341000.0,-1537943000.0,6778262000.0,320468000.0,94000.0,320374000.0,16898515000.0,,,,,5769968000.0,114902000.0,5655066000.0,486000000.0,486000000.0,486000000.0,554106000.0,554106000.0,554106000.0,554106000.0,22452961000.0,360068000.0,352363000.0,,2189385000.0,566394000.0,1622991000.0,274392000.0,,274392000.0,,274392000.0,,,,,,7705000.0,2487778000.0,2023-03-31,
3234000.0,948912761.0,948912761.0,3480006000.0,6610882000.0,3059220000.0,11753319000.0,3379594000.0,115224000.0,5257661000.0,320374000.0,11587693000.0,5578035000.0,5578035000.0,-5119000.0,-1585492000.0,6848178000.0,320468000.0,94000.0,320374000.0,19983414000.0,,,,,6124882000.0,115224000.0,6009658000.0,486000000.0,486000000.0,486000000.0,632459000.0,,632459000.0,632459000.0,25561449000.0,548232000.0,308811000.0,,2198441000.0,557762000.0,1640679000.0,285875000.0,,285875000.0,,285875000.0,,,,,,239421000.0,3015652000.0,2023-06-30,
3234000.0,957860430.0,957860430.0,3437704000.0,6364941000.0,3129922000.0,11304968000.0,3450296000.0,113361000.0,5053388000.0,320374000.0,11139342000.0,5373762000.0,5373762000.0,600000.0,-1852176000.0,6904869000.0,320469000.0,95000.0,320374000.0,22603391000.0,,,,,5878941000.0,113361000.0,5765580000.0,486000000.0,486000000.0,486000000.0,566477000.0,,566477000.0,566477000.0,27977153000.0,579738000.0,202589000.0,,1923466000.0,529961000.0,1393505000.0,295310000.0,,295310000.0,,295310000.0,,,,,,377149000.0,2813876000.0,2023-09-30,
3234000.0,975861793.0,975861793.0,2155792000.0,5362633000.0,3296590000.0,10475424000.0,3616964000.0,121821000.0,5234612000.0,320374000.0,10309798000.0,5554986000.0,5554986000.0,-1209000.0,-1804263000.0,7039987000.0,320471000.0,97000.0,320374000.0,24519872000.0,107808000.0,45947000.0,5718000.0,40229000.0,4876633000.0,121821000.0,4754812000.0,486000000.0,486000000.0,486000000.0,373529000.0,213614000.0,159915000.0,159915000.0,30074858000.0,724855000.0,200993000.0,22920000.0,1938022000.0,544517000.0,1393505000.0,306543000.0,-174599000.0,481142000.0,39046000.0,104735000.0,334169000.0,3192000.0,112748000.0,169852000.0,169852000.0,500942000.0,3085020000.0,2023-12-31,0.0
