free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
125000000.0,0.0,-431000000.0,960000000.0,-106000000.0,1285000000.0,633000000.0,25000000.0,627000000.0,499000000.0,499000000.0,-29000000.0,-1000000.0,-1000000.0,0.0,0.0,529000000.0,529000000.0,-431000000.0,960000000.0,-103000000.0,-103000000.0,-1000000.0,1000000.0,1000000.0,,0.0,0.0,3000000.0,3000000.0,-106000000.0,231000000.0,231000000.0,150000000.0,88000000.0,116000000.0,-28000000.0,-28000000.0,4000000.0,417000000.0,-359000000.0,-359000000.0,40000000.0,14000000.0,0.0,-33000000.0,-33000000.0,110000000.0,110000000.0,-20000000.0,0.0,-12000000.0,,,-30000000.0,2022-12-31
-76000000.0,,-803000000.0,677000000.0,-92000000.0,1295000000.0,1285000000.0,4000000.0,6000000.0,-122000000.0,-122000000.0,11000000.0,-7000000.0,-7000000.0,,,-126000000.0,-126000000.0,-803000000.0,677000000.0,112000000.0,112000000.0,17000000.0,-11000000.0,168000000.0,-179000000.0,0.0,0.0,198000000.0,198000000.0,-92000000.0,16000000.0,16000000.0,-79000000.0,-446000000.0,-279000000.0,-167000000.0,-167000000.0,48000000.0,25000000.0,294000000.0,294000000.0,29000000.0,16000000.0,,-2000000.0,-2000000.0,100000000.0,100000000.0,-81000000.0,,47000000.0,,,33000000.0,2023-03-31
332000000.0,,-517000000.0,325000000.0,-120000000.0,1492000000.0,1295000000.0,-11000000.0,208000000.0,-204000000.0,-204000000.0,-12000000.0,0.0,0.0,,,-192000000.0,-192000000.0,-517000000.0,325000000.0,-40000000.0,-40000000.0,36000000.0,70000000.0,70000000.0,0.0,-28000000.0,-28000000.0,2000000.0,2000000.0,-120000000.0,452000000.0,452000000.0,141000000.0,-87000000.0,-34000000.0,-53000000.0,-53000000.0,13000000.0,106000000.0,109000000.0,109000000.0,-15000000.0,14000000.0,,27000000.0,27000000.0,104000000.0,104000000.0,62000000.0,,33000000.0,,,119000000.0,2023-06-30
84000000.0,,-573000000.0,135000000.0,-50000000.0,1112000000.0,1492000000.0,-10000000.0,-370000000.0,-450000000.0,-450000000.0,-11000000.0,-1000000.0,,,,-438000000.0,-438000000.0,-573000000.0,135000000.0,-54000000.0,-54000000.0,1000000.0,0.0,0.0,0.0,-7000000.0,-7000000.0,2000000.0,2000000.0,-50000000.0,134000000.0,134000000.0,-44000000.0,20000000.0,-97000000.0,117000000.0,117000000.0,29000000.0,-68000000.0,-25000000.0,-25000000.0,0.0,10000000.0,,37000000.0,37000000.0,105000000.0,105000000.0,14000000.0,,15000000.0,0.0,0.0,12000000.0,2023-09-30
236000000.0,,-365000000.0,130000000.0,-81000000.0,1136000000.0,1112000000.0,13000000.0,11000000.0,-234000000.0,-234000000.0,1000000.0,0.0,,,,-235000000.0,-235000000.0,-365000000.0,130000000.0,-72000000.0,-72000000.0,9000000.0,0.0,0.0,0.0,-6000000.0,-6000000.0,6000000.0,6000000.0,-81000000.0,317000000.0,317000000.0,92000000.0,262000000.0,193000000.0,69000000.0,69000000.0,-22000000.0,194000000.0,-342000000.0,-342000000.0,11000000.0,13000000.0,326000000.0,18000000.0,18000000.0,98000000.0,98000000.0,17000000.0,,-34000000.0,6000000.0,0.0,-258000000.0,2023-12-31
