preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,preferred_securities_outside_stock_equity,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_debt,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,treasury_shares_number
12673216.0,382763835.0,382763835.0,5078000000.0,6871000000.0,-6419000000.0,6765000000.0,1176000000.0,-6419000000.0,518000000.0,412000000.0,5937000000.0,525000000.0,113000000.0,412000000.0,18000000.0,18000000.0,337000000.0,53000000.0,4000000.0,4000000.0,12046000000.0,8947000000.0,198000000.0,1266000000.0,1440000000.0,1440000000.0,6043000000.0,518000000.0,5525000000.0,3099000000.0,162000000.0,828000000.0,828000000.0,2109000000.0,1133000000.0,976000000.0,976000000.0,12571000000.0,8296000000.0,310000000.0,6831000000.0,3330000000.0,3501000000.0,1155000000.0,-1091000000.0,2246000000.0,77000000.0,1643000000.0,453000000.0,73000000.0,0.0,4275000000.0,210000000.0,1346000000.0,1444000000.0,50000000.0,1394000000.0,-111000000.0,1505000000.0,1275000000.0,1275000000.0,2022-12-31,
12704807.0,388634376.0,388634376.0,4829000000.0,6697000000.0,-6298000000.0,6693000000.0,1624000000.0,-6298000000.0,582000000.0,578000000.0,6374000000.0,691000000.0,113000000.0,578000000.0,149000000.0,149000000.0,358000000.0,67000000.0,4000000.0,4000000.0,11509000000.0,9247000000.0,126000000.0,1269000000.0,1474000000.0,1474000000.0,6378000000.0,582000000.0,5796000000.0,2262000000.0,176000000.0,319000000.0,319000000.0,1767000000.0,948000000.0,819000000.0,819000000.0,12200000000.0,8314000000.0,232000000.0,6876000000.0,3364000000.0,3512000000.0,1206000000.0,,1206000000.0,,1206000000.0,,,,3886000000.0,183000000.0,1326000000.0,1091000000.0,29000000.0,1062000000.0,-107000000.0,1169000000.0,1286000000.0,1286000000.0,2023-03-31,
12705728.0,388788391.0,388788391.0,4495000000.0,6522000000.0,-6169000000.0,6599000000.0,1362000000.0,-6169000000.0,544000000.0,621000000.0,5889000000.0,727000000.0,106000000.0,621000000.0,71000000.0,71000000.0,467000000.0,79000000.0,4000000.0,4000000.0,11072000000.0,8675000000.0,116000000.0,1269000000.0,1478000000.0,1478000000.0,5812000000.0,544000000.0,5268000000.0,2397000000.0,147000000.0,710000000.0,710000000.0,1540000000.0,843000000.0,697000000.0,697000000.0,11799000000.0,8040000000.0,152000000.0,6790000000.0,3308000000.0,3482000000.0,1098000000.0,,1098000000.0,,1098000000.0,,,,3759000000.0,167000000.0,1168000000.0,941000000.0,10000000.0,931000000.0,-93000000.0,1024000000.0,1483000000.0,1483000000.0,2023-06-30,
12706862.0,389211374.0,389211374.0,4466000000.0,6104000000.0,-6132000000.0,6155000000.0,1029000000.0,-6132000000.0,539000000.0,590000000.0,5425000000.0,693000000.0,103000000.0,590000000.0,28000000.0,28000000.0,468000000.0,90000000.0,4000000.0,4000000.0,10744000000.0,8288000000.0,129000000.0,1270000000.0,1515000000.0,1515000000.0,5374000000.0,539000000.0,4835000000.0,2456000000.0,109000000.0,730000000.0,730000000.0,1617000000.0,804000000.0,813000000.0,813000000.0,11437000000.0,7952000000.0,147000000.0,6722000000.0,3265000000.0,3457000000.0,1083000000.0,,1083000000.0,,1083000000.0,,,,3485000000.0,184000000.0,1229000000.0,973000000.0,21000000.0,952000000.0,-92000000.0,1044000000.0,1099000000.0,1099000000.0,2023-09-30,
12706843.0,391748100.0,391748100.0,4219000000.0,5955000000.0,-6003000000.0,5725000000.0,1065000000.0,-6003000000.0,615000000.0,385000000.0,5083000000.0,489000000.0,104000000.0,385000000.0,86000000.0,86000000.0,196000000.0,99000000.0,4000000.0,4000000.0,10879000000.0,8262000000.0,148000000.0,1270000000.0,1531000000.0,1531000000.0,5313000000.0,615000000.0,4698000000.0,2617000000.0,97000000.0,642000000.0,642000000.0,1878000000.0,983000000.0,895000000.0,895000000.0,11368000000.0,7686000000.0,151000000.0,6388000000.0,3224000000.0,3164000000.0,1147000000.0,-963000000.0,2110000000.0,59000000.0,1562000000.0,421000000.0,68000000.0,0.0,3682000000.0,209000000.0,1044000000.0,1308000000.0,,1308000000.0,-102000000.0,1410000000.0,1121000000.0,1121000000.0,2023-12-31,0.0
