symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
TM,Consumer Discretionary,1854000582170.0237,13565179729.0,2023-03-31,0.032782035903384375,2151232342272.2568,2221754118153.1475,136.67349929809572,163.78361087272754
TM,Consumer Discretionary,2151232342272.2568,13548168314.0,2023-06-30,0.2007476504930445,2510522412963.41,3014503888875.9434,158.78399887084964,222.502689589478
TM,Consumer Discretionary,2510522412963.41,13513852345.0,2023-09-30,0.1366564332301768,2443683382517.1006,2777628437515.741,185.77400054931636,205.5393507790869
TM,Consumer Discretionary,2443683382517.1006,13485850867.0,2023-12-31,0.05761833215618875,,,181.20350036621093,
