free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
-5399000000.0,-1000000000.0,-899000000.0,8897000000.0,169000000.0,-866000000.0,23365000000.0,38845000000.0,30000000.0,-15510000000.0,4392000000.0,4392000000.0,-1966000000.0,-1541000000.0,,-831000000.0,-1000000000.0,169000000.0,8730000000.0,748000000.0,,7982000000.0,-915000000.0,8897000000.0,-15369000000.0,-15369000000.0,2571000000.0,-2770000000.0,1872000000.0,-4642000000.0,-14304000000.0,-14304000000.0,-866000000.0,-866000000.0,-4533000000.0,-4533000000.0,-10259000000.0,-10075000000.0,-633000000.0,409000000.0,409000000.0,548000000.0,40000000.0,40000000.0,,250000000.0,-83000000.0,-83000000.0,982000000.0,982000000.0,4908000000.0,2022-12-31
15567000000.0,-2000000000.0,-1375000000.0,13750000000.0,344000000.0,-760000000.0,41913000000.0,23365000000.0,51000000.0,18497000000.0,13190000000.0,13190000000.0,4008000000.0,-1537000000.0,-1537000000.0,-1656000000.0,-2000000000.0,344000000.0,12375000000.0,7349000000.0,7349000000.0,5026000000.0,-1375000000.0,6401000000.0,-11020000000.0,-11020000000.0,-115000000.0,-2319000000.0,2575000000.0,-4894000000.0,-7826000000.0,-7826000000.0,-760000000.0,-760000000.0,16327000000.0,16327000000.0,9484000000.0,11402000000.0,-1875000000.0,4263000000.0,4263000000.0,1796000000.0,-4306000000.0,-4306000000.0,69000000.0,362000000.0,-332000000.0,-332000000.0,970000000.0,970000000.0,5774000000.0,2023-03-31
10203000000.0,-3000000000.0,-750000000.0,-3930000000.0,284000000.0,-829000000.0,41813000000.0,41913000000.0,55000000.0,-155000000.0,-10459000000.0,-10459000000.0,-1316000000.0,-1747000000.0,-1747000000.0,-2716000000.0,-3000000000.0,284000000.0,-4680000000.0,-3923000000.0,-3923000000.0,-757000000.0,-750000000.0,-7000000.0,-728000000.0,-728000000.0,-309000000.0,745000000.0,5076000000.0,-4331000000.0,-335000000.0,-335000000.0,-829000000.0,-829000000.0,11032000000.0,11032000000.0,4422000000.0,353000000.0,-126000000.0,-308000000.0,-308000000.0,-249000000.0,4503000000.0,4503000000.0,-160000000.0,242000000.0,-150000000.0,-150000000.0,1021000000.0,1021000000.0,5657000000.0,2023-06-30
6064000000.0,-1500000000.0,0.0,-3426000000.0,411000000.0,-838000000.0,38915000000.0,41813000000.0,-57000000.0,-2841000000.0,-7104000000.0,-7104000000.0,-2429000000.0,-1739000000.0,-1739000000.0,-1089000000.0,-1500000000.0,411000000.0,-1847000000.0,-1847000000.0,,0.0,0.0,0.0,-2639000000.0,-2639000000.0,-297000000.0,-1276000000.0,2497000000.0,-3773000000.0,-228000000.0,-228000000.0,-838000000.0,-838000000.0,6902000000.0,6902000000.0,-410000000.0,466000000.0,-357000000.0,2252000000.0,2252000000.0,823000000.0,-2771000000.0,-2771000000.0,32000000.0,247000000.0,-12000000.0,-12000000.0,1007000000.0,1007000000.0,6038000000.0,2023-09-30
-6152000000.0,-1500000000.0,0.0,0.0,314000000.0,-959000000.0,25427000000.0,38915000000.0,48000000.0,-13536000000.0,-7156000000.0,-7156000000.0,-2664000000.0,-1738000000.0,-1738000000.0,-1186000000.0,-1500000000.0,314000000.0,-1568000000.0,-1568000000.0,,0.0,0.0,0.0,-1187000000.0,-1187000000.0,446000000.0,1073000000.0,6389000000.0,-5316000000.0,-1747000000.0,-1747000000.0,-959000000.0,-959000000.0,-5193000000.0,-5193000000.0,-11853000000.0,-12018000000.0,,791000000.0,791000000.0,1146000000.0,-540000000.0,-540000000.0,-446000000.0,208000000.0,249000000.0,249000000.0,974000000.0,974000000.0,5675000000.0,2023-12-31
