treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,financial_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,restricted_cash,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,loans_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,other_equity_adjustments
3113000.0,227716433.0,230829433.0,1130781000.0,1883670000.0,569246000.0,5328061000.0,1419429000.0,569246000.0,22220000.0,3466611000.0,4938509000.0,3466611000.0,3466611000.0,-404091000.0,160188000.0,1756082000.0,1868015000.0,2702000.0,2702000.0,0.0,2821124000.0,1846601000.0,217985000.0,156718000.0,1471898000.0,1471898000.0,974523000.0,187555000.0,69000000.0,69000000.0,411772000.0,22220000.0,389552000.0,389552000.0,306196000.0,193482000.0,5431000.0,112714000.0,13980000.0,13980000.0,98734000.0,6287735000.0,3893783000.0,202894000.0,131354000.0,2897365000.0,544796000.0,2352569000.0,662170000.0,-502967000.0,1165137000.0,130407000.0,646456000.0,362794000.0,25480000.0,0.0,2393952000.0,,111617000.0,21083000.0,50958000.0,357960000.0,174859000.0,85488000.0,97613000.0,434068000.0,28765000.0,81524000.0,29000.0,323750000.0,-22880000.0,346630000.0,1418266000.0,687597000.0,730669000.0,608355000.0,122314000.0,2022-12-31,
2794000.0,228035000.0,230829000.0,1520769000.0,1879949000.0,522074000.0,5441125000.0,1361074000.0,522074000.0,,3561176000.0,5047882000.0,3561176000.0,3561176000.0,,142855000.0,1819166000.0,1882163000.0,2702000.0,2702000.0,0.0,2717777000.0,1827533000.0,221808000.0,119019000.0,1486706000.0,1486706000.0,890244000.0,,,,393243000.0,,393243000.0,,497001000.0,412615000.0,,84386000.0,,,84386000.0,6278953000.0,4027635000.0,205593000.0,91885000.0,3039102000.0,585021000.0,2454081000.0,691055000.0,-531924000.0,1222979000.0,,,,,,2251318000.0,265909000.0,,,,380824000.0,189387000.0,91149000.0,100288000.0,317244000.0,,,,317244000.0,-23700000.0,340944000.0,1287341000.0,928161000.0,359180000.0,,,2023-03-31,
2647000.0,228182000.0,230829000.0,1278537000.0,1888086000.0,596878000.0,5511694000.0,1332978000.0,596878000.0,,3623608000.0,5011545000.0,3623608000.0,3623608000.0,,134277000.0,1865160000.0,1890023000.0,2702000.0,2702000.0,0.0,2723660000.0,1745210000.0,212735000.0,144538000.0,1387937000.0,1387937000.0,978450000.0,,,,500149000.0,,500149000.0,,478301000.0,394362000.0,,83939000.0,,,83939000.0,6347268000.0,4035840000.0,204654000.0,97616000.0,3026730000.0,570192000.0,2456538000.0,706840000.0,-545641000.0,1252481000.0,,,,,,2311428000.0,274939000.0,,,,391989000.0,199711000.0,96140000.0,96138000.0,312599000.0,,,,312599000.0,-22213000.0,334812000.0,1331901000.0,722352000.0,609549000.0,,,2023-06-30,
2647004.0,228182263.0,230829267.0,903032000.0,1482967000.0,716629000.0,5176667000.0,1438019000.0,716629000.0,,3693700000.0,5076059000.0,3693700000.0,3693700000.0,,134277000.0,1922193000.0,1903082000.0,2702000.0,2702000.0,0.0,2212998000.0,1688627000.0,204664000.0,101604000.0,1382359000.0,1382359000.0,524371000.0,,,,100608000.0,,100608000.0,,423763000.0,346876000.0,,76887000.0,,,76887000.0,5906698000.0,3944308000.0,198057000.0,63160000.0,2977071000.0,542604000.0,2434467000.0,706020000.0,-549032000.0,1255052000.0,,,,,,1962390000.0,220715000.0,,,,399207000.0,211327000.0,94475000.0,93405000.0,326690000.0,,,,326690000.0,-20441000.0,347131000.0,1015778000.0,435843000.0,579935000.0,,,2023-09-30,
2547714.0,221356672.0,223904386.0,841710000.0,1532062000.0,805211000.0,5317558000.0,1068267000.0,805211000.0,22268000.0,3807764000.0,4729588000.0,3807764000.0,3807764000.0,-433830000.0,133023000.0,2456800000.0,1915115000.0,2702000.0,2702000.0,0.0,2307426000.0,1228133000.0,207401000.0,98908000.0,921824000.0,921824000.0,1079293000.0,118033000.0,66432000.0,66432000.0,610238000.0,22268000.0,587970000.0,587970000.0,284590000.0,187960000.0,8518000.0,96630000.0,12475000.0,12475000.0,84155000.0,6115190000.0,3967630000.0,196957000.0,3083000.0,3002553000.0,526821000.0,2475732000.0,765037000.0,-516765000.0,1281802000.0,203978000.0,668749000.0,382836000.0,26239000.0,0.0,2147560000.0,,43230000.0,87666000.0,44854000.0,398385000.0,212445000.0,94736000.0,91204000.0,515643000.0,53216000.0,80550000.0,,381877000.0,-17296000.0,399173000.0,1057782000.0,389698000.0,668084000.0,580704000.0,87380000.0,2023-12-31,-433830000.0
