free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
808386000.0,-394680000.0,-132475000.0,50000000.0,-106564000.0,69036000.0,354161000.0,1665066000.0,1447359000.0,-3300000.0,221007000.0,-585281000.0,-585281000.0,-27630000.0,-80496000.0,-80496000.0,-394680000.0,-394680000.0,-82475000.0,-82475000.0,-132475000.0,50000000.0,-108662000.0,-108662000.0,3000.0,5899000.0,-8000000.0,-8000000.0,-106564000.0,-106564000.0,914950000.0,914950000.0,74480000.0,-231987000.0,-70175000.0,-161812000.0,12206000.0,-174018000.0,-174018000.0,-37931000.0,253442000.0,90956000.0,113601000.0,-49782000.0,9378000.0,30140000.0,30140000.0,176169000.0,176169000.0,49739000.0,-2315000.0,51818000.0,624826000.0,2022-12-31
77636000.0,-245566000.0,-61571000.0,42000000.0,-100069000.0,25934000.0,22010000.0,1364930000.0,1665066000.0,1506000.0,-301642000.0,-379110000.0,-379110000.0,-25986000.0,-87987000.0,-87987000.0,-245566000.0,-245566000.0,-19571000.0,-19571000.0,-61571000.0,42000000.0,-100237000.0,-100237000.0,1572000.0,760000.0,-2500000.0,-2500000.0,-100069000.0,-100069000.0,177705000.0,177705000.0,-291290000.0,-135897000.0,32424000.0,-168321000.0,-220018000.0,51697000.0,51697000.0,28007000.0,-280263000.0,96863000.0,86369000.0,-121812000.0,3325000.0,15305000.0,15305000.0,173983000.0,173983000.0,13189000.0,-1799000.0,15402000.0,385005000.0,2023-03-31
409779000.0,-2465000.0,-61635000.0,13000000.0,-80181000.0,67814000.0,227352000.0,1614618000.0,1364930000.0,-546000.0,250234000.0,-163683000.0,-163683000.0,-25299000.0,-87284000.0,-87284000.0,-2465000.0,-2465000.0,-48635000.0,-48635000.0,-61635000.0,13000000.0,-76043000.0,-76043000.0,110000.0,4528000.0,-500000.0,-500000.0,-80181000.0,-80181000.0,489960000.0,489960000.0,-82688000.0,-204931000.0,-49922000.0,-155009000.0,-99673000.0,-55336000.0,-55336000.0,-3532000.0,204902000.0,-79127000.0,-10783000.0,-206892000.0,11569000.0,45496000.0,45496000.0,189360000.0,189360000.0,-1370000.0,4852000.0,-6132000.0,534485000.0,2023-06-30
1317719000.0,-585592000.0,-35626000.0,5000000.0,-81187000.0,26004000.0,-9015000.0,2214751000.0,1614618000.0,-1853000.0,601986000.0,-725480000.0,-725480000.0,-25677000.0,-83585000.0,-83585000.0,-585592000.0,-585592000.0,-30626000.0,-30626000.0,-35626000.0,5000000.0,-71440000.0,-71440000.0,14792000.0,-3295000.0,-1750000.0,-1750000.0,-81187000.0,-81187000.0,1398906000.0,1398906000.0,518022000.0,594844000.0,99621000.0,495223000.0,362238000.0,132985000.0,132985000.0,3254000.0,158429000.0,-238505000.0,-320923000.0,-169468000.0,11474000.0,26750000.0,26750000.0,195562000.0,195562000.0,-8495000.0,3593000.0,-4874000.0,825061000.0,2023-09-30
106688000.0,-165659000.0,-433418000.0,0.0,-123976000.0,83311000.0,10468000.0,1353747000.0,2214751000.0,7544000.0,-868548000.0,-975609000.0,-975609000.0,-294652000.0,-81880000.0,-81880000.0,-165659000.0,-165659000.0,-433418000.0,-433418000.0,-433418000.0,0.0,-123603000.0,-123603000.0,887000.0,2218000.0,-2732000.0,-2732000.0,-123976000.0,-123976000.0,230664000.0,230664000.0,-263111000.0,-391569000.0,-111742000.0,-279827000.0,-151406000.0,-128421000.0,-128421000.0,-19667000.0,-52822000.0,200947000.0,228206000.0,181552000.0,14767000.0,104999000.0,104999000.0,211668000.0,211668000.0,14445000.0,1447000.0,12159000.0,-33656000.0,2023-12-31
