free_cash_flow,repurchase_of_capital_stock,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,repayment_of_debt,long_term_debt_payments
69000000.0,0.0,,0.0,-63500000.0,643300000.0,699100000.0,6800000.0,-62600000.0,-1000000.0,-1000000.0,-1000000.0,0.0,0.0,0.0,,,,-194100000.0,-194100000.0,-2000000.0,-128600000.0,740000000.0,-868600000.0,0.0,0.0,-63500000.0,-63500000.0,132500000.0,133500000.0,-65000000.0,-18300000.0,146300000.0,22500000.0,123800000.0,123800000.0,-50400000.0,5700000.0,-148300000.0,-148300000.0,3400000.0,34000000.0,32000000.0,32000000.0,36300000.0,36300000.0,0.0,0.0,91800000.0,2022-12-31,,
80700000.0,,,12300000.0,-74700000.0,624300000.0,643300000.0,1100000.0,-20100000.0,11200000.0,11200000.0,-1100000.0,12300000.0,,12300000.0,,,,-186700000.0,-186700000.0,,-112000000.0,697600000.0,-809600000.0,0.0,0.0,-74700000.0,-74700000.0,155400000.0,155400000.0,51500000.0,500000.0,47400000.0,-39300000.0,86700000.0,86700000.0,-13400000.0,-59600000.0,76600000.0,76600000.0,-12200000.0,35200000.0,-9300000.0,-9300000.0,41600000.0,41600000.0,,,48600000.0,2023-03-31,,
131300000.0,,,0.0,-59000000.0,1196000000.0,624300000.0,-2200000.0,573900000.0,939500000.0,939500000.0,-102400000.0,-188700000.0,,0.0,,,,-555900000.0,-555900000.0,,-480900000.0,859400000.0,-1340300000.0,0.0,0.0,-59000000.0,-59000000.0,190300000.0,190300000.0,46800000.0,1800000.0,204100000.0,13800000.0,190300000.0,190300000.0,10000000.0,-55400000.0,-113700000.0,-113700000.0,-13600000.0,39700000.0,-42200000.0,-42200000.0,43700000.0,43700000.0,,,115900000.0,2023-06-30,,
218800000.0,0.0,0.0,14300000.0,-50400000.0,644800000.0,1196000000.0,-3500000.0,-547700000.0,-637400000.0,-637400000.0,-1200000.0,14300000.0,0.0,14300000.0,-650500000.0,-650500000.0,0.0,-179500000.0,-179500000.0,-2500000.0,-126600000.0,671400000.0,-798000000.0,0.0,0.0,-50400000.0,-50400000.0,269200000.0,269200000.0,163000000.0,-800000.0,261600000.0,42100000.0,219500000.0,219500000.0,16600000.0,-78600000.0,-35800000.0,-35800000.0,-15700000.0,39000000.0,-85000000.0,-85000000.0,48200000.0,48200000.0,,,120700000.0,2023-09-30,,
81100000.0,-500000000.0,0.0,0.0,-52500000.0,567500000.0,644800000.0,6100000.0,-83400000.0,-631900000.0,-631900000.0,4900000.0,-500000000.0,-500000000.0,0.0,-136800000.0,-136800000.0,0.0,414900000.0,414900000.0,900000.0,466500000.0,719000000.0,-252500000.0,0.0,0.0,-52500000.0,-52500000.0,133600000.0,133600000.0,-258100000.0,-8600000.0,-9400000.0,20600000.0,-30000000.0,-30000000.0,6100000.0,-59000000.0,-187200000.0,-187200000.0,-34600000.0,36900000.0,81500000.0,81500000.0,52500000.0,52500000.0,-900000.0,-900000.0,256300000.0,2023-12-31,-136800000.0,-136800000.0
152300000.0,,,13400000.0,-56900000.0,852400000.0,567500000.0,-3800000.0,288700000.0,4700000.0,4700000.0,-8700000.0,13400000.0,,13400000.0,,,,74800000.0,74800000.0,2300000.0,129400000.0,1121800000.0,-992400000.0,,,-56900000.0,-56900000.0,209200000.0,209200000.0,19000000.0,1200000.0,48900000.0,-60700000.0,109600000.0,109600000.0,11400000.0,-36700000.0,-5800000.0,-5800000.0,-5900000.0,39000000.0,-41800000.0,-41800000.0,52500000.0,52500000.0,,,146400000.0,2024-03-31,,
