treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,other_investments,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,current_deferred_assets,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,long_term_provisions,income_tax_payable
6900000.0,386300000.0,393200000.0,1328000000.0,2145000000.0,1932800000.0,4102100000.0,1829500000.0,1932800000.0,174700000.0,2131800000.0,3329500000.0,2131800000.0,2131800000.0,-11600000.0,-11600000.0,595000000.0,479900000.0,2258100000.0,400000.0,400000.0,0.0,3259900000.0,1420600000.0,12100000.0,32700000.0,23900000.0,19000000.0,4900000.0,1351900000.0,154200000.0,1197700000.0,1839300000.0,10100000.0,10100000.0,793100000.0,20500000.0,772600000.0,772600000.0,37500000.0,,998600000.0,715900000.0,282700000.0,44800000.0,237900000.0,5391700000.0,1722900000.0,47100000.0,,341200000.0,341200000.0,,,199000000.0,173300000.0,25700000.0,1135600000.0,-363200000.0,1498800000.0,264400000.0,542600000.0,80000000.0,530600000.0,54300000.0,26900000.0,0.0,3668800000.0,37000000.0,,116700000.0,306700000.0,130500000.0,17200000.0,159000000.0,752200000.0,38900000.0,713300000.0,-7300000.0,720600000.0,2456200000.0,1813900000.0,642300000.0,2022-12-31,,
6900000.0,387600000.0,394500000.0,1348500000.0,2142800000.0,2043700000.0,4204700000.0,1902400000.0,2043700000.0,171100000.0,2233000000.0,3431500000.0,2233000000.0,2233000000.0,-6500000.0,-6500000.0,595000000.0,528500000.0,2305600000.0,400000.0,400000.0,0.0,3282900000.0,1417900000.0,12300000.0,32700000.0,25500000.0,20700000.0,4800000.0,1347400000.0,148900000.0,1198500000.0,1865000000.0,9600000.0,9600000.0,795400000.0,22200000.0,773200000.0,773200000.0,36700000.0,11300000.0,1012000000.0,693600000.0,318400000.0,52200000.0,266200000.0,5515900000.0,1748500000.0,56600000.0,,349100000.0,349100000.0,,,189300000.0,163600000.0,25700000.0,1153500000.0,-394500000.0,1548000000.0,272900000.0,549100000.0,78000000.0,566800000.0,54300000.0,26900000.0,0.0,3767400000.0,43200000.0,13300000.0,125400000.0,366000000.0,142000000.0,27100000.0,196900000.0,652500000.0,15700000.0,636800000.0,,,2567000000.0,1943800000.0,623200000.0,2023-03-31,,
8500000.0,386100000.0,394600000.0,2009500000.0,3371600000.0,1920400000.0,5304800000.0,2933200000.0,1920400000.0,167200000.0,2100400000.0,4531000000.0,2100400000.0,2100400000.0,-29300000.0,-29300000.0,784100000.0,644400000.0,2269000000.0,400000.0,400000.0,0.0,4720300000.0,2650600000.0,12500000.0,35900000.0,26200000.0,21400000.0,4800000.0,2576000000.0,145400000.0,2430600000.0,2069700000.0,9000000.0,9000000.0,795600000.0,21800000.0,773800000.0,773800000.0,46100000.0,,1219000000.0,889500000.0,329500000.0,60400000.0,269100000.0,6820700000.0,1817800000.0,66900000.0,,417000000.0,417000000.0,,,180000000.0,154200000.0,25800000.0,1153900000.0,-428300000.0,1582200000.0,273400000.0,420900000.0,76300000.0,643100000.0,139500000.0,29000000.0,0.0,5002900000.0,57900000.0,14400000.0,117700000.0,421100000.0,144300000.0,36400000.0,240400000.0,755600000.0,5000000.0,750600000.0,,,3636200000.0,2441300000.0,1194900000.0,2023-06-30,,
19100000.0,386400000.0,405500000.0,1912900000.0,2718900000.0,2098100000.0,4824500000.0,3019800000.0,2098100000.0,162300000.0,2267900000.0,4700300000.0,2267900000.0,2267900000.0,-35600000.0,-35600000.0,2080000000.0,765100000.0,3618000000.0,400000.0,400000.0,0.0,4328300000.0,2649700000.0,13100000.0,37000000.0,25900000.0,21300000.0,4600000.0,2573700000.0,141300000.0,2432400000.0,1678600000.0,9000000.0,9000000.0,145200000.0,21000000.0,124200000.0,124200000.0,35900000.0,,1488500000.0,1027300000.0,461200000.0,218800000.0,242400000.0,6596200000.0,1897800000.0,22300000.0,13600000.0,501300000.0,501300000.0,38500000.0,38500000.0,169800000.0,144500000.0,25300000.0,1152300000.0,-466300000.0,1618600000.0,276600000.0,343100000.0,73400000.0,730500000.0,163200000.0,31800000.0,0.0,4698400000.0,40600000.0,13700000.0,116700000.0,498600000.0,193600000.0,27500000.0,277500000.0,788500000.0,2800000.0,785700000.0,,,3240300000.0,2596600000.0,643700000.0,2023-09-30,,
21800000.0,385400000.0,407200000.0,1867900000.0,2594000000.0,1908900000.0,4502800000.0,2869900000.0,1908900000.0,159800000.0,2068600000.0,4502800000.0,2068600000.0,2068600000.0,-16700000.0,-16700000.0,2451100000.0,1021400000.0,3514600000.0,400000.0,400000.0,0.0,4195900000.0,2639900000.0,5200000.0,38700000.0,7400000.0,7400000.0,,2572900000.0,138700000.0,2434200000.0,1556000000.0,18400000.0,18400000.0,21100000.0,21100000.0,,,46400000.0,,1470100000.0,1143600000.0,326500000.0,50100000.0,276400000.0,6264500000.0,1838600000.0,22100000.0,14400000.0,419400000.0,419400000.0,38500000.0,,159700000.0,134500000.0,25200000.0,1184500000.0,-509400000.0,1693900000.0,283400000.0,328100000.0,71400000.0,786000000.0,190500000.0,34500000.0,0.0,4425900000.0,49300000.0,15200000.0,90200000.0,559600000.0,210100000.0,30000000.0,319500000.0,987500000.0,13600000.0,973900000.0,-9300000.0,983200000.0,2724100000.0,2157800000.0,566300000.0,2023-12-31,15700000.0,7500000.0
12400000.0,396100000.0,408500000.0,1584800000.0,2590100000.0,2100300000.0,4682800000.0,3026500000.0,2100300000.0,154100000.0,2246800000.0,4682800000.0,2246800000.0,2246800000.0,-37300000.0,-37300000.0,1394700000.0,1167800000.0,2510600000.0,400000.0,400000.0,0.0,4235400000.0,2641200000.0,4800000.0,43700000.0,7400000.0,7400000.0,,2569400000.0,133400000.0,2436000000.0,1594200000.0,16400000.0,16400000.0,20700000.0,20700000.0,,,47500000.0,,1509600000.0,1185000000.0,324600000.0,54900000.0,269700000.0,6482200000.0,1861500000.0,23500000.0,14400000.0,460700000.0,460700000.0,39800000.0,,146500000.0,123300000.0,23200000.0,1176600000.0,-549000000.0,1725600000.0,283900000.0,274900000.0,68000000.0,839500000.0,216100000.0,43200000.0,0.0,4620700000.0,40400000.0,18300000.0,91100000.0,589100000.0,238100000.0,49800000.0,301200000.0,984800000.0,6200000.0,978600000.0,,,2897000000.0,2045800000.0,851200000.0,2024-03-31,15900000.0,11900000.0
