free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,purchase_of_investment,net_investment_properties_purchase_and_sale,sale_of_investment_properties,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
114691000.0,-352208000.0,-70340000.0,0.0,0.0,-308497000.0,161928000.0,10067000.0,6036388000.0,13718000.0,5295434000.0,12241000.0,714995000.0,-243738000.0,-243738000.0,-31459000.0,-957000.0,-957000.0,-352208000.0,-352208000.0,0.0,140886000.0,211226000.0,,-70340000.0,-70340000.0,0.0,535545000.0,535545000.0,,497000.0,-285000000.0,,0.0,0.0,-28039000.0,-28039000.0,1156584000.0,1156584000.0,-308497000.0,423188000.0,423188000.0,1304000.0,104472000.0,161224000.0,91639000.0,10979000.0,-14239000.0,-145131000.0,-145131000.0,109530000.0,25158000.0,15911000.0,124349000.0,124349000.0,1421637000.0,1421637000.0,-1059159000.0,41534000.0,-39992000.0,-1060701000.0,-320014000.0,2022-12-31
564233000.0,-484399000.0,-1836456000.0,,,-139820000.0,92239000.0,372000.0,4591944000.0,25938000.0,6036388000.0,-6480000.0,-1463902000.0,-2380133000.0,-2380133000.0,-59278000.0,0.0,0.0,-484399000.0,-484399000.0,,-1836456000.0,-586456000.0,-586456000.0,-1250000000.0,-1250000000.0,,212178000.0,212178000.0,152518000.0,549000.0,-223348000.0,-223348000.0,,,-35730000.0,-35730000.0,458009000.0,458009000.0,-139820000.0,704053000.0,704053000.0,1315000.0,105083000.0,134564000.0,-78810000.0,-23671000.0,-2690000.0,75690000.0,75690000.0,162194000.0,23891000.0,16133000.0,38098000.0,38098000.0,203501000.0,203501000.0,-326045000.0,76183000.0,-6152000.0,-396076000.0,479883000.0,2023-03-31
323229000.0,-618820000.0,586456000.0,,,-253477000.0,158230000.0,,3930139000.0,0.0,4591944000.0,-17913000.0,-643892000.0,-949403000.0,-949403000.0,-158598000.0,0.0,0.0,-618820000.0,-618820000.0,,-171985000.0,-171985000.0,,0.0,0.0,,-271195000.0,-271195000.0,0.0,5470000.0,6863000.0,6863000.0,,,-38058000.0,-38058000.0,8007000.0,8007000.0,-253477000.0,576706000.0,576706000.0,6224000.0,-61936000.0,-183016000.0,66884000.0,20267000.0,-2121000.0,36050000.0,36050000.0,154234000.0,11230000.0,6170000.0,-2276000.0,-2276000.0,203503000.0,203503000.0,16013000.0,16630000.0,-6231000.0,5614000.0,243544000.0,2023-06-30
484324000.0,-565669000.0,-35600000.0,,,-209756000.0,50704000.0,,3403198000.0,0.0,3930139000.0,-11923000.0,-515018000.0,-847561000.0,-847561000.0,-73705000.0,0.0,0.0,-565669000.0,-565669000.0,,-208187000.0,-172587000.0,,-35600000.0,-35600000.0,,-361537000.0,-361537000.0,0.0,773000.0,39659000.0,39659000.0,0.0,0.0,-192722000.0,-192722000.0,509000.0,509000.0,-209756000.0,694080000.0,694080000.0,1299000.0,73348000.0,-33419000.0,288850000.0,-70684000.0,-4955000.0,-106444000.0,-106444000.0,173802000.0,11125000.0,3671000.0,-23994000.0,-23994000.0,201827000.0,201827000.0,41117000.0,-22945000.0,51835000.0,12227000.0,211885000.0,2023-09-30
387178000.0,-623029000.0,0.0,,,-328760000.0,150987000.0,57836000.0,3014896000.0,0.0,3403198000.0,16915000.0,-405217000.0,-827534000.0,-827534000.0,-38227000.0,0.0,0.0,-623029000.0,-623029000.0,,-166278000.0,-166278000.0,,0.0,0.0,,-293621000.0,-293621000.0,0.0,1550000.0,50879000.0,,0.0,0.0,-16588000.0,-16588000.0,-702000.0,-702000.0,-328760000.0,715938000.0,715938000.0,11283000.0,36456000.0,23378000.0,133207000.0,23213000.0,-5758000.0,-137584000.0,-137584000.0,92947000.0,27361000.0,23010000.0,-129106000.0,-129106000.0,205297000.0,205297000.0,69078000.0,-6732000.0,-38340000.0,7722000.0,379612000.0,2023-12-31
