free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
36060000.0,-38034000.0,0.0,-16477000.0,92000.0,1595000.0,634392000.0,638849000.0,-6612000.0,2155000.0,-48539000.0,-48539000.0,-23263000.0,12758000.0,-38034000.0,-38034000.0,0.0,0.0,0.0,-1843000.0,-1843000.0,14634000.0,121590000.0,-106956000.0,0.0,0.0,-16477000.0,-16477000.0,52537000.0,52537000.0,-138433000.0,-38295000.0,-16083000.0,-8452000.0,-954000.0,-3902000.0,2948000.0,2948000.0,8435000.0,-83084000.0,-83084000.0,58492000.0,140835000.0,-23000.0,-23000.0,21532000.0,21532000.0,-29866000.0,2022-10-31
112993000.0,0.0,0.0,-24064000.0,0.0,4786000.0,723201000.0,634392000.0,10868000.0,77941000.0,-15614000.0,-15614000.0,-17283000.0,1669000.0,0.0,0.0,0.0,0.0,0.0,-43502000.0,-43502000.0,-19438000.0,112148000.0,-131586000.0,0.0,0.0,-24064000.0,-24064000.0,137057000.0,137057000.0,-95823000.0,15658000.0,-8934000.0,-6612000.0,-4188000.0,20513000.0,-24701000.0,-24701000.0,2555000.0,-94302000.0,-94302000.0,61125000.0,145961000.0,-1348000.0,-1348000.0,22279000.0,22279000.0,4863000.0,2023-01-31
214578000.0,-40472000.0,,-19057000.0,93000.0,765000.0,944755000.0,723201000.0,1011000.0,220543000.0,-20904000.0,-20904000.0,1051000.0,18517000.0,-40472000.0,-40472000.0,,,,7812000.0,7812000.0,26869000.0,80699000.0,-53830000.0,,,-19057000.0,-19057000.0,233635000.0,233635000.0,9275000.0,-38239000.0,-6795000.0,-7661000.0,-29508000.0,-20487000.0,-9021000.0,-9021000.0,-16803000.0,108281000.0,108281000.0,54625000.0,144706000.0,1623000.0,1623000.0,22867000.0,22867000.0,539000.0,2023-04-30
183637000.0,-30008000.0,,-27379000.0,0.0,5325000.0,1022980000.0,944755000.0,1279000.0,76946000.0,-69347000.0,-69347000.0,-40044000.0,705000.0,-30008000.0,-30008000.0,,,,-64723000.0,-64723000.0,-37344000.0,83318000.0,-120662000.0,,,-27379000.0,-27379000.0,211016000.0,211016000.0,-32322000.0,-34659000.0,-6862000.0,-772000.0,16066000.0,27339000.0,-11273000.0,-11273000.0,2383000.0,-8478000.0,-8478000.0,57201000.0,151707000.0,1797000.0,1797000.0,25238000.0,25238000.0,7395000.0,2023-07-31
240336000.0,-75035000.0,-37083000.0,-23841000.0,92000.0,2657000.0,1193501000.0,1022980000.0,-7187000.0,177708000.0,-120754000.0,-120754000.0,-35615000.0,26979000.0,-75035000.0,-75035000.0,-37083000.0,,,34285000.0,34285000.0,58126000.0,87500000.0,-29374000.0,,,-23841000.0,-23841000.0,264177000.0,264177000.0,-16038000.0,-66736000.0,-5635000.0,-5586000.0,2357000.0,-8848000.0,11205000.0,11205000.0,6463000.0,53099000.0,53099000.0,54823000.0,159418000.0,3845000.0,3845000.0,23324000.0,23324000.0,38805000.0,2023-10-31
248584000.0,0.0,-689896000.0,-22114000.0,0.0,1713000.0,801499000.0,1193501000.0,5096000.0,-397098000.0,-735034000.0,-735034000.0,-45922000.0,784000.0,0.0,0.0,-689896000.0,,,67238000.0,67238000.0,89352000.0,222352000.0,-133000000.0,,,-22114000.0,-22114000.0,270698000.0,270698000.0,2112000.0,36722000.0,-5987000.0,-1413000.0,46711000.0,42448000.0,4263000.0,4263000.0,7300000.0,-81221000.0,-81221000.0,57669000.0,161016000.0,-973000.0,-973000.0,23633000.0,23633000.0,27241000.0,2024-01-31
