free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,other_non_cash_items,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date,change_in_tax_payable,change_in_income_tax_payable
2746000000.0,0.0,-4745000000.0,18281000000.0,-347000000.0,3217000000.0,5374000000.0,401000000.0,-2558000000.0,9877000000.0,9877000000.0,-1686000000.0,-1973000000.0,,0.0,0.0,13536000000.0,-1604000000.0,0.0,-1604000000.0,15140000000.0,-4745000000.0,,-15528000000.0,-15528000000.0,-855000000.0,-350000000.0,-13976000000.0,-13976000000.0,-347000000.0,3093000000.0,3093000000.0,573000000.0,2117000000.0,444000000.0,444000000.0,444000000.0,-2080000000.0,92000000.0,-163000000.0,-14000000.0,-88000000.0,-88000000.0,291000000.0,291000000.0,2494000000.0,2022-12-31,,
-1234000000.0,0.0,-5250000000.0,8922000000.0,-279000000.0,2446000000.0,3217000000.0,-89000000.0,-682000000.0,864000000.0,864000000.0,-821000000.0,-1987000000.0,-1987000000.0,0.0,0.0,3672000000.0,3361000000.0,,3361000000.0,311000000.0,-5250000000.0,5561000000.0,-591000000.0,-591000000.0,-140000000.0,-164000000.0,-8000000.0,,-279000000.0,-955000000.0,-955000000.0,-3476000000.0,-2793000000.0,-145000000.0,-145000000.0,-145000000.0,-783000000.0,245000000.0,114000000.0,102000000.0,-96000000.0,-96000000.0,299000000.0,299000000.0,2102000000.0,2023-03-31,,
3082000000.0,0.0,-1394000000.0,-558000000.0,-360000000.0,3512000000.0,2446000000.0,-109000000.0,1175000000.0,-1784000000.0,-1784000000.0,-211000000.0,-1977000000.0,-1977000000.0,0.0,0.0,404000000.0,-1005000000.0,,,1409000000.0,-1394000000.0,2803000000.0,-483000000.0,-483000000.0,138000000.0,-178000000.0,-83000000.0,,-360000000.0,3442000000.0,3442000000.0,584000000.0,681000000.0,-269000000.0,-269000000.0,-269000000.0,709000000.0,-537000000.0,327000000.0,-17000000.0,-115000000.0,-115000000.0,981000000.0,981000000.0,1682000000.0,2023-06-30,,
3044000000.0,0.0,-374000000.0,3060000000.0,-371000000.0,3034000000.0,3512000000.0,-172000000.0,-306000000.0,-1765000000.0,-1765000000.0,-118000000.0,-1977000000.0,-1977000000.0,0.0,0.0,330000000.0,-1445000000.0,,,1775000000.0,180000000.0,1595000000.0,-1956000000.0,-1956000000.0,-22000000.0,232000000.0,-1795000000.0,,-371000000.0,3415000000.0,3415000000.0,698000000.0,989000000.0,-209000000.0,-209000000.0,-209000000.0,-107000000.0,25000000.0,-78000000.0,-50000000.0,245000000.0,245000000.0,429000000.0,429000000.0,2171000000.0,2023-09-30,,
2991000000.0,0.0,-1135000000.0,431000000.0,-311000000.0,3146000000.0,3034000000.0,275000000.0,-163000000.0,-2897000000.0,-2897000000.0,-170000000.0,-2023000000.0,-2023000000.0,0.0,0.0,-704000000.0,-187000000.0,-618000000.0,431000000.0,-517000000.0,-517000000.0,0.0,-568000000.0,-568000000.0,-1482000000.0,-550000000.0,1775000000.0,1775000000.0,-311000000.0,3302000000.0,3302000000.0,894000000.0,690000000.0,304000000.0,304000000.0,335000000.0,-681000000.0,581000000.0,95000000.0,675000000.0,-364000000.0,-364000000.0,-311000000.0,-311000000.0,2313000000.0,2023-12-31,-31000000.0,-31000000.0
-176000000.0,,-1759000000.0,4759000000.0,-417000000.0,4099000000.0,3146000000.0,-230000000.0,1183000000.0,1135000000.0,1135000000.0,172000000.0,-2037000000.0,-2037000000.0,,,3000000000.0,-1659000000.0,-1759000000.0,100000000.0,4659000000.0,0.0,4659000000.0,-193000000.0,-193000000.0,244000000.0,,-20000000.0,,-417000000.0,241000000.0,241000000.0,-2420000000.0,-1797000000.0,-260000000.0,-260000000.0,-181000000.0,527000000.0,-890000000.0,-203000000.0,175000000.0,76000000.0,76000000.0,367000000.0,367000000.0,2246000000.0,2024-03-31,-79000000.0,-79000000.0
