free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,net_income_from_continuing_operations,date
-250996000.0,-150013000.0,-352686000.0,350000000.0,-74421000.0,32442000.0,81095000.0,3137270000.0,3579220000.0,-441950000.0,-166626000.0,-166626000.0,-467000.0,6428000.0,-19888000.0,-19888000.0,-150013000.0,-150013000.0,-2686000.0,0.0,-350000000.0,350000000.0,-2686000.0,-352686000.0,350000000.0,-98749000.0,-98749000.0,-3052000.0,1250000.0,-4302000.0,-21276000.0,-21276000.0,-74421000.0,-176575000.0,-176575000.0,-575567000.0,7917000.0,254783000.0,-108186000.0,-670678000.0,8812000.0,-679490000.0,-658757000.0,-51486000.0,73627000.0,34203000.0,12898000.0,1736000.0,-92994000.0,-92994000.0,76783000.0,76783000.0,22542000.0,22542000.0,54241000.0,47284000.0,319082000.0,2022-12-31
-307172000.0,-275024000.0,-2745000.0,135000000.0,-101252000.0,39870000.0,10404000.0,2382655000.0,3137270000.0,-754615000.0,-197855000.0,-197855000.0,-36602000.0,5100000.0,-23584000.0,-23584000.0,-275024000.0,-275024000.0,132255000.0,135000000.0,0.0,135000000.0,132255000.0,-2745000.0,135000000.0,-350840000.0,-350840000.0,1750000.0,1750000.0,0.0,-251338000.0,-251338000.0,-101252000.0,-205920000.0,-205920000.0,-708117000.0,461000.0,158098000.0,-52562000.0,-696878000.0,-9513000.0,-687365000.0,-652319000.0,-116775000.0,-20580000.0,12244000.0,18636000.0,3347000.0,-96000.0,-96000.0,80146000.0,80146000.0,24092000.0,24092000.0,56054000.0,49036000.0,338884000.0,2023-03-31
301670000.0,-350035000.0,-322723000.0,472000000.0,-101143000.0,44130000.0,64835000.0,2412993000.0,2382655000.0,30338000.0,-221158000.0,-221158000.0,-1994000.0,4733000.0,-23139000.0,-23139000.0,-350035000.0,-350035000.0,149277000.0,152000000.0,-320000000.0,472000000.0,149277000.0,-322723000.0,472000000.0,-151317000.0,-151317000.0,-1192000.0,1250000.0,-2442000.0,-48982000.0,-48982000.0,-101143000.0,402813000.0,402813000.0,-44746000.0,1750000.0,74206000.0,-34344000.0,40431000.0,12707000.0,27724000.0,-15555000.0,-125039000.0,2879000.0,3207000.0,17418000.0,4487000.0,-46000.0,-46000.0,85118000.0,85118000.0,26741000.0,26741000.0,58377000.0,51855000.0,285520000.0,2023-06-30
78130000.0,-250022000.0,-16700000.0,139000000.0,-95040000.0,50328000.0,13858000.0,2275034000.0,2412993000.0,-137959000.0,-154792000.0,-154792000.0,-8002000.0,3771000.0,-22839000.0,-22839000.0,-250022000.0,-250022000.0,122300000.0,,,,122300000.0,-16700000.0,139000000.0,-156337000.0,-156337000.0,-1033000.0,1250000.0,-2283000.0,-60264000.0,-60264000.0,-95040000.0,173170000.0,173170000.0,-223549000.0,,151152000.0,-14225000.0,-132531000.0,514000.0,-133045000.0,-75757000.0,-227945000.0,-2076000.0,3606000.0,16468000.0,4010000.0,-18000.0,-18000.0,92387000.0,92387000.0,27760000.0,27760000.0,64627000.0,55975000.0,224291000.0,2023-09-30
36697000.0,-225020000.0,-1106727000.0,1721468000.0,-105851000.0,57022000.0,446862000.0,2581163000.0,2275034000.0,306129000.0,365273000.0,365273000.0,-6881000.0,5061000.0,-22628000.0,-22628000.0,-225020000.0,-225020000.0,614741000.0,,,,614741000.0,-1106727000.0,1721468000.0,-201692000.0,-201692000.0,-2950000.0,1250000.0,-4200000.0,-92891000.0,-92891000.0,-105851000.0,142548000.0,142548000.0,-219014000.0,,-265651000.0,-153980000.0,418487000.0,7713000.0,410774000.0,346134000.0,-217870000.0,-8293000.0,28846000.0,16147000.0,4103000.0,-68294000.0,-68294000.0,96554000.0,96554000.0,28618000.0,28618000.0,67936000.0,66651000.0,217555000.0,2023-12-31
