free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
115686000.0,-78000.0,-102000000.0,32000000.0,-7707000.0,933000.0,14599000.0,95346000.0,121876000.0,572000.0,-27102000.0,-139732000.0,-139732000.0,-5671000.0,-63983000.0,-63983000.0,-78000.0,-78000.0,-70000000.0,0.0,-32000000.0,32000000.0,-70000000.0,-70000000.0,0.0,-10763000.0,-10763000.0,5714000.0,-8770000.0,-8770000.0,-7707000.0,123393000.0,123393000.0,9751000.0,-3802000.0,9416000.0,973000.0,-835000.0,3999000.0,6869000.0,5301000.0,5848000.0,-615000.0,-615000.0,17872000.0,17872000.0,-2997000.0,88233000.0,2022-12-31
93137000.0,-11443000.0,-170000000.0,180000000.0,-7636000.0,429000.0,12572000.0,112503000.0,95346000.0,1056000.0,16101000.0,-71082000.0,-71082000.0,-5586000.0,-64053000.0,-64053000.0,-11443000.0,-11443000.0,10000000.0,65000000.0,-115000000.0,180000000.0,-55000000.0,-55000000.0,0.0,-13590000.0,-13590000.0,9526000.0,-15480000.0,-15480000.0,-7636000.0,100773000.0,100773000.0,-22021000.0,959000.0,-1501000.0,-17548000.0,-1043000.0,-2888000.0,1533000.0,5947000.0,3896000.0,6929000.0,6929000.0,22502000.0,22502000.0,-4714000.0,88234000.0,2023-03-31
140638000.0,-365000.0,-130000000.0,405000000.0,-6775000.0,3768000.0,72011000.0,154747000.0,112503000.0,1586000.0,40658000.0,211277000.0,211277000.0,585000.0,-63943000.0,-63943000.0,-365000.0,-365000.0,275000000.0,275000000.0,-130000000.0,405000000.0,0.0,0.0,0.0,-318032000.0,-318032000.0,1155000.0,-312412000.0,-312412000.0,-6775000.0,147413000.0,147413000.0,6202000.0,21338000.0,-27012000.0,51603000.0,-1190000.0,-38537000.0,-29958000.0,6384000.0,6050000.0,-6785000.0,-6785000.0,26439000.0,26439000.0,-1020000.0,110143000.0,2023-06-30
120487000.0,-303106000.0,-136000000.0,395000000.0,-6868000.0,5549000.0,41295000.0,142247000.0,154747000.0,-2691000.0,-9809000.0,-106452000.0,-106452000.0,1463000.0,-63809000.0,-63809000.0,-303106000.0,-303106000.0,259000000.0,259000000.0,-136000000.0,395000000.0,0.0,0.0,0.0,-30712000.0,-30712000.0,-2424000.0,-21420000.0,-21420000.0,-6868000.0,127355000.0,127355000.0,-38232000.0,-7550000.0,-1983000.0,3373000.0,-496000.0,-31576000.0,-29689000.0,6096000.0,7538000.0,0.0,0.0,24668000.0,24668000.0,-492000.0,127777000.0,2023-09-30
141639000.0,-99000.0,-196000000.0,90000000.0,-11186000.0,9493000.0,33276000.0,103825000.0,142247000.0,2477000.0,-40899000.0,-183163000.0,-183163000.0,-4521000.0,-72543000.0,-72543000.0,-99000.0,-99000.0,-106000000.0,-106000000.0,-196000000.0,90000000.0,0.0,0.0,0.0,-10561000.0,-10561000.0,2264000.0,-1639000.0,-17542000.0,-11186000.0,152825000.0,152825000.0,25972000.0,-4160000.0,14370000.0,5979000.0,-1550000.0,11333000.0,12240000.0,6178000.0,9376000.0,-7788000.0,-7788000.0,26143000.0,26143000.0,-15859000.0,108803000.0,2023-12-31
120262000.0,-11340000.0,-90000000.0,110000000.0,-7171000.0,8707000.0,5591000.0,112971000.0,103825000.0,-1568000.0,10714000.0,-64254000.0,-64254000.0,-325000.0,-72589000.0,-72589000.0,-11340000.0,-11340000.0,20000000.0,20000000.0,-90000000.0,110000000.0,0.0,0.0,,-52465000.0,-52465000.0,1838000.0,-47132000.0,-47132000.0,-7171000.0,127433000.0,127433000.0,-8777000.0,19994000.0,-8867000.0,-9396000.0,-2286000.0,-8222000.0,-6400000.0,7181000.0,7693000.0,0.0,0.0,27310000.0,27310000.0,-368000.0,94394000.0,2024-03-31
