ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,minimum_pension_liabilities,unrealized_gain_loss,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,non_current_accrued_expenses,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_note_receivables,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,raw_materials,receivables,loans_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,non_current_accounts_receivable,other_receivables,cash_financial
492447997.0,492447997.0,,336329000.0,1745000.0,1322095000.0,-145165000.0,1745000.0,281431000.0,1267197000.0,1307095000.0,1267197000.0,1267197000.0,-31562000.0,,-30304000.0,-322000.0,-936000.0,687069000.0,119242000.0,492448000.0,492448000.0,0.0,854831000.0,361047000.0,124261000.0,236786000.0,196888000.0,39898000.0,493784000.0,54568000.0,158092000.0,158092000.0,99543000.0,84543000.0,15000000.0,15000000.0,99251000.0,82330000.0,39534000.0,42796000.0,42796000.0,2122028000.0,1773409000.0,39033000.0,63523000.0,1265452000.0,418748000.0,846704000.0,405401000.0,-333298000.0,738699000.0,409766000.0,253497000.0,51223000.0,24213000.0,0.0,348619000.0,34151000.0,29745000.0,29745000.0,189377000.0,33618000.0,155759000.0,-14073000.0,169832000.0,95346000.0,95346000.0,2022-12-31,,,
492787005.0,492787005.0,,341273000.0,19703000.0,1350184000.0,-99490000.0,19703000.0,278841000.0,1287752000.0,1350184000.0,1287752000.0,1287752000.0,-31303000.0,-31303000.0,,,,711250000.0,115018000.0,492787000.0,492787000.0,0.0,851134000.0,383778000.0,126486000.0,257292000.0,194860000.0,62432000.0,467356000.0,68161000.0,167564000.0,167564000.0,83981000.0,83981000.0,,,67761000.0,79889000.0,40816000.0,39073000.0,39073000.0,2138886000.0,1771020000.0,41352000.0,62962000.0,1268049000.0,415249000.0,852800000.0,398657000.0,-339885000.0,738542000.0,738542000.0,,,,,367866000.0,35479000.0,30859000.0,30859000.0,189025000.0,38599000.0,150426000.0,-12476000.0,162902000.0,112503000.0,112503000.0,2023-03-31,,,
492820761.0,492820761.0,182762000.0,624628000.0,-267446000.0,1679734000.0,-111718000.0,-267446000.0,287119000.0,1342225000.0,1679734000.0,1342225000.0,1342225000.0,-29051000.0,-29051000.0,,,,757450000.0,121005000.0,492821000.0,492821000.0,0.0,1257105000.0,681404000.0,143694000.0,537710000.0,200201000.0,337509000.0,575701000.0,95368000.0,183253000.0,183253000.0,86918000.0,86918000.0,,,94968000.0,115194000.0,40796000.0,74398000.0,74398000.0,2599330000.0,2135347000.0,46962000.0,72646000.0,1609671000.0,563674000.0,1045997000.0,406068000.0,-346886000.0,752954000.0,752954000.0,,,,,463983000.0,62489000.0,32685000.0,32685000.0,214062000.0,37495000.0,176567000.0,-12739000.0,189306000.0,154747000.0,154747000.0,2023-06-30,,,
484037858.0,484037858.0,454395000.0,903171000.0,-511021000.0,1699485000.0,-104906000.0,-511021000.0,306529000.0,1102843000.0,1699485000.0,1102843000.0,1102843000.0,-35186000.0,-35186000.0,,,,530142000.0,123849000.0,484038000.0,484038000.0,0.0,1537114000.0,955418000.0,140915000.0,814503000.0,217861000.0,596642000.0,581696000.0,119359000.0,183389000.0,183389000.0,88668000.0,88668000.0,,,99228000.0,91052000.0,46631000.0,44421000.0,44421000.0,2639957000.0,2163167000.0,49223000.0,73925000.0,1613864000.0,559899000.0,1053965000.0,426155000.0,-353394000.0,779549000.0,779549000.0,,,,,476790000.0,64676000.0,33223000.0,33223000.0,236644000.0,38104000.0,198540000.0,-13324000.0,211864000.0,142247000.0,142247000.0,2023-09-30,,,
484080014.0,484080014.0,386951000.0,816348000.0,-460477000.0,1646343000.0,-170050000.0,-460477000.0,325572000.0,1155567000.0,1646343000.0,1155567000.0,1155567000.0,-26755000.0,-26755000.0,,,,566402000.0,131840000.0,484080000.0,484080000.0,0.0,1439893000.0,863204000.0,139059000.0,724145000.0,233369000.0,490776000.0,576689000.0,101744000.0,172380000.0,172380000.0,92203000.0,92203000.0,,,114355000.0,96007000.0,46807000.0,49200000.0,49200000.0,2595460000.0,2188821000.0,46817000.0,75909000.0,1616044000.0,545734000.0,1070310000.0,450051000.0,-360421000.0,810472000.0,468113000.0,269716000.0,51339000.0,21304000.0,0.0,406639000.0,54192000.0,33383000.0,33383000.0,215239000.0,37025000.0,178214000.0,-15797000.0,194011000.0,103825000.0,103825000.0,2023-12-31,,,103825000.0
484230396.0,484230396.0,397938000.0,854917000.0,-335076000.0,1678405000.0,-167583000.0,-335076000.0,344008000.0,1167496000.0,1678405000.0,1167496000.0,1167496000.0,-32472000.0,-32472000.0,,,,588207000.0,127531000.0,484230000.0,484230000.0,0.0,1491123000.0,899187000.0,141664000.0,757523000.0,246614000.0,510909000.0,591936000.0,137451000.0,186021000.0,186021000.0,97394000.0,97394000.0,,,79372000.0,91698000.0,51660000.0,40038000.0,40038000.0,2658619000.0,2092307000.0,41940000.0,,1502572000.0,407431000.0,1095141000.0,468755000.0,-366779000.0,835534000.0,835534000.0,,,,,424353000.0,62713000.0,35698000.0,35698000.0,212971000.0,,177254000.0,-14864000.0,192118000.0,112971000.0,112971000.0,2024-03-31,79040000.0,35717000.0,
