free_cash_flow,repurchase_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date,net_other_investing_changes,sale_of_investment,operating_gains_losses,earnings_losses_from_equity_investments
340000000.0,-126000000.0,-58000000.0,38000000.0,34000000.0,2057000000.0,1863000000.0,-16000000.0,210000000.0,-127000000.0,-127000000.0,-1000000.0,0.0,-126000000.0,-126000000.0,-61000000.0,-61000000.0,-3000000.0,-3000000.0,0.0,0.0,-58000000.0,-58000000.0,398000000.0,398000000.0,12000000.0,151000000.0,60000000.0,60000000.0,15000000.0,45000000.0,45000000.0,,-37000000.0,-38000000.0,-38000000.0,-10000000.0,23000000.0,,-12000000.0,-12000000.0,55000000.0,55000000.0,26000000.0,26000000.0,29000000.0,0.0,299000000.0,2022-10-31,,,,
306000000.0,-125000000.0,-60000000.0,0.0,14000000.0,2244000000.0,2057000000.0,20000000.0,167000000.0,-139000000.0,-139000000.0,-47000000.0,33000000.0,-125000000.0,-125000000.0,-60000000.0,-60000000.0,,,0.0,0.0,-60000000.0,-60000000.0,366000000.0,366000000.0,0.0,11000000.0,37000000.0,37000000.0,-19000000.0,56000000.0,56000000.0,-10000000.0,-44000000.0,6000000.0,6000000.0,6000000.0,54000000.0,-6000000.0,-1000000.0,-1000000.0,53000000.0,53000000.0,24000000.0,24000000.0,29000000.0,,260000000.0,2023-01-31,,,,
370000000.0,0.0,-53000000.0,37000000.0,166000000.0,2514000000.0,2244000000.0,-7000000.0,277000000.0,-1000000.0,-1000000.0,-1000000.0,0.0,0.0,0.0,-145000000.0,-145000000.0,,,-85000000.0,-85000000.0,-53000000.0,-53000000.0,423000000.0,423000000.0,47000000.0,168000000.0,-110000000.0,-110000000.0,-22000000.0,-88000000.0,-88000000.0,-17000000.0,-49000000.0,55000000.0,55000000.0,8000000.0,30000000.0,,-1000000.0,-1000000.0,55000000.0,55000000.0,25000000.0,25000000.0,30000000.0,,283000000.0,2023-04-30,,,,
196000000.0,-151000000.0,-45000000.0,0.0,88000000.0,2588000000.0,2514000000.0,-3000000.0,77000000.0,-119000000.0,-119000000.0,-2000000.0,34000000.0,-151000000.0,-151000000.0,-45000000.0,-45000000.0,0.0,0.0,0.0,0.0,-45000000.0,-45000000.0,241000000.0,241000000.0,-136000000.0,-59000000.0,-9000000.0,-9000000.0,-13000000.0,4000000.0,4000000.0,-6000000.0,-33000000.0,-29000000.0,-29000000.0,8000000.0,26000000.0,,12000000.0,12000000.0,54000000.0,54000000.0,23000000.0,23000000.0,31000000.0,,288000000.0,2023-07-31,,,,
340000000.0,-426000000.0,-38000000.0,38000000.0,75000000.0,2488000000.0,2588000000.0,-12000000.0,-88000000.0,-428000000.0,-428000000.0,-2000000.0,0.0,-426000000.0,-426000000.0,-38000000.0,-38000000.0,0.0,0.0,0.0,0.0,-38000000.0,-38000000.0,378000000.0,378000000.0,-37000000.0,-17000000.0,-20000000.0,-20000000.0,-8000000.0,-12000000.0,-12000000.0,40000000.0,-22000000.0,-18000000.0,-18000000.0,116000000.0,25000000.0,11000000.0,-13000000.0,-13000000.0,50000000.0,50000000.0,20000000.0,20000000.0,30000000.0,,226000000.0,2023-10-31,,,,
281000000.0,-93000000.0,-47000000.0,0.0,12000000.0,1765000000.0,2488000000.0,8000000.0,-731000000.0,-548000000.0,-548000000.0,-487000000.0,32000000.0,-93000000.0,-93000000.0,-511000000.0,-511000000.0,11000000.0,,-478000000.0,-478000000.0,-47000000.0,-47000000.0,328000000.0,328000000.0,30000000.0,-82000000.0,39000000.0,39000000.0,1000000.0,38000000.0,38000000.0,-9000000.0,-42000000.0,124000000.0,124000000.0,8000000.0,48000000.0,,6000000.0,6000000.0,68000000.0,68000000.0,38000000.0,38000000.0,30000000.0,,172000000.0,2024-01-31,3000000.0,11000000.0,-4000000.0,-4000000.0
