treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_debt,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,other_current_liabilities
42103995.0,834664966.0,876768961.0,5322000000.0,9371000000.0,-3561000000.0,16600000000.0,3847000000.0,-3561000000.0,529000000.0,7758000000.0,16460000000.0,8076000000.0,318000000.0,7758000000.0,-1688000000.0,-1688000000.0,1910000000.0,5866000000.0,5481000000.0,9000000.0,9000000.0,18010000000.0,11978000000.0,1830000000.0,349000000.0,349000000.0,568000000.0,568000000.0,9231000000.0,529000000.0,8702000000.0,6032000000.0,449000000.0,449000000.0,140000000.0,140000000.0,5443000000.0,2610000000.0,2833000000.0,2833000000.0,26086000000.0,16207000000.0,219000000.0,26000000.0,612000000.0,612000000.0,1148000000.0,1148000000.0,11319000000.0,1342000000.0,9977000000.0,2883000000.0,-2282000000.0,5165000000.0,1379000000.0,2409000000.0,1251000000.0,126000000.0,0.0,9879000000.0,349000000.0,0.0,2640000000.0,1526000000.0,230000000.0,884000000.0,3370000000.0,537000000.0,2833000000.0,-117000000.0,2950000000.0,3520000000.0,3520000000.0,2022-12-31,
43490981.0,834781119.0,878272100.0,5503000000.0,9356000000.0,-3140000000.0,16984000000.0,4200000000.0,-3140000000.0,506000000.0,8134000000.0,16842000000.0,8468000000.0,334000000.0,8134000000.0,-1636000000.0,-1636000000.0,1972000000.0,6239000000.0,5494000000.0,9000000.0,9000000.0,17943000000.0,11985000000.0,1836000000.0,354000000.0,354000000.0,581000000.0,581000000.0,9214000000.0,506000000.0,8708000000.0,5958000000.0,516000000.0,516000000.0,142000000.0,142000000.0,5300000000.0,2374000000.0,2926000000.0,2926000000.0,26411000000.0,16253000000.0,306000000.0,29000000.0,639000000.0,639000000.0,1103000000.0,1103000000.0,11274000000.0,1287000000.0,9987000000.0,2902000000.0,,2902000000.0,2902000000.0,,,,,10158000000.0,408000000.0,,2803000000.0,1630000000.0,292000000.0,881000000.0,3600000000.0,568000000.0,3032000000.0,,,3347000000.0,3347000000.0,2023-03-31,
43490981.0,837079390.0,880570371.0,5580000000.0,9274000000.0,-3139000000.0,16758000000.0,3907000000.0,-3139000000.0,485000000.0,7969000000.0,16624000000.0,8288000000.0,319000000.0,7969000000.0,-1691000000.0,-1691000000.0,1972000000.0,6129000000.0,5494000000.0,9000000.0,9000000.0,17996000000.0,11762000000.0,1712000000.0,350000000.0,350000000.0,560000000.0,560000000.0,9140000000.0,485000000.0,8655000000.0,6234000000.0,483000000.0,483000000.0,134000000.0,134000000.0,5617000000.0,2661000000.0,2956000000.0,2956000000.0,26284000000.0,16143000000.0,312000000.0,32000000.0,690000000.0,690000000.0,1139000000.0,1139000000.0,11108000000.0,1181000000.0,9927000000.0,2862000000.0,,2862000000.0,2862000000.0,,,,,10141000000.0,443000000.0,,2699000000.0,1567000000.0,291000000.0,841000000.0,3790000000.0,578000000.0,3212000000.0,,,3209000000.0,3209000000.0,2023-06-30,
43490981.0,839006963.0,882497944.0,4883000000.0,9250000000.0,-2741000000.0,16969000000.0,4162000000.0,-2741000000.0,465000000.0,8184000000.0,16835000000.0,8502000000.0,318000000.0,8184000000.0,-1856000000.0,-1856000000.0,1972000000.0,6486000000.0,5517000000.0,9000000.0,9000000.0,18042000000.0,11693000000.0,1687000000.0,337000000.0,337000000.0,553000000.0,553000000.0,9116000000.0,465000000.0,8651000000.0,6349000000.0,496000000.0,496000000.0,134000000.0,134000000.0,5719000000.0,2832000000.0,2887000000.0,2887000000.0,26544000000.0,16033000000.0,414000000.0,29000000.0,712000000.0,712000000.0,1166000000.0,1166000000.0,10925000000.0,1100000000.0,9825000000.0,2787000000.0,,2787000000.0,2787000000.0,,,,,10511000000.0,412000000.0,,2562000000.0,1520000000.0,260000000.0,782000000.0,3635000000.0,605000000.0,3030000000.0,,,3902000000.0,3902000000.0,2023-09-30,
43158118.0,839910275.0,883068393.0,4278000000.0,14684000000.0,-340000000.0,22970000000.0,11889000000.0,-340000000.0,391000000.0,8677000000.0,22919000000.0,9005000000.0,328000000.0,8677000000.0,-1486000000.0,-1486000000.0,1972000000.0,6591000000.0,5535000000.0,9000000.0,9000000.0,23817000000.0,16926000000.0,1603000000.0,155000000.0,155000000.0,535000000.0,535000000.0,14633000000.0,391000000.0,14242000000.0,6891000000.0,425000000.0,425000000.0,51000000.0,51000000.0,5553000000.0,2811000000.0,2742000000.0,2742000000.0,32822000000.0,14042000000.0,330000000.0,32000000.0,739000000.0,739000000.0,1140000000.0,1140000000.0,9017000000.0,1028000000.0,7989000000.0,2784000000.0,-2244000000.0,5028000000.0,1279000000.0,2515000000.0,1122000000.0,112000000.0,0.0,18780000000.0,447000000.0,3314000000.0,2217000000.0,1263000000.0,259000000.0,695000000.0,2787000000.0,306000000.0,2481000000.0,-108000000.0,2589000000.0,10015000000.0,10015000000.0,2023-12-31,862000000.0
43490981.0,900942360.0,944433341.0,15582000000.0,17400000000.0,-11156000000.0,28456000000.0,3078000000.0,-11156000000.0,505000000.0,11561000000.0,27208000000.0,11906000000.0,345000000.0,11561000000.0,-1872000000.0,-1872000000.0,1972000000.0,6860000000.0,8536000000.0,9000000.0,9000000.0,28904000000.0,20267000000.0,1584000000.0,259000000.0,259000000.0,2272000000.0,2272000000.0,16152000000.0,505000000.0,15647000000.0,8637000000.0,501000000.0,501000000.0,1248000000.0,1248000000.0,6068000000.0,2994000000.0,3074000000.0,3074000000.0,40810000000.0,29095000000.0,510000000.0,78000000.0,823000000.0,823000000.0,1155000000.0,1155000000.0,22717000000.0,7351000000.0,15366000000.0,3812000000.0,,3812000000.0,3812000000.0,,,,,11715000000.0,568000000.0,3169000000.0,3189000000.0,1914000000.0,296000000.0,979000000.0,3476000000.0,320000000.0,3156000000.0,,,1313000000.0,1313000000.0,2024-03-31,820000000.0
