free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
321000000.0,-440000000.0,0.0,0.0,0.0,-54000000.0,4721000000.0,4671000000.0,126000000.0,-76000000.0,-336000000.0,-336000000.0,193000000.0,-89000000.0,-89000000.0,-440000000.0,-440000000.0,0.0,0.0,0.0,0.0,0.0,-115000000.0,-115000000.0,0.0,,-61000000.0,,-60000000.0,-38000000.0,-38000000.0,-16000000.0,375000000.0,375000000.0,-457000000.0,-15000000.0,15000000.0,1000000.0,-458000000.0,-458000000.0,48000000.0,28000000.0,0.0,0.0,42000000.0,42000000.0,137000000.0,137000000.0,73000000.0,73000000.0,64000000.0,-16000000.0,-40000000.0,41000000.0,-17000000.0,593000000.0,2022-12-31
73000000.0,-104000000.0,-1000000.0,,0.0,-61000000.0,4362000000.0,4721000000.0,21000000.0,-380000000.0,-453000000.0,-453000000.0,-261000000.0,-87000000.0,-87000000.0,-104000000.0,-104000000.0,0.0,-1000000.0,-1000000.0,-1000000.0,,-61000000.0,-61000000.0,4000000.0,4000000.0,-4000000.0,,-4000000.0,-42000000.0,-42000000.0,-19000000.0,134000000.0,134000000.0,-263000000.0,8000000.0,-411000000.0,11000000.0,129000000.0,129000000.0,39000000.0,26000000.0,7000000.0,0.0,-15000000.0,-15000000.0,131000000.0,131000000.0,71000000.0,71000000.0,60000000.0,3000000.0,-8000000.0,11000000.0,0.0,206000000.0,2023-03-31
236000000.0,-350000000.0,-1000000.0,,0.0,-60000000.0,4004000000.0,4362000000.0,-20000000.0,-338000000.0,340000000.0,340000000.0,33000000.0,-90000000.0,-90000000.0,-350000000.0,-350000000.0,0.0,747000000.0,747000000.0,-1000000.0,,-974000000.0,-974000000.0,-7000000.0,,-907000000.0,,-916000000.0,-38000000.0,-38000000.0,-22000000.0,296000000.0,296000000.0,26000000.0,18000000.0,65000000.0,-92000000.0,35000000.0,35000000.0,43000000.0,32000000.0,-2000000.0,0.0,-22000000.0,-22000000.0,134000000.0,134000000.0,70000000.0,70000000.0,64000000.0,-11000000.0,-3000000.0,-5000000.0,-3000000.0,96000000.0,2023-06-30
332000000.0,-350000000.0,-251000000.0,0.0,0.0,-61000000.0,3732000000.0,4004000000.0,-55000000.0,-217000000.0,-615000000.0,-615000000.0,74000000.0,-88000000.0,-88000000.0,-350000000.0,-350000000.0,0.0,-251000000.0,-251000000.0,-251000000.0,0.0,5000000.0,5000000.0,-3000000.0,,69000000.0,77000000.0,-8000000.0,-36000000.0,-36000000.0,-25000000.0,393000000.0,393000000.0,135000000.0,-23000000.0,155000000.0,-94000000.0,97000000.0,97000000.0,41000000.0,29000000.0,3000000.0,0.0,-21000000.0,-21000000.0,122000000.0,122000000.0,62000000.0,62000000.0,60000000.0,-55000000.0,-9000000.0,-5000000.0,-41000000.0,139000000.0,2023-09-30
462000000.0,-196000000.0,-1000000.0,0.0,0.0,-60000000.0,3792000000.0,3732000000.0,65000000.0,-5000000.0,-472000000.0,-472000000.0,-188000000.0,-87000000.0,,-196000000.0,-196000000.0,0.0,-1000000.0,-1000000.0,-1000000.0,0.0,-55000000.0,-55000000.0,2000000.0,,3000000.0,3000000.0,0.0,-37000000.0,-37000000.0,-23000000.0,522000000.0,522000000.0,-269000000.0,1000000.0,207000000.0,-10000000.0,-467000000.0,-467000000.0,51000000.0,38000000.0,-2000000.0,0.0,-51000000.0,-51000000.0,118000000.0,118000000.0,60000000.0,60000000.0,58000000.0,14000000.0,-6000000.0,19000000.0,1000000.0,623000000.0,2023-12-31
-36000000.0,-101000000.0,-1000000.0,746000000.0,,-60000000.0,5251000000.0,3792000000.0,-47000000.0,1506000000.0,1556000000.0,1556000000.0,998000000.0,-86000000.0,-86000000.0,-101000000.0,-101000000.0,,745000000.0,745000000.0,-1000000.0,746000000.0,-74000000.0,-74000000.0,1000000.0,1000000.0,-15000000.0,,-15000000.0,-33000000.0,-33000000.0,-27000000.0,24000000.0,24000000.0,-353000000.0,13000000.0,-426000000.0,-53000000.0,113000000.0,113000000.0,46000000.0,24000000.0,8000000.0,,-9000000.0,-9000000.0,119000000.0,119000000.0,60000000.0,60000000.0,59000000.0,-5000000.0,-4000000.0,-1000000.0,,194000000.0,2024-03-31
