free_cash_flow,repurchase_of_capital_stock,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
45528000.0,0.0,0.0,-3395000.0,6793000.0,3941000.0,832929000.0,747883000.0,85046000.0,-38618000.0,-38618000.0,-38884000.0,266000.0,0.0,0.0,0.0,0.0,0.0,74741000.0,74741000.0,98000.0,78038000.0,143440000.0,-65402000.0,0.0,0.0,-2579000.0,-2579000.0,-816000.0,48923000.0,48923000.0,-170516000.0,-11539000.0,-93484000.0,-29082000.0,-64402000.0,-64402000.0,79630000.0,-145123000.0,-145123000.0,39955000.0,188604000.0,-1580000.0,-414000.0,-414000.0,25494000.0,25494000.0,0.0,0.0,-32620000.0,2022-10-31
268621000.0,0.0,0.0,-7367000.0,17659000.0,6439000.0,690587000.0,832929000.0,-142342000.0,-4070000.0,-4070000.0,-33851000.0,29781000.0,0.0,0.0,0.0,0.0,0.0,-414260000.0,-414260000.0,0.0,-384943000.0,163086000.0,-548029000.0,-21950000.0,-21950000.0,-4391000.0,-4391000.0,-2976000.0,275988000.0,275988000.0,-238752000.0,533288000.0,27753000.0,30887000.0,-3134000.0,-3134000.0,-54633000.0,-745160000.0,-745160000.0,36382000.0,187393000.0,-2590000.0,-1261000.0,-1261000.0,26024000.0,26024000.0,,,268792000.0,2023-01-31
486347000.0,,,-5420000.0,0.0,1285000.0,801457000.0,690587000.0,110870000.0,-38163000.0,-38163000.0,-38250000.0,87000.0,,,,,,-342734000.0,-342734000.0,,-337314000.0,339835000.0,-677149000.0,,,-2769000.0,-2769000.0,-2651000.0,491767000.0,491767000.0,451010000.0,-342663000.0,-16862000.0,-16405000.0,-457000.0,-457000.0,-98732000.0,909267000.0,909267000.0,36478000.0,184471000.0,-7965000.0,-484000.0,-484000.0,24677000.0,24677000.0,,,-196420000.0,2023-04-30
4259000.0,,,-5605000.0,10866000.0,3236000.0,1523462000.0,801457000.0,722005000.0,-22145000.0,-22145000.0,-73489000.0,51344000.0,,,,,,734286000.0,734286000.0,,739891000.0,943060000.0,-203169000.0,,,-3104000.0,-3104000.0,-2501000.0,9864000.0,9864000.0,-182517000.0,-51977000.0,3864000.0,-7508000.0,11372000.0,11372000.0,74086000.0,-208490000.0,-208490000.0,33355000.0,199046000.0,-2439000.0,-25000.0,-25000.0,22268000.0,22268000.0,,,-63248000.0,2023-07-31
78263000.0,,,-7122000.0,13909000.0,3599000.0,927962000.0,1523462000.0,-595500000.0,-832612000.0,-832612000.0,-56134000.0,183000.0,,,,,,151727000.0,151727000.0,,158849000.0,605349000.0,-446500000.0,,,-3313000.0,-3313000.0,-3809000.0,85385000.0,85385000.0,-267615000.0,-79957000.0,-77301000.0,-56314000.0,-20987000.0,-20987000.0,78567000.0,-188924000.0,-188924000.0,34605000.0,193947000.0,5495000.0,16000.0,16000.0,22065000.0,22065000.0,19000.0,0.0,96853000.0,2023-10-31
