treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,payables,dividends_payable,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,financial_assets,investments_and_advances,other_investments,investmentin_financial_assets,available_for_sale_securities,financial_assets_designatedas_fair_value_through_profitor_loss_total,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,current_deferred_assets,restricted_cash,prepaid_assets,inventory,finished_goods,raw_materials,receivables,other_receivables,duefrom_related_parties_current,taxes_receivable,accrued_interest_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_financial,date
10518721.0,5486762666.0,5497281387.0,70922000000.0,183049000000.0,399502000000.0,913103000000.0,353130000000.0,399502000000.0,24820000000.0,754874000000.0,816592000000.0,755276000000.0,402000000.0,754874000000.0,58468000000.0,47014000000.0,47014000000.0,635267000000.0,3151000000.0,10974000000.0,10974000000.0,409964000000.0,124719000000.0,8094000000.0,165000000.0,4038000000.0,21846000000.0,13338000000.0,13338000000.0,77238000000.0,15520000000.0,61718000000.0,285245000000.0,23903000000.0,28945000000.0,28945000000.0,105811000000.0,9300000000.0,96511000000.0,96499000000.0,12000000.0,14869000000.0,2524000000.0,109193000000.0,,109193000000.0,0.0,19580000000.0,89613000000.0,1165240000000.0,526865000000.0,4815000000.0,7307000000.0,7494000000.0,4043000000.0,20639000000.0,88000000.0,21622000000.0,0.0,20840000000.0,15768000000.0,5072000000.0,782000000.0,355372000000.0,45847000000.0,309525000000.0,109528000000.0,-143396000000.0,252924000000.0,10379000000.0,161565000000.0,74844000000.0,6136000000.0,0.0,638375000000.0,2101000000.0,930000000.0,1083000000.0,,25384000000.0,2019000000.0,1993000000.0,26000000.0,227419000000.0,81732000000.0,2213000000.0,12541000000.0,6172000000.0,124761000000.0,379439000000.0,292132000000.0,87307000000.0,87307000000.0,2022-12-31
9895836.0,5478021905.0,5487917741.0,58213000000.0,174666000000.0,430149000000.0,931257000000.0,393343000000.0,430149000000.0,24573000000.0,781164000000.0,842436000000.0,781753000000.0,589000000.0,781164000000.0,58732000000.0,46803000000.0,46803000000.0,660964000000.0,3689000000.0,10976000000.0,10976000000.0,394069000000.0,126316000000.0,9035000000.0,179000000.0,2947000000.0,21777000000.0,15153000000.0,15153000000.0,77225000000.0,15953000000.0,61272000000.0,267753000000.0,22008000000.0,24700000000.0,24700000000.0,97441000000.0,8620000000.0,88821000000.0,88802000000.0,19000000.0,13155000000.0,2549000000.0,107900000000.0,67326000000.0,40574000000.0,0.0,18846000000.0,21728000000.0,1175822000000.0,514726000000.0,5034000000.0,6941000000.0,5297000000.0,2100000000.0,17527000000.0,29000000.0,21522000000.0,,20742000000.0,15669000000.0,5073000000.0,780000000.0,351015000000.0,43045000000.0,307970000000.0,107361000000.0,-127988000000.0,235349000000.0,6323000000.0,147242000000.0,75646000000.0,6138000000.0,0.0,661096000000.0,1464000000.0,1844000000.0,1037000000.0,,23219000000.0,1188000000.0,1158000000.0,30000000.0,230478000000.0,89188000000.0,1534000000.0,13020000000.0,386000000.0,126350000000.0,401866000000.0,309986000000.0,91880000000.0,91880000000.0,2023-03-31
9895836.0,5478946157.0,5488841993.0,66293000000.0,174694000000.0,320904000000.0,818938000000.0,288441000000.0,320904000000.0,24785000000.0,669029000000.0,730226000000.0,669653000000.0,624000000.0,669029000000.0,62307000000.0,45891000000.0,45891000000.0,545698000000.0,4155000000.0,10978000000.0,10978000000.0,530962000000.0,128295000000.0,8484000000.0,45000000.0,3214000000.0,23504000000.0,15772000000.0,15772000000.0,77276000000.0,16079000000.0,61197000000.0,402667000000.0,138017000000.0,22169000000.0,22169000000.0,97418000000.0,8706000000.0,88712000000.0,88688000000.0,24000000.0,16052000000.0,2400000000.0,126611000000.0,,126611000000.0,,45876000000.0,80735000000.0,1200615000000.0,509507000000.0,5206000000.0,6435000000.0,4863000000.0,1942000000.0,18191000000.0,193000000.0,21582000000.0,,20800000000.0,15664000000.0,5136000000.0,782000000.0,348125000000.0,41155000000.0,306970000000.0,104912000000.0,-129164000000.0,234076000000.0,6757000000.0,144848000000.0,76334000000.0,6137000000.0,0.0,691108000000.0,1365000000.0,3297000000.0,1029000000.0,3000000000.0,22779000000.0,1375000000.0,1342000000.0,33000000.0,222947000000.0,95239000000.0,1435000000.0,11181000000.0,635000000.0,114457000000.0,435316000000.0,351700000000.0,83616000000.0,83616000000.0,2023-06-30
7310222.0,5214490080.0,5221800302.0,58135000000.0,179175000000.0,351070000000.0,854942000000.0,329251000000.0,351070000000.0,23144000000.0,698911000000.0,760882000000.0,699734000000.0,823000000.0,698911000000.0,64307000000.0,44941000000.0,44941000000.0,577487000000.0,1732000000.0,10444000000.0,10444000000.0,386596000000.0,130804000000.0,9280000000.0,40000000.0,3354000000.0,26048000000.0,15315000000.0,15315000000.0,76767000000.0,14796000000.0,61971000000.0,255792000000.0,16671000000.0,17602000000.0,17602000000.0,102408000000.0,8348000000.0,94060000000.0,,94060000000.0,16632000000.0,2250000000.0,100229000000.0,,100229000000.0,,21372000000.0,78857000000.0,1086330000000.0,501287000000.0,4343000000.0,4760000000.0,5120000000.0,2219000000.0,16551000000.0,151000000.0,22392000000.0,502000000.0,21129000000.0,15747000000.0,5382000000.0,761000000.0,347841000000.0,38109000000.0,309732000000.0,100129000000.0,-130536000000.0,230665000000.0,7435000000.0,142456000000.0,75125000000.0,5649000000.0,0.0,585043000000.0,1666000000.0,1999000000.0,991000000.0,,24646000000.0,1281000000.0,1251000000.0,30000000.0,216475000000.0,95110000000.0,1197000000.0,11095000000.0,927000000.0,108146000000.0,337985000000.0,240089000000.0,97896000000.0,97896000000.0,2023-09-30
