ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,derivative_product_liabilities,tradeand_other_payables_non_current,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,payables_and_accrued_expenses,current_accrued_expenses,payables,other_payable,dueto_related_parties_current,accounts_payable,total_assets,total_non_current_assets,non_current_prepaid_assets,financial_assets,investments_and_advances,long_term_equity_investment,investmentsin_joint_venturesat_cost,net_ppe,accumulated_depreciation,gross_ppe,leases,other_properties,machinery_furniture_equipment,buildings_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,inventory,finished_goods,raw_materials,receivables,other_receivables,duefrom_related_parties_current,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,cash_financial,date,non_current_accounts_receivable,notes_receivable
80672674.0,80672674.0,42992000.0,58227000.0,-31622000.0,23304000.0,12502000.0,-31622000.0,3301000.0,-31622000.0,23304000.0,-31622000.0,-31622000.0,3498000.0,3498000.0,-481608000.0,446488000.0,0.0,0.0,107947000.0,78618000.0,20305000.0,1107000.0,57206000.0,2280000.0,54926000.0,29329000.0,,18759000.0,18759000.0,1021000.0,1021000.0,9549000.0,4607000.0,4942000.0,3075000.0,408000.0,1459000.0,76325000.0,34494000.0,203000.0,28077000.0,1777000.0,1777000.0,1777000.0,4437000.0,-3718000.0,8155000.0,600000.0,,2637000.0,4918000.0,0.0,41831000.0,3648000.0,12775000.0,831000.0,14000.0,817000.0,12643000.0,6156000.0,1836000.0,4651000.0,11934000.0,11934000.0,11934000.0,2022-12-31,,
80672674.0,80672674.0,42483000.0,59823000.0,-63809000.0,-7188000.0,4088000.0,-63809000.0,3202000.0,-63809000.0,-7188000.0,-63809000.0,-63809000.0,3445000.0,3445000.0,-514015000.0,446761000.0,0.0,0.0,101023000.0,74106000.0,14151000.0,1153000.0,58802000.0,2181000.0,56621000.0,26917000.0,,18014000.0,18014000.0,1021000.0,1021000.0,7882000.0,,7882000.0,5136000.0,381000.0,2365000.0,37214000.0,6209000.0,218000.0,0.0,1665000.0,1665000.0,1665000.0,4326000.0,,4326000.0,,4326000.0,,,,31005000.0,4738000.0,531000.0,1156000.0,,,10442000.0,9656000.0,82000.0,704000.0,14138000.0,14138000.0,,2023-03-31,,
80672674.0,80672674.0,55743000.0,64507000.0,-89313000.0,-27380000.0,-17518000.0,-89313000.0,2574000.0,-89313000.0,-27380000.0,-89313000.0,-89313000.0,3845000.0,3845000.0,-541639000.0,448481000.0,0.0,0.0,116883000.0,77342000.0,12412000.0,1138000.0,63792000.0,1859000.0,61933000.0,39541000.0,1504000.0,29994000.0,29994000.0,715000.0,715000.0,7328000.0,,7328000.0,5041000.0,336000.0,1951000.0,27570000.0,5547000.0,198000.0,0.0,1585000.0,1585000.0,1585000.0,3764000.0,,3764000.0,,3764000.0,,,,22023000.0,1740000.0,0.0,1008000.0,,,13085000.0,11857000.0,90000.0,1138000.0,6190000.0,6190000.0,,2023-09-30,,
80672674.0,80672674.0,45813000.0,62498000.0,-58786000.0,1006000.0,-2731000.0,-58786000.0,2706000.0,-58786000.0,1006000.0,-58786000.0,-58786000.0,1444000.0,1444000.0,-511323000.0,451093000.0,0.0,0.0,113488000.0,63469000.0,114000.0,1496000.0,61859000.0,2067000.0,59792000.0,50019000.0,,37694000.0,37694000.0,639000.0,639000.0,11686000.0,6971000.0,4715000.0,2597000.0,740000.0,1378000.0,54702000.0,7414000.0,208000.0,0.0,1551000.0,1551000.0,1551000.0,3655000.0,-3500000.0,7155000.0,533000.0,,2783000.0,3839000.0,0.0,47288000.0,2332000.0,0.0,1475000.0,78000.0,1397000.0,29502000.0,3076000.0,75000.0,6351000.0,13979000.0,13979000.0,13979000.0,2023-12-31,2000000.0,20000000.0
