free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,interest_received_cfo,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
1430000000.0,-33000000.0,-4518000000.0,4539000000.0,-112000000.0,3363000000.0,2528000000.0,-49000000.0,884000000.0,-12000000.0,-12000000.0,0.0,-33000000.0,-33000000.0,21000000.0,21000000.0,-4518000000.0,4539000000.0,-646000000.0,-646000000.0,-231000000.0,-303000000.0,3163000000.0,-3466000000.0,0.0,0.0,0.0,0.0,-112000000.0,-112000000.0,1542000000.0,1542000000.0,39000000.0,830000000.0,5000000.0,-30000000.0,1178000000.0,1178000000.0,299000000.0,25000000.0,12000000.0,-360000000.0,-44000000.0,-51000000.0,25000000.0,228000000.0,1000000.0,-1000000.0,-1000000.0,122000000.0,122000000.0,184000000.0,,38000000.0,146000000.0,165000000.0,2022-12-31
770000000.0,-61000000.0,-6028000000.0,5977000000.0,-89000000.0,3524000000.0,3363000000.0,-48000000.0,209000000.0,-112000000.0,-112000000.0,,-61000000.0,-61000000.0,-51000000.0,-51000000.0,-6028000000.0,5977000000.0,-538000000.0,-538000000.0,-421000000.0,-28000000.0,5104000000.0,-5132000000.0,,,,,-89000000.0,-89000000.0,859000000.0,859000000.0,55000000.0,65000000.0,39000000.0,-10000000.0,-72000000.0,-72000000.0,107000000.0,-6000000.0,-39000000.0,153000000.0,-12000000.0,-20000000.0,47000000.0,252000000.0,0.0,8000000.0,8000000.0,126000000.0,126000000.0,125000000.0,-3000000.0,11000000.0,117000000.0,201000000.0,2023-03-31
1298000000.0,-146000000.0,-6554000000.0,6340000000.0,-114000000.0,3824000000.0,3524000000.0,-84000000.0,384000000.0,-360000000.0,-360000000.0,,-146000000.0,-146000000.0,-214000000.0,-214000000.0,-6554000000.0,6340000000.0,-668000000.0,-668000000.0,-445000000.0,-109000000.0,4819000000.0,-4928000000.0,,,,,-114000000.0,-114000000.0,1412000000.0,1412000000.0,69000000.0,491000000.0,-86000000.0,-23000000.0,626000000.0,626000000.0,201000000.0,-8000000.0,-27000000.0,9000000.0,-26000000.0,-10000000.0,36000000.0,222000000.0,0.0,16000000.0,16000000.0,128000000.0,128000000.0,198000000.0,0.0,10000000.0,188000000.0,262000000.0,2023-06-30
815000000.0,-149000000.0,-6792000000.0,7073000000.0,-126000000.0,3256000000.0,3824000000.0,-311000000.0,-257000000.0,132000000.0,132000000.0,,-149000000.0,-149000000.0,281000000.0,281000000.0,-6792000000.0,7073000000.0,-1330000000.0,-1330000000.0,-599000000.0,-605000000.0,4924000000.0,-5529000000.0,,,0.0,0.0,-126000000.0,-126000000.0,941000000.0,941000000.0,89000000.0,75000000.0,-38000000.0,-56000000.0,746000000.0,746000000.0,297000000.0,11000000.0,-19000000.0,-569000000.0,-8000000.0,-1000000.0,-83000000.0,277000000.0,0.0,-108000000.0,-108000000.0,135000000.0,135000000.0,198000000.0,0.0,5000000.0,193000000.0,359000000.0,2023-09-30
1748000000.0,0.0,-5500000000.0,5573000000.0,-180000000.0,3848000000.0,3256000000.0,-495000000.0,1087000000.0,73000000.0,73000000.0,,0.0,0.0,73000000.0,73000000.0,-5500000000.0,5573000000.0,-914000000.0,-914000000.0,-582000000.0,-152000000.0,3253000000.0,-3405000000.0,,,0.0,0.0,-180000000.0,-180000000.0,1928000000.0,1928000000.0,42000000.0,1164000000.0,-3000000.0,34000000.0,2120000000.0,2120000000.0,620000000.0,,16000000.0,-1006000000.0,-46000000.0,-156000000.0,167000000.0,299000000.0,0.0,124000000.0,124000000.0,135000000.0,135000000.0,-12000000.0,0.0,13000000.0,-11000000.0,165000000.0,2023-12-31
