free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
172000000.0,0.0,0.0,0.0,-79000000.0,772000000.0,763000000.0,,9000000.0,-165000000.0,-165000000.0,-20000000.0,0.0,-145000000.0,-145000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-77000000.0,-77000000.0,2000000.0,0.0,0.0,0.0,-79000000.0,-79000000.0,251000000.0,251000000.0,291000000.0,16000000.0,-395000000.0,224000000.0,-619000000.0,-619000000.0,412000000.0,258000000.0,258000000.0,15000000.0,33000000.0,1000000.0,1000000.0,148000000.0,148000000.0,,-33000000.0,2022-12-31
174000000.0,0.0,-71000000.0,0.0,-54000000.0,768000000.0,772000000.0,,-4000000.0,-190000000.0,-190000000.0,-4000000.0,30000000.0,-145000000.0,-145000000.0,0.0,0.0,-71000000.0,-71000000.0,-71000000.0,0.0,-42000000.0,-42000000.0,12000000.0,0.0,0.0,0.0,-54000000.0,-54000000.0,228000000.0,228000000.0,512000000.0,239000000.0,433000000.0,-159000000.0,592000000.0,592000000.0,-6000000.0,-154000000.0,-154000000.0,-13000000.0,31000000.0,8000000.0,8000000.0,126000000.0,126000000.0,-3000000.0,-433000000.0,2023-03-31
168000000.0,0.0,-1507000000.0,1000000000.0,-50000000.0,788000000.0,768000000.0,,20000000.0,-667000000.0,-667000000.0,-24000000.0,9000000.0,-145000000.0,-145000000.0,0.0,0.0,-507000000.0,-507000000.0,-1507000000.0,1000000000.0,469000000.0,469000000.0,519000000.0,0.0,0.0,0.0,-50000000.0,-50000000.0,218000000.0,218000000.0,315000000.0,-56000000.0,-62000000.0,32000000.0,-94000000.0,-94000000.0,60000000.0,373000000.0,373000000.0,-140000000.0,22000000.0,6000000.0,6000000.0,104000000.0,104000000.0,3000000.0,-92000000.0,2023-06-30
57000000.0,0.0,-1288000000.0,1500000000.0,-70000000.0,797000000.0,788000000.0,1000000.0,8000000.0,-49000000.0,-49000000.0,-151000000.0,35000000.0,-145000000.0,-145000000.0,0.0,0.0,212000000.0,212000000.0,-1288000000.0,1500000000.0,-70000000.0,-70000000.0,,0.0,,0.0,-70000000.0,-70000000.0,127000000.0,127000000.0,225000000.0,53000000.0,-16000000.0,54000000.0,-70000000.0,-70000000.0,88000000.0,100000000.0,100000000.0,-50000000.0,25000000.0,28000000.0,28000000.0,76000000.0,76000000.0,7000000.0,-184000000.0,2023-09-30
99000000.0,0.0,0.0,0.0,-70000000.0,789000000.0,797000000.0,0.0,,-142000000.0,-142000000.0,-5000000.0,9000000.0,-146000000.0,-146000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-35000000.0,-35000000.0,,0.0,,0.0,-70000000.0,-70000000.0,169000000.0,169000000.0,60000000.0,-44000000.0,55000000.0,-69000000.0,124000000.0,124000000.0,-1000000.0,50000000.0,50000000.0,23000000.0,30000000.0,13000000.0,13000000.0,62000000.0,62000000.0,0.0,-19000000.0,2023-12-31
128000000.0,0.0,0.0,0.0,-60000000.0,797000000.0,789000000.0,0.0,,-128000000.0,-128000000.0,-3000000.0,22000000.0,-147000000.0,-147000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-52000000.0,-52000000.0,3000000.0,5000000.0,,0.0,-60000000.0,-60000000.0,188000000.0,188000000.0,42000000.0,5000000.0,36000000.0,-18000000.0,54000000.0,54000000.0,-138000000.0,139000000.0,139000000.0,1000000.0,34000000.0,23000000.0,23000000.0,63000000.0,63000000.0,0.0,25000000.0,2024-03-31
