free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_paid_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,cash_dividends_paid,common_stock_dividend_paid,sale_of_business
1437900000.0,-1305708000.0,-25734000.0,0.0,0.0,-77829000.0,4967480000.0,4902026000.0,-45052000.0,110506000.0,-1327834000.0,-1327834000.0,3608000.0,-1305708000.0,-1305708000.0,0.0,-25734000.0,-25734000.0,-25734000.0,0.0,-77389000.0,-77389000.0,,,440000.0,440000.0,-66794000.0,-66794000.0,-11035000.0,-11035000.0,1515729000.0,1515729000.0,-18930000.0,-88711000.0,503707000.0,-604770000.0,7796551000.0,-9139720000.0,2398014000.0,2398014000.0,37315000.0,75834000.0,75834000.0,-43786000.0,97418000.0,-24944000.0,148429000.0,123548000.0,5004000.0,40531000.0,45616000.0,45616000.0,18981000.0,18981000.0,26635000.0,18487000.0,126823000.0,,-108336000.0,738048000.0,2022-12-31,,,
3417783000.0,-915859000.0,-27477000.0,134598000.0,,-10277000.0,7581671000.0,4967480000.0,-14005000.0,2628196000.0,-808925000.0,-808925000.0,-187000.0,-915859000.0,-915859000.0,,107121000.0,107121000.0,-27477000.0,134598000.0,9061000.0,9061000.0,19338000.0,19338000.0,0.0,0.0,-8348000.0,-8348000.0,-1929000.0,-1929000.0,3428060000.0,3428060000.0,-157926000.0,-6883000.0,2678355000.0,6750385000.0,-152791000.0,-5635147000.0,2645785000.0,2645785000.0,-32002000.0,-13087000.0,-13087000.0,-10151000.0,-919726000.0,-8431000.0,153984000.0,38156000.0,34660000.0,39206000.0,47842000.0,47842000.0,21326000.0,21326000.0,26516000.0,-215482000.0,-19146000.0,14083000.0,-210419000.0,816148000.0,2023-03-31,,,
1750007000.0,0.0,-1841455000.0,53610000.0,,-39402000.0,7548807000.0,7581671000.0,-4865000.0,-27999000.0,-1788257000.0,-1788257000.0,-412000.0,0.0,0.0,,-1787845000.0,-1787845000.0,-1841455000.0,53610000.0,-29151000.0,-29151000.0,10251000.0,10251000.0,0.0,0.0,-33598000.0,-33598000.0,-5804000.0,-5804000.0,1789409000.0,1789409000.0,-46076000.0,-65754000.0,803249000.0,-8022067000.0,4957606000.0,-654582000.0,5624190000.0,5624190000.0,40251000.0,37518000.0,37518000.0,-19255000.0,-1082643000.0,-46481000.0,149946000.0,114471000.0,-1455000.0,56008000.0,50837000.0,50837000.0,23818000.0,23818000.0,27019000.0,-239509000.0,-11825000.0,8977000.0,-236661000.0,967692000.0,2023-06-30,,,
-1419177000.0,0.0,-77635000.0,1438101000.0,,-200094000.0,6689511000.0,7548807000.0,6566000.0,-865862000.0,-217572000.0,-217572000.0,-416000.0,0.0,0.0,,1360466000.0,1360466000.0,-77635000.0,1438101000.0,570793000.0,570793000.0,0.0,0.0,770887000.0,0.0,-140850000.0,-140850000.0,-59244000.0,-59244000.0,-1219083000.0,-1219083000.0,-131001000.0,-7392000.0,-2938150000.0,-1865815000.0,-2537726000.0,6508652000.0,-3581434000.0,-3581434000.0,-26334000.0,94784000.0,94784000.0,69583000.0,-1531410000.0,78550000.0,141656000.0,125598000.0,-6398000.0,191542000.0,71252000.0,71252000.0,44602000.0,44602000.0,26650000.0,176431000.0,-9431000.0,3307000.0,182555000.0,1157379000.0,2023-09-30,,,
4182465000.0,0.0,-610136000.0,999722000.0,,,9210484000.0,6689511000.0,-15974000.0,2536947000.0,-1580074000.0,-1580074000.0,-4984000.0,0.0,0.0,,389586000.0,389586000.0,-610136000.0,999722000.0,-11894000.0,-11894000.0,0.0,0.0,-65444000.0,-65444000.0,52577000.0,52577000.0,973000.0,973000.0,4128915000.0,4128915000.0,-67839000.0,-61173000.0,3050902000.0,3978290000.0,-1776369000.0,-656029000.0,8133900000.0,8133900000.0,344429000.0,-101808000.0,-101808000.0,-17455000.0,-6611435000.0,-76885000.0,139387000.0,87490000.0,-16867000.0,106369000.0,82482000.0,82482000.0,44064000.0,44064000.0,38418000.0,-186965000.0,19298000.0,0.0,-206263000.0,995129000.0,2023-12-31,-1964676000.0,-1964676000.0,0.0
