free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,sale_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
1619000000.0,-493000000.0,0.0,,-632000000.0,2577000000.0,1666000000.0,911000000.0,-762000000.0,-762000000.0,-3000000.0,-266000000.0,,-493000000.0,-493000000.0,0.0,0.0,0.0,,-578000000.0,-578000000.0,-1000000.0,,,0.0,0.0,55000000.0,55000000.0,-632000000.0,2251000000.0,2251000000.0,1255000000.0,406000000.0,406000000.0,629000000.0,-223000000.0,-223000000.0,66000000.0,-34000000.0,817000000.0,425000000.0,-80000000.0,27000000.0,117000000.0,117000000.0,382000000.0,382000000.0,-1530000000.0,-1530000000.0,0.0,2080000000.0,2022-12-31
-1011000000.0,-723000000.0,,1995000000.0,-309000000.0,2495000000.0,2577000000.0,-82000000.0,929000000.0,929000000.0,-73000000.0,-270000000.0,,-723000000.0,-723000000.0,1995000000.0,1995000000.0,,1995000000.0,-309000000.0,-309000000.0,,,,,,,,-309000000.0,-702000000.0,-702000000.0,-1525000000.0,-552000000.0,-552000000.0,-1128000000.0,576000000.0,576000000.0,-54000000.0,-137000000.0,-782000000.0,-550000000.0,-55000000.0,19000000.0,-205000000.0,-205000000.0,298000000.0,298000000.0,-76000000.0,-76000000.0,,842000000.0,2023-03-31
615000000.0,-208000000.0,,0.0,-304000000.0,3384000000.0,2495000000.0,889000000.0,273000000.0,273000000.0,-3000000.0,-284000000.0,,-208000000.0,-208000000.0,768000000.0,0.0,,0.0,-303000000.0,-303000000.0,,,,,,,,-304000000.0,919000000.0,919000000.0,21000000.0,-206000000.0,-206000000.0,85000000.0,-291000000.0,-291000000.0,120000000.0,-194000000.0,301000000.0,-41000000.0,31000000.0,28000000.0,-218000000.0,-218000000.0,323000000.0,323000000.0,-78000000.0,-78000000.0,,812000000.0,2023-06-30
869000000.0,-223000000.0,,0.0,-359000000.0,2082000000.0,3384000000.0,-1302000000.0,-2330000000.0,-2330000000.0,-9000000.0,-280000000.0,,-223000000.0,-223000000.0,-1818000000.0,-1050000000.0,,0.0,-200000000.0,-200000000.0,2000000.0,,,,,,,-359000000.0,1228000000.0,1228000000.0,35000000.0,355000000.0,355000000.0,600000000.0,-245000000.0,-245000000.0,-193000000.0,-65000000.0,-62000000.0,335000000.0,-127000000.0,17000000.0,125000000.0,125000000.0,317000000.0,317000000.0,-76000000.0,-76000000.0,,937000000.0,2023-09-30
1627000000.0,-346000000.0,0.0,0.0,-803000000.0,3109000000.0,2082000000.0,1027000000.0,-633000000.0,-633000000.0,-5000000.0,-282000000.0,-282000000.0,-346000000.0,-346000000.0,0.0,0.0,0.0,0.0,-770000000.0,-770000000.0,-7000000.0,40000000.0,40000000.0,,,0.0,0.0,-803000000.0,2430000000.0,2430000000.0,1325000000.0,264000000.0,264000000.0,962000000.0,-698000000.0,-698000000.0,41000000.0,176000000.0,844000000.0,310000000.0,1563000000.0,23000000.0,-690000000.0,-690000000.0,400000000.0,400000000.0,344000000.0,344000000.0,,-535000000.0,2023-12-31
-976000000.0,-1190000000.0,,2495000000.0,-270000000.0,3061000000.0,3109000000.0,-48000000.0,927000000.0,927000000.0,-95000000.0,-283000000.0,,-1190000000.0,-1190000000.0,2495000000.0,2495000000.0,,2495000000.0,-269000000.0,-269000000.0,1000000.0,,,,,,,-270000000.0,-706000000.0,-706000000.0,-1710000000.0,-362000000.0,-362000000.0,-581000000.0,219000000.0,219000000.0,49000000.0,-262000000.0,-1135000000.0,-378000000.0,-43000000.0,20000000.0,-103000000.0,-103000000.0,299000000.0,299000000.0,-113000000.0,-113000000.0,,944000000.0,2024-03-31
