free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date,cash_dividends_paid,common_stock_dividend_paid
5468000000.0,-6863000000.0,-235000000.0,0.0,-9043000000.0,,1760000000.0,15596000000.0,15251000000.0,425000000.0,-80000000.0,-7060000000.0,-7060000000.0,-212000000.0,-6863000000.0,-6863000000.0,15000000.0,-235000000.0,-235000000.0,0.0,-7531000000.0,-7531000000.0,2000000.0,1517000000.0,2263000000.0,-746000000.0,-62000000.0,-62000000.0,-8988000000.0,55000000.0,-9043000000.0,14511000000.0,14511000000.0,1931000000.0,440000000.0,54000000.0,2246000000.0,1268000000.0,978000000.0,876000000.0,855000000.0,-1699000000.0,-1699000000.0,1448000000.0,3008000000.0,1805000000.0,-1173000000.0,-1173000000.0,2376000000.0,2376000000.0,4653000000.0,2022-12-31,,
7156000000.0,-9365000000.0,-264000000.0,,-6842000000.0,182000000.0,405000000.0,12420000000.0,15596000000.0,85000000.0,-3261000000.0,-10516000000.0,-10516000000.0,-887000000.0,-9365000000.0,-9365000000.0,-264000000.0,-264000000.0,-264000000.0,,-6743000000.0,-6743000000.0,75000000.0,449000000.0,534000000.0,-85000000.0,-444000000.0,-444000000.0,-6823000000.0,19000000.0,-6842000000.0,13998000000.0,13998000000.0,2571000000.0,184000000.0,30000000.0,-1010000000.0,334000000.0,-1344000000.0,-1104000000.0,821000000.0,2546000000.0,2546000000.0,-7000000.0,3051000000.0,770000000.0,-620000000.0,-620000000.0,2524000000.0,2524000000.0,5709000000.0,2023-03-31,,
11093000000.0,-898000000.0,-220000000.0,,-6216000000.0,0.0,1102000000.0,29804000000.0,12420000000.0,-14000000.0,17398000000.0,5292000000.0,5292000000.0,-2045000000.0,-898000000.0,-898000000.0,8235000000.0,8235000000.0,-220000000.0,,-5203000000.0,-5203000000.0,-85000000.0,1099000000.0,1817000000.0,-718000000.0,-83000000.0,-83000000.0,-6134000000.0,82000000.0,-6216000000.0,17309000000.0,17309000000.0,3531000000.0,-151000000.0,37000000.0,5123000000.0,5290000000.0,-167000000.0,-51000000.0,-54000000.0,-1424000000.0,-1424000000.0,211000000.0,4060000000.0,232000000.0,-1137000000.0,-1137000000.0,2623000000.0,2623000000.0,7789000000.0,2023-06-30,,
13859000000.0,-3569000000.0,-267000000.0,0.0,-6543000000.0,120000000.0,509000000.0,37900000000.0,29804000000.0,-354000000.0,8450000000.0,-5875000000.0,-5875000000.0,-2039000000.0,-3569000000.0,-3569000000.0,-267000000.0,-267000000.0,-267000000.0,0.0,-6077000000.0,-6077000000.0,-10000000.0,467000000.0,1474000000.0,-1007000000.0,-38000000.0,-38000000.0,-6496000000.0,47000000.0,-6543000000.0,20402000000.0,20402000000.0,-995000000.0,-72000000.0,-36000000.0,699000000.0,78000000.0,621000000.0,612000000.0,-908000000.0,-678000000.0,-678000000.0,74000000.0,3492000000.0,340000000.0,3049000000.0,3049000000.0,2859000000.0,2859000000.0,11583000000.0,2023-09-30,,
11739000000.0,-5942000000.0,-307000000.0,0.0,-7665000000.0,146000000.0,4591000000.0,42827000000.0,37900000000.0,396000000.0,4531000000.0,-8401000000.0,-8401000000.0,-2152000000.0,-5942000000.0,-5942000000.0,-307000000.0,-307000000.0,-307000000.0,0.0,-6472000000.0,-6472000000.0,-3000000.0,1187000000.0,2359000000.0,-1172000000.0,-64000000.0,-64000000.0,-7592000000.0,73000000.0,-7665000000.0,19404000000.0,19404000000.0,-1271000000.0,663000000.0,-111000000.0,320000000.0,-350000000.0,670000000.0,594000000.0,700000000.0,-2843000000.0,-2843000000.0,133000000.0,3424000000.0,1090000000.0,-1161000000.0,-1161000000.0,3172000000.0,3172000000.0,14017000000.0,2023-12-31,,
12846000000.0,-15008000000.0,-315000000.0,,-6400000000.0,121000000.0,630000000.0,33284000000.0,42827000000.0,-288000000.0,-9255000000.0,-19767000000.0,-19767000000.0,-3171000000.0,-15008000000.0,-15008000000.0,-315000000.0,-315000000.0,-315000000.0,,-8734000000.0,-8734000000.0,,-2262000000.0,4625000000.0,-6887000000.0,-72000000.0,-72000000.0,-6400000000.0,,-6400000000.0,19246000000.0,19246000000.0,223000000.0,83000000.0,-94000000.0,-2386000000.0,-1274000000.0,-1112000000.0,-1112000000.0,100000000.0,2520000000.0,2520000000.0,-66000000.0,3562000000.0,240000000.0,-456000000.0,-456000000.0,3374000000.0,3374000000.0,12369000000.0,2024-03-31,-1273000000.0,-1273000000.0
