ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,minimum_pension_liabilities,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,commercial_paper,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,financial_assets,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,trading_securities,long_term_equity_investment,investmentsin_associatesat_cost,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,restricted_cash,prepaid_assets,inventory,inventories_adjustments_allowances,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
1408394293.0,1408394293.0,11432000000.0,13583000000.0,-18129000000.0,37093000000.0,-4272000000.0,-18129000000.0,1616000000.0,25126000000.0,36198000000.0,25125000000.0,-1000000.0,25126000000.0,129000000.0,129000000.0,,,3539000000.0,21444000000.0,14000000.0,14000000.0,0.0,26712000000.0,18636000000.0,73000000.0,195000000.0,37000000.0,37000000.0,5769000000.0,5739000000.0,12493000000.0,1421000000.0,11072000000.0,69000000.0,8076000000.0,122000000.0,1090000000.0,195000000.0,895000000.0,496000000.0,399000000.0,246000000.0,53000000.0,6565000000.0,854000000.0,76000000.0,5711000000.0,137000000.0,281000000.0,87000000.0,87000000.0,5206000000.0,51837000000.0,48033000000.0,182000000.0,35000000.0,35000000.0,140000000.0,1049000000.0,49000000.0,1000000.0,48000000.0,1000000000.0,1000000000.0,43255000000.0,23183000000.0,20072000000.0,3372000000.0,-1651000000.0,5023000000.0,251000000.0,983000000.0,3025000000.0,720000000.0,44000000.0,0.0,3804000000.0,184000000.0,35000000.0,0.0,68000000.0,1314000000.0,-27000000.0,858000000.0,8000000.0,475000000.0,1668000000.0,167000000.0,17000000.0,1484000000.0,-9000000.0,1493000000.0,535000000.0,535000000.0,2022-12-31
1403720858.0,1403720858.0,12035000000.0,13860000000.0,-18287000000.0,37342000000.0,-5541000000.0,-18287000000.0,1621000000.0,25103000000.0,35032000000.0,25102000000.0,-1000000.0,25103000000.0,155000000.0,155000000.0,,,3724000000.0,21210000000.0,14000000.0,14000000.0,0.0,26558000000.0,17431000000.0,76000000.0,126000000.0,38000000.0,38000000.0,5771000000.0,5739000000.0,11350000000.0,1421000000.0,9929000000.0,70000000.0,9127000000.0,95000000.0,2510000000.0,200000000.0,2310000000.0,1646000000.0,664000000.0,127000000.0,39000000.0,6356000000.0,880000000.0,152000000.0,5476000000.0,137000000.0,282000000.0,110000000.0,110000000.0,4947000000.0,51660000000.0,48074000000.0,169000000.0,35000000.0,35000000.0,39000000.0,1069000000.0,60000000.0,1000000.0,59000000.0,1009000000.0,1009000000.0,43390000000.0,23273000000.0,20117000000.0,3372000000.0,,3372000000.0,,3372000000.0,,,,,3586000000.0,302000000.0,29000000.0,,54000000.0,1391000000.0,-28000000.0,939000000.0,9000000.0,471000000.0,1606000000.0,138000000.0,17000000.0,1451000000.0,,,204000000.0,204000000.0,2023-03-31
1396909564.0,1396909564.0,12291000000.0,14165000000.0,-18270000000.0,37837000000.0,-5486000000.0,-18270000000.0,1596000000.0,25268000000.0,35202000000.0,25267000000.0,-1000000.0,25268000000.0,297000000.0,297000000.0,,,3948000000.0,21009000000.0,14000000.0,14000000.0,0.0,26534000000.0,17478000000.0,78000000.0,194000000.0,40000000.0,40000000.0,5769000000.0,5736000000.0,11327000000.0,1393000000.0,9934000000.0,70000000.0,9056000000.0,114000000.0,2838000000.0,203000000.0,2635000000.0,1647000000.0,988000000.0,134000000.0,46000000.0,5924000000.0,850000000.0,67000000.0,5074000000.0,126000000.0,279000000.0,68000000.0,68000000.0,4601000000.0,51801000000.0,48231000000.0,165000000.0,32000000.0,32000000.0,47000000.0,1091000000.0,72000000.0,1000000.0,71000000.0,1019000000.0,1019000000.0,43538000000.0,23344000000.0,20194000000.0,3358000000.0,,3358000000.0,,3358000000.0,,,,,3570000000.0,293000000.0,21000000.0,,147000000.0,1384000000.0,-25000000.0,927000000.0,11000000.0,471000000.0,1447000000.0,121000000.0,15000000.0,1311000000.0,,,278000000.0,278000000.0,2023-06-30
1398322033.0,1398322033.0,12478000000.0,14353000000.0,-17981000000.0,38102000000.0,-5408000000.0,-17981000000.0,1615000000.0,25364000000.0,35304000000.0,25364000000.0,0.0,25364000000.0,171000000.0,135000000.0,46000000.0,-10000000.0,4165000000.0,21014000000.0,14000000.0,14000000.0,0.0,26399000000.0,17585000000.0,77000000.0,300000000.0,30000000.0,30000000.0,5744000000.0,5714000000.0,11347000000.0,1407000000.0,9940000000.0,87000000.0,8814000000.0,124000000.0,3006000000.0,208000000.0,2798000000.0,1649000000.0,1149000000.0,191000000.0,51000000.0,5442000000.0,881000000.0,151000000.0,4561000000.0,122000000.0,300000000.0,49000000.0,49000000.0,4090000000.0,51763000000.0,48357000000.0,169000000.0,32000000.0,32000000.0,8000000.0,1403000000.0,67000000.0,,67000000.0,1336000000.0,1336000000.0,43345000000.0,23223000000.0,20122000000.0,3400000000.0,,3400000000.0,,3400000000.0,,,,,3406000000.0,253000000.0,37000000.0,,99000000.0,1348000000.0,-24000000.0,914000000.0,9000000.0,449000000.0,1409000000.0,116000000.0,14000000.0,1279000000.0,,,260000000.0,260000000.0,2023-09-30
1390446043.0,1390446043.0,12924000000.0,14824000000.0,-17813000000.0,38867000000.0,-5541000000.0,-17813000000.0,1633000000.0,25676000000.0,35621000000.0,25676000000.0,0.0,25676000000.0,315000000.0,315000000.0,,,4559000000.0,20788000000.0,14000000.0,14000000.0,0.0,26454000000.0,17538000000.0,67000000.0,201000000.0,35000000.0,35000000.0,5792000000.0,5760000000.0,11358000000.0,1413000000.0,9945000000.0,85000000.0,8916000000.0,166000000.0,3466000000.0,220000000.0,3246000000.0,1150000000.0,2096000000.0,208000000.0,50000000.0,5026000000.0,984000000.0,72000000.0,4042000000.0,117000000.0,299000000.0,29000000.0,29000000.0,3597000000.0,52130000000.0,48755000000.0,201000000.0,31000000.0,31000000.0,3000000.0,1456000000.0,69000000.0,69000000.0,,1387000000.0,1387000000.0,43489000000.0,23287000000.0,20202000000.0,3575000000.0,-1964000000.0,5539000000.0,365000000.0,994000000.0,3391000000.0,744000000.0,45000000.0,0.0,3375000000.0,216000000.0,15000000.0,,216000000.0,1142000000.0,-21000000.0,742000000.0,12000000.0,409000000.0,1519000000.0,135000000.0,16000000.0,1368000000.0,-10000000.0,1378000000.0,267000000.0,267000000.0,2023-12-31
1355571438.0,1355571438.0,14520000000.0,16450000000.0,-18761000000.0,39490000000.0,-3437000000.0,-18761000000.0,1613000000.0,24653000000.0,37582000000.0,24653000000.0,,24653000000.0,257000000.0,257000000.0,,,4721000000.0,19661000000.0,14000000.0,14000000.0,0.0,27633000000.0,20629000000.0,64000000.0,301000000.0,31000000.0,31000000.0,5817000000.0,5784000000.0,14323000000.0,1394000000.0,12929000000.0,93000000.0,7004000000.0,82000000.0,2127000000.0,219000000.0,1908000000.0,,1908000000.0,133000000.0,58000000.0,4604000000.0,978000000.0,160000000.0,3626000000.0,111000000.0,292000000.0,36000000.0,36000000.0,3187000000.0,52286000000.0,48719000000.0,41000000.0,44000000.0,44000000.0,2000000.0,1664000000.0,226000000.0,70000000.0,156000000.0,1438000000.0,1438000000.0,43414000000.0,23251000000.0,20163000000.0,3554000000.0,,3554000000.0,,3554000000.0,,,,,3567000000.0,333000000.0,22000000.0,,242000000.0,1204000000.0,-27000000.0,806000000.0,11000000.0,414000000.0,1449000000.0,123000000.0,15000000.0,1311000000.0,,,317000000.0,317000000.0,2024-03-31
