treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,current_notes_payable,payables_and_accrued_expenses,current_accrued_expenses,payables,other_payable,dueto_related_parties_current,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,other_inventories,finished_goods,raw_materials,receivables,receivables_adjustments_allowances,other_receivables,duefrom_related_parties_current,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
7278651.0,127372729.0,134651380.0,2651000000.0,5383000000.0,6205000000.0,14810000000.0,3675000000.0,6205000000.0,504000000.0,9931000000.0,14810000000.0,10465000000.0,534000000.0,9931000000.0,-89000000.0,-89000000.0,467000000.0,9885000000.0,601000000.0,1000000.0,1000000.0,0.0,10085000000.0,7787000000.0,314000000.0,355000000.0,355000000.0,1735000000.0,1735000000.0,5383000000.0,504000000.0,4879000000.0,2298000000.0,,,,,2298000000.0,1240000000.0,1058000000.0,3000000.0,16000000.0,169000000.0,169000000.0,870000000.0,20550000000.0,14577000000.0,210000000.0,359000000.0,1142000000.0,1142000000.0,3726000000.0,1565000000.0,2161000000.0,9140000000.0,-4698000000.0,13838000000.0,819000000.0,1326000000.0,10499000000.0,895000000.0,299000000.0,0.0,5973000000.0,78000000.0,1866000000.0,1000000.0,1157000000.0,708000000.0,1801000000.0,-28000000.0,81000000.0,3000000.0,69000000.0,1676000000.0,2228000000.0,2228000000.0,2022-12-31
7010989.0,127640391.0,134651380.0,2478000000.0,5423000000.0,6585000000.0,15183000000.0,3987000000.0,6585000000.0,531000000.0,10291000000.0,15183000000.0,10828000000.0,537000000.0,10291000000.0,-67000000.0,-67000000.0,465000000.0,10232000000.0,590000000.0,1000000.0,1000000.0,0.0,9978000000.0,7819000000.0,323000000.0,357000000.0,357000000.0,1716000000.0,1716000000.0,5423000000.0,531000000.0,4892000000.0,2159000000.0,2000000.0,2000000.0,,2000000.0,2159000000.0,1331000000.0,828000000.0,2000000.0,15000000.0,,,811000000.0,20806000000.0,14660000000.0,662000000.0,,1131000000.0,1131000000.0,3706000000.0,1539000000.0,2167000000.0,9161000000.0,,9161000000.0,,9161000000.0,,,,,6146000000.0,55000000.0,1842000000.0,,1185000000.0,657000000.0,1835000000.0,-28000000.0,72000000.0,3000000.0,35000000.0,1753000000.0,2414000000.0,2414000000.0,2023-03-31
6965071.0,127686309.0,134651380.0,2217000000.0,5430000000.0,6870000000.0,15438000000.0,4165000000.0,6870000000.0,536000000.0,10544000000.0,15438000000.0,11077000000.0,533000000.0,10544000000.0,-79000000.0,-79000000.0,463000000.0,10484000000.0,601000000.0,1000000.0,1000000.0,0.0,9904000000.0,7773000000.0,293000000.0,358000000.0,358000000.0,1692000000.0,1692000000.0,5430000000.0,536000000.0,4894000000.0,2131000000.0,3000000.0,3000000.0,,3000000.0,2131000000.0,1329000000.0,802000000.0,3000000.0,14000000.0,,,785000000.0,20981000000.0,14685000000.0,697000000.0,,1120000000.0,1120000000.0,3674000000.0,1507000000.0,2167000000.0,9194000000.0,,9194000000.0,,9194000000.0,,,,,6296000000.0,93000000.0,1671000000.0,,1039000000.0,632000000.0,1855000000.0,-27000000.0,72000000.0,3000000.0,141000000.0,1666000000.0,2677000000.0,2677000000.0,2023-06-30
6518691.0,128132689.0,134651380.0,1816000000.0,5415000000.0,7122000000.0,15627000000.0,4098000000.0,7122000000.0,542000000.0,10754000000.0,15328000000.0,11285000000.0,531000000.0,10754000000.0,-131000000.0,-131000000.0,440000000.0,10705000000.0,619000000.0,1000000.0,1000000.0,0.0,10111000000.0,7452000000.0,307000000.0,349000000.0,349000000.0,1680000000.0,1680000000.0,5116000000.0,542000000.0,4574000000.0,2659000000.0,299000000.0,299000000.0,299000000.0,3000000.0,2360000000.0,1549000000.0,811000000.0,3000000.0,17000000.0,,,791000000.0,21396000000.0,14639000000.0,669000000.0,,1117000000.0,1117000000.0,3632000000.0,1471000000.0,2161000000.0,9221000000.0,,9221000000.0,,9221000000.0,,,,,6757000000.0,89000000.0,1672000000.0,,1028000000.0,644000000.0,1939000000.0,-27000000.0,281000000.0,3000000.0,84000000.0,1598000000.0,3057000000.0,3057000000.0,2023-09-30
6439289.0,128212091.0,134651380.0,1602000000.0,5517000000.0,6797000000.0,15147000000.0,3819000000.0,6797000000.0,611000000.0,10241000000.0,14848000000.0,10764000000.0,523000000.0,10241000000.0,-98000000.0,-98000000.0,435000000.0,10143000000.0,630000000.0,1000000.0,1000000.0,0.0,10271000000.0,7481000000.0,340000000.0,363000000.0,363000000.0,1560000000.0,1560000000.0,5218000000.0,611000000.0,4607000000.0,2790000000.0,299000000.0,299000000.0,299000000.0,,2491000000.0,1614000000.0,877000000.0,13000000.0,15000000.0,,,849000000.0,21035000000.0,14426000000.0,651000000.0,,1115000000.0,1115000000.0,3444000000.0,1403000000.0,2041000000.0,9216000000.0,-5240000000.0,14456000000.0,930000000.0,1500000000.0,10771000000.0,951000000.0,304000000.0,0.0,6609000000.0,82000000.0,1622000000.0,,989000000.0,633000000.0,1601000000.0,-27000000.0,143000000.0,7000000.0,65000000.0,1413000000.0,3304000000.0,3304000000.0,2023-12-31
