free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,net_business_purchase_and_sale,sale_of_business,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
630490000.0,-8288382000.0,9643667000.0,2151936000.0,,,226881000.0,288913000.0,61501000.0,-123533000.0,3103914000.0,3103914000.0,67429000.0,-470736000.0,-470736000.0,2151936000.0,2151936000.0,1355285000.0,607344000.0,-8287231000.0,8894575000.0,747941000.0,-1151000.0,749092000.0,-3857937000.0,-3857937000.0,55913000.0,-3914317000.0,21427000.0,-3935744000.0,467000.0,467000.0,630490000.0,630490000.0,0.0,-210643000.0,26719000.0,26719000.0,26719000.0,-237362000.0,-237362000.0,-33982000.0,4875000.0,9481000.0,438174000.0,438174000.0,194249000.0,113000.0,-10809000.0,204945000.0,228336000.0,2022-12-31
731234000.0,-5691293000.0,6370097000.0,796190000.0,,,243765000.0,226881000.0,13545000.0,3339000.0,949824000.0,949824000.0,-27925000.0,-497245000.0,-497245000.0,796190000.0,796190000.0,678804000.0,-1440314000.0,-5690060000.0,4249746000.0,2119118000.0,-1233000.0,2120351000.0,-1677719000.0,-1677719000.0,-17317000.0,-1660402000.0,28594000.0,-1688996000.0,,,731234000.0,731234000.0,0.0,80564000.0,38483000.0,38483000.0,38483000.0,42081000.0,42081000.0,-31385000.0,6300000.0,13178000.0,451477000.0,451477000.0,-15022000.0,0.0,-6080000.0,-8942000.0,226122000.0,2023-03-31
734879000.0,-23228750000.0,23871166000.0,2180493000.0,,,314862000.0,243765000.0,7530000.0,63567000.0,2297577000.0,2297577000.0,-10241000.0,-515091000.0,-515091000.0,2180493000.0,2180493000.0,642416000.0,-334662000.0,-23221913000.0,22887251000.0,977078000.0,-6837000.0,983915000.0,-2968889000.0,-2968889000.0,22580000.0,-2995396000.0,31866000.0,-3027262000.0,,,734879000.0,734879000.0,0.0,61911000.0,78259000.0,78259000.0,78259000.0,-16348000.0,-16348000.0,-26520000.0,7623000.0,29815000.0,472278000.0,472278000.0,-7381000.0,-411000.0,-9623000.0,2653000.0,197153000.0,2023-06-30
731998000.0,-6009964000.0,7072815000.0,873280000.0,176451000.0,3381000.0,430664000.0,314862000.0,-18992000.0,134794000.0,1394747000.0,1394747000.0,1959000.0,-543343000.0,-543343000.0,873280000.0,873280000.0,1062851000.0,-112788000.0,-5997192000.0,5884404000.0,1175639000.0,-12772000.0,1188411000.0,-1991951000.0,-1991951000.0,8726000.0,-2000677000.0,32312000.0,-2032989000.0,0.0,0.0,731998000.0,731998000.0,0.0,1514000.0,44785000.0,44785000.0,44785000.0,-43271000.0,-43271000.0,-29113000.0,6231000.0,16808000.0,495566000.0,495566000.0,7115000.0,0.0,-9362000.0,16477000.0,233877000.0,2023-09-30
760658000.0,-44490201000.0,45293090000.0,1589499000.0,190842000.0,821000.0,292175000.0,430664000.0,21940000.0,-160429000.0,1795208000.0,1795208000.0,-41066000.0,-556114000.0,-556114000.0,1589499000.0,1589499000.0,802889000.0,-172389000.0,-44489028000.0,44316639000.0,975278000.0,-1173000.0,976451000.0,-2716295000.0,-2716295000.0,-188531000.0,-1348458000.0,24582000.0,-1373040000.0,-1179306000.0,0.0,760658000.0,760658000.0,5807000.0,30018000.0,123766000.0,123766000.0,123766000.0,-93748000.0,-93748000.0,-21801000.0,6073000.0,27281000.0,475856000.0,475856000.0,17662000.0,-2135000.0,-7791000.0,27588000.0,219762000.0,2023-12-31
