treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
38537635.0,230050658.0,268588293.0,2039621000.0,2560600000.0,-1238135000.0,9861519000.0,963856000.0,-1238135000.0,175593000.0,7476512000.0,9635440000.0,7476512000.0,7476512000.0,-574945000.0,-574945000.0,1902964000.0,8857485000.0,1094236000.0,2700000.0,2700000.0,0.0,4954608000.0,3390406000.0,407984000.0,694267000.0,694267000.0,2288155000.0,129227000.0,2158928000.0,1564202000.0,357674000.0,357674000.0,272445000.0,46366000.0,226079000.0,226079000.0,213478000.0,720605000.0,175300000.0,545305000.0,48171000.0,48171000.0,497134000.0,12431120000.0,9903062000.0,382479000.0,382479000.0,8714647000.0,3342085000.0,5372562000.0,805936000.0,-985553000.0,1791489000.0,170295000.0,1199600000.0,365679000.0,55915000.0,0.0,2528058000.0,219053000.0,1044284000.0,130989000.0,138043000.0,775252000.0,919335000.0,919335000.0,-14100000.0,933435000.0,345386000.0,345386000.0,2022-12-31
,230280930.0,230280930.0,1846024000.0,2245897000.0,-994492000.0,10003022000.0,1213275000.0,-994492000.0,,7757125000.0,9933005000.0,7757125000.0,7757125000.0,-548446000.0,-548446000.0,1895200000.0,9105705000.0,1092362000.0,2704000.0,2704000.0,,4858897000.0,3406230000.0,560094000.0,670256000.0,670256000.0,2175880000.0,,2175880000.0,1452667000.0,377856000.0,377856000.0,70017000.0,,70017000.0,,,1004794000.0,371597000.0,633197000.0,107134000.0,107134000.0,526063000.0,12616022000.0,9950080000.0,393806000.0,393806000.0,8751617000.0,3321124000.0,5430493000.0,804657000.0,,804657000.0,804657000.0,,,,,2665942000.0,247512000.0,1117051000.0,139371000.0,154540000.0,823140000.0,901506000.0,901506000.0,-13300000.0,914806000.0,399873000.0,399873000.0,2023-03-31
,230712117.0,230712117.0,1586113000.0,2191700000.0,-647488000.0,10273071000.0,1558365000.0,-647488000.0,,8081371000.0,10267670000.0,8081371000.0,8081371000.0,-521996000.0,-521996000.0,1895628000.0,9372368000.0,1123920000.0,2707000.0,2707000.0,,4758480000.0,3417290000.0,578296000.0,652695000.0,652695000.0,2186299000.0,,2186299000.0,1341190000.0,382611000.0,382611000.0,5401000.0,,5401000.0,,,953178000.0,417337000.0,535841000.0,48178000.0,48178000.0,487663000.0,12839851000.0,9940296000.0,402281000.0,,8728859000.0,3279269000.0,5449590000.0,809156000.0,,809156000.0,809156000.0,,,,,2899555000.0,249235000.0,1107824000.0,124959000.0,151875000.0,830990000.0,936909000.0,936909000.0,-14300000.0,951209000.0,605587000.0,605587000.0,2023-06-30
,230798657.0,230798657.0,1318708000.0,2160609000.0,-420362000.0,10503118000.0,1444975000.0,-420362000.0,,8342509000.0,10198638000.0,8342509000.0,8342509000.0,-567609000.0,-567609000.0,1895811000.0,9655114000.0,1148107000.0,2708000.0,2708000.0,,4750867000.0,3077147000.0,591428000.0,629590000.0,629590000.0,1856129000.0,,1856129000.0,1673720000.0,362985000.0,362985000.0,304480000.0,,304480000.0,,,1006255000.0,457874000.0,548381000.0,61800000.0,61800000.0,486581000.0,13093376000.0,9974681000.0,414668000.0,,8762871000.0,3283846000.0,5479025000.0,797142000.0,,797142000.0,797142000.0,,,,,3118695000.0,252407000.0,1087584000.0,116143000.0,150317000.0,821124000.0,936803000.0,936803000.0,-13900000.0,950703000.0,841901000.0,841901000.0,2023-09-30
38354154.0,230930096.0,269284250.0,2903543000.0,3374402000.0,-1882755000.0,12043538000.0,-57905000.0,-1882755000.0,61055000.0,8730191000.0,10625623000.0,8730191000.0,8730191000.0,-484942000.0,-484942000.0,1896613000.0,9940343000.0,1168694000.0,2709000.0,2709000.0,0.0,6293342000.0,3410769000.0,678642000.0,836695000.0,836695000.0,1895432000.0,,1895432000.0,2882573000.0,375513000.0,375513000.0,1478970000.0,61055000.0,1417915000.0,1417915000.0,228389000.0,799701000.0,213546000.0,586155000.0,69567000.0,69567000.0,516588000.0,15023533000.0,12198865000.0,464903000.0,,10612946000.0,4165317000.0,6447629000.0,1121016000.0,-1110619000.0,2231635000.0,229723000.0,1479702000.0,455015000.0,67195000.0,0.0,2824668000.0,269461000.0,1132471000.0,136003000.0,165914000.0,830554000.0,1012932000.0,1012932000.0,-13200000.0,1026132000.0,409804000.0,409804000.0,2023-12-31
