free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,sale_of_business,gain_loss_on_sale_of_business
402000000.0,,-857000000.0,3000000.0,1000000.0,-817000000.0,152000000.0,859000000.0,-707000000.0,-1086000000.0,-1086000000.0,-60000000.0,-518000000.0,-518000000.0,1000000.0,,1000000.0,-509000000.0,,-854000000.0,-857000000.0,3000000.0,-840000000.0,-840000000.0,3000000.0,-26000000.0,-26000000.0,-11000000.0,-806000000.0,1219000000.0,1219000000.0,177000000.0,-360000000.0,-3000000.0,29000000.0,-291000000.0,42000000.0,-333000000.0,-333000000.0,-34000000.0,-61000000.0,-61000000.0,15000000.0,,249000000.0,249000000.0,505000000.0,505000000.0,-225000000.0,-145000000.0,-80000000.0,697000000.0,2022-12-31,,
962000000.0,-74000000.0,-7000000.0,1502000000.0,3000000.0,-552000000.0,477000000.0,152000000.0,325000000.0,450000000.0,450000000.0,-76000000.0,-546000000.0,-546000000.0,-71000000.0,-74000000.0,3000000.0,1143000000.0,-352000000.0,1495000000.0,-7000000.0,1502000000.0,-1639000000.0,-1639000000.0,8000000.0,-1095000000.0,-1095000000.0,-7000000.0,-545000000.0,1514000000.0,1514000000.0,208000000.0,-1000000.0,42000000.0,-4000000.0,-1335000000.0,-318000000.0,-1017000000.0,-1017000000.0,27000000.0,1269000000.0,1269000000.0,17000000.0,18000000.0,283000000.0,283000000.0,506000000.0,506000000.0,-474000000.0,-147000000.0,-327000000.0,957000000.0,2023-03-31,,
753000000.0,-56000000.0,-7000000.0,1000000.0,1000000.0,-624000000.0,551000000.0,477000000.0,74000000.0,-654000000.0,-654000000.0,-48000000.0,-545000000.0,-545000000.0,-55000000.0,-56000000.0,1000000.0,-6000000.0,0.0,-6000000.0,-7000000.0,1000000.0,-649000000.0,-649000000.0,2000000.0,-27000000.0,-27000000.0,-14000000.0,-610000000.0,1377000000.0,1377000000.0,210000000.0,229000000.0,-10000000.0,28000000.0,43000000.0,246000000.0,-203000000.0,-203000000.0,14000000.0,154000000.0,154000000.0,23000000.0,5000000.0,144000000.0,144000000.0,515000000.0,515000000.0,-243000000.0,-160000000.0,-83000000.0,494000000.0,2023-06-30,,
532000000.0,0.0,-7000000.0,1251000000.0,4000000.0,-702000000.0,2074000000.0,551000000.0,1523000000.0,632000000.0,632000000.0,-72000000.0,-544000000.0,-544000000.0,4000000.0,0.0,4000000.0,1244000000.0,0.0,1244000000.0,-7000000.0,1251000000.0,-343000000.0,-343000000.0,-7000000.0,366000000.0,18000000.0,-12000000.0,-690000000.0,1234000000.0,1234000000.0,189000000.0,-63000000.0,0.0,-29000000.0,106000000.0,-42000000.0,148000000.0,148000000.0,-12000000.0,-128000000.0,-128000000.0,19000000.0,5000000.0,159000000.0,159000000.0,521000000.0,521000000.0,-280000000.0,-127000000.0,-23000000.0,684000000.0,2023-09-30,,
1124000000.0,0.0,-613000000.0,1000000.0,-2000000.0,-689000000.0,2150000000.0,2074000000.0,76000000.0,-477000000.0,-477000000.0,-43000000.0,-544000000.0,-544000000.0,-2000000.0,0.0,-2000000.0,112000000.0,724000000.0,-612000000.0,-613000000.0,1000000.0,-1260000000.0,-1260000000.0,36000000.0,-607000000.0,-605000000.0,-18000000.0,-671000000.0,1813000000.0,1813000000.0,189000000.0,-77000000.0,-78000000.0,65000000.0,158000000.0,95000000.0,63000000.0,63000000.0,-16000000.0,-206000000.0,-206000000.0,18000000.0,2000000.0,365000000.0,365000000.0,529000000.0,529000000.0,-381000000.0,-155000000.0,-227000000.0,1168000000.0,2023-12-31,-2000000.0,1000000.0
