free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
1000000.0,-359000000.0,-19000000.0,650000000.0,-392000000.0,,525000000.0,568000000.0,-43000000.0,-83000000.0,-83000000.0,-205000000.0,-150000000.0,-75000000.0,-75000000.0,-359000000.0,-359000000.0,631000000.0,650000000.0,0.0,650000000.0,-19000000.0,-19000000.0,0.0,-353000000.0,-353000000.0,44000000.0,-5000000.0,242000000.0,-247000000.0,-392000000.0,393000000.0,393000000.0,-349000000.0,596000000.0,217000000.0,85000000.0,47000000.0,132000000.0,38000000.0,38000000.0,-852000000.0,-146000000.0,15000000.0,117000000.0,38000000.0,38000000.0,472000000.0,472000000.0,494000000.0,494000000.0,,-248000000.0,2022-12-31
951000000.0,-301000000.0,-757000000.0,100000000.0,-484000000.0,202000000.0,573000000.0,525000000.0,48000000.0,-874000000.0,-874000000.0,161000000.0,-77000000.0,,-77000000.0,-301000000.0,-301000000.0,-657000000.0,-650000000.0,-750000000.0,100000000.0,-7000000.0,-7000000.0,,-513000000.0,-513000000.0,-23000000.0,-6000000.0,119000000.0,-125000000.0,-484000000.0,1435000000.0,1435000000.0,935000000.0,1152000000.0,-217000000.0,-126000000.0,-47000000.0,-91000000.0,-91000000.0,-91000000.0,,17000000.0,22000000.0,84000000.0,246000000.0,246000000.0,477000000.0,477000000.0,-1044000000.0,-1044000000.0,,698000000.0,2023-03-31
1135000000.0,-251000000.0,-432000000.0,0.0,-442000000.0,,698000000.0,573000000.0,125000000.0,-998000000.0,-998000000.0,-164000000.0,-151000000.0,,-76000000.0,-251000000.0,-251000000.0,-432000000.0,-425000000.0,-425000000.0,0.0,-7000000.0,-7000000.0,,-454000000.0,-454000000.0,-7000000.0,-5000000.0,132000000.0,-137000000.0,-442000000.0,1577000000.0,1577000000.0,646000000.0,542000000.0,104000000.0,65000000.0,43000000.0,39000000.0,39000000.0,39000000.0,,24000000.0,21000000.0,34000000.0,123000000.0,123000000.0,464000000.0,464000000.0,-211000000.0,-117000000.0,,476000000.0,2023-06-30
1224000000.0,-314000000.0,418000000.0,1750000000.0,-336000000.0,,3225000000.0,698000000.0,2527000000.0,1382000000.0,1382000000.0,-397000000.0,-75000000.0,0.0,-75000000.0,-314000000.0,-314000000.0,2168000000.0,425000000.0,425000000.0,0.0,1743000000.0,-7000000.0,1750000000.0,-415000000.0,-415000000.0,-73000000.0,-6000000.0,227000000.0,-233000000.0,-336000000.0,1560000000.0,1560000000.0,15000000.0,10000000.0,5000000.0,-9000000.0,-43000000.0,14000000.0,14000000.0,14000000.0,0.0,24000000.0,20000000.0,62000000.0,196000000.0,196000000.0,501000000.0,501000000.0,240000000.0,241000000.0,-1000000.0,502000000.0,2023-09-30
467000000.0,-379000000.0,-12000000.0,748000000.0,-414000000.0,100000000.0,3539000000.0,3225000000.0,314000000.0,196000000.0,196000000.0,-1000000.0,-160000000.0,-75000000.0,-85000000.0,-379000000.0,-379000000.0,736000000.0,0.0,0.0,0.0,736000000.0,-12000000.0,748000000.0,-763000000.0,-763000000.0,-458000000.0,-6000000.0,123000000.0,-129000000.0,-414000000.0,881000000.0,881000000.0,-7000000.0,245000000.0,-133000000.0,174000000.0,93000000.0,-307000000.0,43000000.0,43000000.0,214000000.0,-11000000.0,14000000.0,33000000.0,56000000.0,56000000.0,514000000.0,514000000.0,466000000.0,466000000.0,0.0,-184000000.0,2023-12-31
