treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,investments_and_advances,other_investments,investmentin_financial_assets,available_for_sale_securities,long_term_equity_investment,investmentsin_joint_venturesat_cost,investmentsin_associatesat_cost,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,land_and_improvements,current_assets,other_current_assets,assets_held_for_sale_current,inventory,finished_goods,raw_materials,receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,current_provisions
295669.0,13044201261.0,13044496930.0,21958000000.0,53799000000.0,66506000000.0,99446000000.0,-130000000.0,66506000000.0,23845000000.0,69492000000.0,95870000000.0,69836000000.0,344000000.0,69492000000.0,-37609000000.0,-37609000000.0,107101000000.0,107101000000.0,117355000000.0,85975000000.0,1972000000.0,10675000000.0,302000000.0,6750000000.0,6750000000.0,44666000000.0,18288000000.0,26378000000.0,21610000000.0,31380000000.0,4466000000.0,9133000000.0,5557000000.0,3576000000.0,3576000000.0,2215000000.0,15566000000.0,15566000000.0,4171000000.0,5931000000.0,2883000000.0,5464000000.0,187191000000.0,155941000000.0,12606000000.0,832000000.0,832000000.0,6218000000.0,3130000000.0,4000000.0,1564000000.0,1564000000.0,1562000000.0,546000000.0,1016000000.0,2986000000.0,2962000000.0,24000000.0,130169000000.0,-100792000000.0,230961000000.0,2278000000.0,23938000000.0,118033000000.0,14788000000.0,4343000000.0,31250000000.0,1777000000.0,3608000000.0,8779000000.0,7756000000.0,1023000000.0,6317000000.0,1307000000.0,5010000000.0,10769000000.0,2773000000.0,7996000000.0,7780000000.0,216000000.0,2022-12-31,
295669.0,13044201261.0,13044496930.0,19546000000.0,53349000000.0,76093000000.0,108980000000.0,5658000000.0,76093000000.0,23513000000.0,79144000000.0,104882000000.0,79404000000.0,260000000.0,79144000000.0,-27957000000.0,-27957000000.0,107101000000.0,107101000000.0,113214000000.0,87931000000.0,2065000000.0,11246000000.0,305000000.0,8380000000.0,8380000000.0,43609000000.0,17871000000.0,25738000000.0,22326000000.0,25283000000.0,3778000000.0,9740000000.0,5642000000.0,4098000000.0,4098000000.0,2339000000.0,9426000000.0,9426000000.0,0.0,4379000000.0,1356000000.0,5047000000.0,192618000000.0,161677000000.0,14051000000.0,728000000.0,728000000.0,5993000000.0,4278000000.0,1636000000.0,2642000000.0,2642000000.0,1636000000.0,566000000.0,1070000000.0,3051000000.0,3027000000.0,24000000.0,133576000000.0,-105748000000.0,239324000000.0,2389000000.0,26295000000.0,121389000000.0,15540000000.0,4476000000.0,30941000000.0,2039000000.0,1939000000.0,7968000000.0,6789000000.0,1179000000.0,5826000000.0,1201000000.0,4625000000.0,13169000000.0,2879000000.0,10290000000.0,10155000000.0,135000000.0,2023-03-31,
295669.0,13044201261.0,13044496930.0,18877000000.0,57971000000.0,73531000000.0,106146000000.0,-3067000000.0,73531000000.0,28743000000.0,76918000000.0,102017000000.0,77250000000.0,332000000.0,76918000000.0,-30183000000.0,-30183000000.0,107101000000.0,107101000000.0,128274000000.0,96817000000.0,2161000000.0,11976000000.0,315000000.0,11100000000.0,11100000000.0,47633000000.0,22534000000.0,25099000000.0,23632000000.0,31457000000.0,3249000000.0,10338000000.0,6209000000.0,4129000000.0,4129000000.0,2198000000.0,15672000000.0,15672000000.0,6396000000.0,3846000000.0,570000000.0,5430000000.0,205524000000.0,177134000000.0,15335000000.0,671000000.0,671000000.0,6273000000.0,4836000000.0,,3192000000.0,3192000000.0,1644000000.0,556000000.0,1088000000.0,3387000000.0,3361000000.0,26000000.0,146632000000.0,-115049000000.0,261681000000.0,2709000000.0,29432000000.0,134470000000.0,16713000000.0,4696000000.0,28390000000.0,1505000000.0,402000000.0,8143000000.0,6812000000.0,1331000000.0,5685000000.0,1319000000.0,4366000000.0,12655000000.0,2304000000.0,10351000000.0,10239000000.0,112000000.0,2023-06-30,
29031369.0,13015465561.0,13044496930.0,17352000000.0,60997000000.0,74168000000.0,106546000000.0,-1450000000.0,74168000000.0,31535000000.0,77084000000.0,102166000000.0,77381000000.0,297000000.0,77084000000.0,-30017000000.0,-30017000000.0,107101000000.0,107101000000.0,127407000000.0,96540000000.0,1872000000.0,11646000000.0,296000000.0,10171000000.0,10171000000.0,49986000000.0,24904000000.0,25082000000.0,22569000000.0,30867000000.0,2876000000.0,11011000000.0,6631000000.0,4380000000.0,4380000000.0,2524000000.0,14456000000.0,14456000000.0,4332000000.0,5454000000.0,1615000000.0,4670000000.0,204788000000.0,175371000000.0,15510000000.0,982000000.0,982000000.0,5804000000.0,5288000000.0,1374000000.0,3914000000.0,3914000000.0,1374000000.0,476000000.0,898000000.0,2916000000.0,2891000000.0,25000000.0,144871000000.0,-113642000000.0,258513000000.0,2812000000.0,29652000000.0,133024000000.0,16705000000.0,4426000000.0,29417000000.0,1775000000.0,59000000.0,7890000000.0,6514000000.0,1376000000.0,6284000000.0,1191000000.0,5093000000.0,13409000000.0,1299000000.0,12110000000.0,11907000000.0,203000000.0,2023-09-30,
104359669.0,12940137261.0,13044496930.0,78010336800.0,303810320000.0,366615581200.0,521156028800.0,-6867278000.0,366615581200.0,164033306800.0,381379015600.0,500180498400.0,383281470000.0,1902454400.0,381379015600.0,-138403557600.0,-138403557600.0,519782573200.0,519782573200.0,670188094400.0,505858742400.0,9172548000.0,75608002800.0,1451106800.0,52948412000.0,52948412000.0,247891749600.0,129090266800.0,118801482800.0,118786923200.0,164329352000.0,17257979200.0,55918570400.0,34943040000.0,20975530400.0,20975530400.0,14229582400.0,67061517600.0,67061517600.0,17175474800.0,26527591200.0,6309160000.0,23358451600.0,1053469564400.0,896007490400.0,82800445200.0,4683338000.0,4683338000.0,30880911600.0,18282004400.0,19412800.0,11691358800.0,11691358800.0,6571232800.0,2334389200.0,4236843600.0,14763434400.0,14642104400.0,121330000.0,744597356800.0,-584752361600.0,1329349718400.0,14414004000.0,152715644400.0,689309702400.0,87357600000.0,22489728800.0,157462074000.0,7619524000.0,1625822000.0,37277429200.0,30565453600.0,6711975600.0,35491451600.0,5717069600.0,29774382000.0,75447847200.0,13681170800.0,61766676400.0,61266796800.0,499879600.0,2023-12-31,9861702400.0
