ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_accrued_expenses,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,dueto_related_parties_current,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_note_receivables,non_current_accounts_receivable,investments_and_advances,other_investments,investmentin_financial_assets,held_to_maturity_securities,available_for_sale_securities,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,current_deferred_assets,restricted_cash,prepaid_assets,inventory,receivables,other_receivables,duefrom_related_parties_current,taxes_receivable,loans_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
564758842.0,564758842.0,,4500165000.0,5420478000.0,9174102000.0,5752320000.0,5420478000.0,1041768000.0,5715705000.0,9054455000.0,5810824000.0,95119000.0,5715705000.0,-98725000.0,-98725000.0,-8745541000.0,14559690000.0,281000.0,281000.0,11191972000.0,4256280000.0,107000.0,75228000.0,73533000.0,63566000.0,9967000.0,4107412000.0,768662000.0,3338750000.0,6935692000.0,1535083000.0,1535083000.0,392753000.0,273106000.0,119647000.0,119647000.0,5007856000.0,985598000.0,3917000.0,4022258000.0,3452961000.0,415000.0,310234000.0,176598000.0,258648000.0,17002796000.0,4314784000.0,28996000.0,109047000.0,253702000.0,245226000.0,21663000.0,6821000.0,1253593000.0,178233000.0,879256000.0,64790000.0,814466000.0,196104000.0,295227000.0,65019000.0,230208000.0,2345735000.0,-935784000.0,3281519000.0,381443000.0,51575000.0,993863000.0,1567894000.0,14702000.0,272042000.0,0.0,12688012000.0,413338000.0,25954000.0,271194000.0,1549574000.0,137877000.0,109668000.0,3286290000.0,782022000.0,13421000.0,168266000.0,2053767000.0,268814000.0,-12818000.0,281632000.0,6894117000.0,864258000.0,6029859000.0,2022-12-31
566758842.0,566758842.0,,4517833000.0,5911015000.0,9567301000.0,5780108000.0,5911015000.0,1043823000.0,6093291000.0,9433531000.0,6191663000.0,98372000.0,6093291000.0,-10671000.0,-10671000.0,-8657393000.0,14761073000.0,282000.0,282000.0,11052259000.0,4392039000.0,107000.0,85029000.0,195131000.0,185837000.0,9294000.0,4111772000.0,771532000.0,3340240000.0,6660220000.0,1371641000.0,1371641000.0,406061000.0,272291000.0,133770000.0,133770000.0,4882518000.0,1281115000.0,,3601403000.0,3176222000.0,368000.0,212520000.0,212520000.0,212293000.0,17243922000.0,4803594000.0,160588000.0,,282810000.0,282810000.0,16319000.0,,1789199000.0,,,,,,182276000.0,66369000.0,115907000.0,2372402000.0,,2372402000.0,,,2372402000.0,,,,,12440328000.0,1953798000.0,,,1543533000.0,,107306000.0,2246568000.0,,11688000.0,,2033360000.0,201520000.0,-11763000.0,213283000.0,6589123000.0,506383000.0,6082740000.0,2023-03-31
568758842.0,568758842.0,,4561522000.0,6335185000.0,10005257000.0,4900104000.0,6335185000.0,1067793000.0,6511528000.0,9903261000.0,6620237000.0,108709000.0,6511528000.0,-127091000.0,-127091000.0,-8336469000.0,14974805000.0,283000.0,283000.0,11032079000.0,4456356000.0,107000.0,82503000.0,195052000.0,194449000.0,603000.0,4178694000.0,786961000.0,3391733000.0,6575723000.0,1251736000.0,1251736000.0,382828000.0,280832000.0,101996000.0,101996000.0,4941159000.0,1409322000.0,,3531837000.0,3124804000.0,411000.0,187574000.0,187574000.0,219048000.0,17652316000.0,6176489000.0,164605000.0,,325051000.0,325051000.0,18797000.0,,3183342000.0,,,,,,176343000.0,61326000.0,115017000.0,2308351000.0,,2308351000.0,,,2308351000.0,,,,,11475827000.0,2051618000.0,,,1427561000.0,,98489000.0,2198823000.0,,6969000.0,,1999544000.0,192310000.0,-7735000.0,200045000.0,5699336000.0,2174887000.0,3524449000.0,2023-06-30
,,311434000.0,4614591000.0,6293918000.0,9998632000.0,4943123000.0,6293918000.0,1083284000.0,6467325000.0,9907069000.0,6578044000.0,110719000.0,6467325000.0,-200876000.0,-200876000.0,-8485704000.0,15153621000.0,284000.0,284000.0,11447066000.0,4416243000.0,107000.0,80181000.0,101559000.0,101057000.0,502000.0,4234396000.0,794652000.0,3439744000.0,7030823000.0,1192213000.0,1192213000.0,380195000.0,288632000.0,91563000.0,91563000.0,5458415000.0,1597125000.0,,3861290000.0,3398781000.0,422000.0,194235000.0,194235000.0,267852000.0,18025110000.0,6051164000.0,140379000.0,,311044000.0,311044000.0,19841000.0,,3162710000.0,,,,,,173407000.0,61455000.0,111952000.0,2243783000.0,,2243783000.0,,,2243783000.0,,,,,11973946000.0,2046368000.0,,,1515596000.0,,116320000.0,2313041000.0,,11666000.0,,2110587000.0,190788000.0,-7382000.0,198170000.0,5982621000.0,2762748000.0,3219873000.0,2023-09-30
572340007.0,572340007.0,556477000.0,4462378000.0,6430227000.0,9961363000.0,3604993000.0,6430227000.0,1094845000.0,6593830000.0,9662938000.0,6697585000.0,103755000.0,6593830000.0,-91019000.0,-91019000.0,-8599306000.0,15283870000.0,285000.0,285000.0,12185647000.0,4016706000.0,6107000.0,68429000.0,72720000.0,72587000.0,133000.0,3869450000.0,800342000.0,3069108000.0,8168941000.0,1208892000.0,1208892000.0,592928000.0,294503000.0,298425000.0,298425000.0,6367121000.0,1387122000.0,3737000.0,4979999000.0,4103569000.0,64081000.0,469802000.0,223638000.0,342547000.0,18883232000.0,7109298000.0,28898000.0,66302000.0,341050000.0,328961000.0,20551000.0,2652000.0,4262562000.0,0.0,4067553000.0,49726000.0,4017827000.0,195009000.0,163603000.0,50821000.0,112782000.0,2223680000.0,-1249371000.0,3473051000.0,350194000.0,44884000.0,1156811000.0,1601576000.0,40830000.0,278756000.0,0.0,11773934000.0,176345000.0,0.0,197814000.0,1410365000.0,126884000.0,125395000.0,4378431000.0,1153627000.0,290254000.0,207172000.0,2464662000.0,262716000.0,-9351000.0,272067000.0,5358700000.0,2547644000.0,2811056000.0,2023-12-31
