free_cash_flow,repurchase_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
122822000.0,,-50658000.0,1030506000.0,994656000.0,35850000.0,987000.0,987000.0,-11341000.0,12328000.0,,,-138617000.0,-138617000.0,-87959000.0,86130000.0,-174089000.0,0.0,0.0,-47766000.0,-47766000.0,-2892000.0,173480000.0,173480000.0,-38702000.0,-12615000.0,282823000.0,26946000.0,255877000.0,255877000.0,7742000.0,-316652000.0,-316652000.0,8489000.0,127531000.0,242000.0,-12111000.0,-12111000.0,16844000.0,16844000.0,71187000.0,2022-12-31
176950000.0,-291534000.0,-10623000.0,892702000.0,1030506000.0,-137804000.0,-296764000.0,-296764000.0,-15595000.0,10365000.0,-291534000.0,-291534000.0,-28613000.0,-28613000.0,-17990000.0,126731000.0,-144721000.0,,,-9156000.0,-9156000.0,-1467000.0,187573000.0,187573000.0,34561000.0,-13113000.0,-205010000.0,-4309000.0,-200701000.0,-200701000.0,-5481000.0,258165000.0,258165000.0,10607000.0,113470000.0,316000.0,0.0,0.0,19293000.0,19293000.0,9326000.0,2023-03-31
118741000.0,-44960000.0,-9348000.0,965831000.0,892702000.0,73129000.0,-21696000.0,-21696000.0,-15459000.0,38723000.0,-44960000.0,-44960000.0,-33264000.0,-33264000.0,-23916000.0,147670000.0,-171586000.0,,,-7400000.0,-7400000.0,-1948000.0,128089000.0,128089000.0,-47296000.0,-11989000.0,256404000.0,4708000.0,251696000.0,251696000.0,1822000.0,-293533000.0,-293533000.0,5295000.0,117083000.0,2000.0,0.0,0.0,20066000.0,20066000.0,32939000.0,2023-06-30
183820000.0,-90190000.0,-7720000.0,1071764000.0,965831000.0,105933000.0,-96942000.0,-96942000.0,-24343000.0,17591000.0,-90190000.0,-90190000.0,11335000.0,11335000.0,19055000.0,150999000.0,-131944000.0,,,-5038000.0,-5038000.0,-2682000.0,191540000.0,191540000.0,-21926000.0,-11639000.0,92706000.0,18040000.0,74666000.0,74666000.0,-7711000.0,-95282000.0,-95282000.0,12458000.0,139633000.0,1493000.0,0.0,0.0,20530000.0,20530000.0,39352000.0,2023-09-30
63791000.0,-219913000.0,-27329000.0,895129000.0,1071764000.0,-176635000.0,-210704000.0,-210704000.0,-23119000.0,32328000.0,-219913000.0,-219913000.0,-57051000.0,-57051000.0,-29722000.0,130406000.0,-160128000.0,,,-25196000.0,-25196000.0,-2133000.0,91120000.0,91120000.0,-87935000.0,-16172000.0,367044000.0,17242000.0,349802000.0,349802000.0,-15445000.0,-423362000.0,-423362000.0,216000.0,121435000.0,1149000.0,-61597000.0,-61597000.0,20529000.0,20529000.0,97323000.0,2023-12-31
