free_cash_flow,repurchase_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
49523000.0,-100021000.0,-33703000.0,8308000.0,42366000.0,492179000.0,573377000.0,-81198000.0,-133620000.0,-133620000.0,-453000.0,14589000.0,-47735000.0,-47735000.0,-100021000.0,-100021000.0,-30804000.0,-30804000.0,-835000.0,3734000.0,3734000.0,0.0,0.0,,0.0,-33703000.0,,83226000.0,83226000.0,-111018000.0,-7445000.0,7693000.0,-848000.0,70894000.0,70894000.0,82136000.0,-11242000.0,-11242000.0,16069000.0,-197381000.0,-197381000.0,145000.0,19490000.0,-16973000.0,-16973000.0,61071000.0,61071000.0,61071000.0,639000.0,639000.0,0.0,129872000.0,2022-12-31
259357000.0,-105616000.0,-35119000.0,153000.0,35060000.0,623404000.0,492179000.0,131225000.0,-133000000.0,-133000000.0,0.0,20251000.0,-47635000.0,-47635000.0,-105616000.0,-105616000.0,-30251000.0,-30251000.0,-1758000.0,6626000.0,6626000.0,0.0,0.0,,0.0,-35119000.0,,294476000.0,294476000.0,90047000.0,85476000.0,17298000.0,603000.0,-120741000.0,-120741000.0,-120738000.0,-3000.0,-3000.0,-36485000.0,143896000.0,143896000.0,142000.0,21361000.0,-10384000.0,-10384000.0,42015000.0,42015000.0,42015000.0,986000.0,986000.0,0.0,150309000.0,2023-03-31
143574000.0,-128862000.0,-28983000.0,8881000.0,65008000.0,517657000.0,623404000.0,-105747000.0,-170244000.0,-170244000.0,-209000.0,11136000.0,-52309000.0,-52309000.0,-128862000.0,-128862000.0,-108060000.0,-108060000.0,155000.0,5193000.0,5193000.0,0.0,-84425000.0,0.0,-84425000.0,-28983000.0,,172557000.0,172557000.0,-39094000.0,-79761000.0,9810000.0,3655000.0,116025000.0,116025000.0,147524000.0,-31499000.0,-31499000.0,-13937000.0,-74886000.0,-74886000.0,145000.0,24054000.0,-18549000.0,-18549000.0,45326000.0,45326000.0,45326000.0,560000.0,560000.0,0.0,160115000.0,2023-06-30
245814000.0,-155025000.0,-26557000.0,2085000.0,13952000.0,520080000.0,517657000.0,2423000.0,-214566000.0,-214566000.0,-10465000.0,2705000.0,-51781000.0,-51781000.0,-155025000.0,-155025000.0,-55382000.0,-55382000.0,-1863000.0,10431000.0,10431000.0,0.0,-37393000.0,0.0,-37393000.0,-26557000.0,-26557000.0,272371000.0,272371000.0,111205000.0,-160243000.0,21216000.0,-4942000.0,81102000.0,81102000.0,49954000.0,31148000.0,31148000.0,42244000.0,131828000.0,131828000.0,147000.0,24793000.0,-14306000.0,-14306000.0,47289000.0,47289000.0,-20388000.0,577000.0,577000.0,0.0,102666000.0,2023-09-30
138644000.0,-158525000.0,-43743000.0,12055000.0,51255000.0,382885000.0,520080000.0,-137195000.0,-207972000.0,-207972000.0,-2822000.0,4428000.0,-51053000.0,-51053000.0,-158525000.0,-158525000.0,-111610000.0,-111610000.0,928000.0,8534000.0,8534000.0,,-77329000.0,,-77329000.0,-43743000.0,,182387000.0,182387000.0,-32290000.0,-31270000.0,-5998000.0,-10538000.0,77721000.0,77721000.0,95787000.0,-18066000.0,-18066000.0,4452000.0,-66657000.0,-66657000.0,149000.0,26080000.0,-6683000.0,-6683000.0,45861000.0,45861000.0,45861000.0,548000.0,548000.0,,148722000.0,2023-12-31
