free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,cash_dividends_paid,net_preferred_stock_issuance,preferred_stock_payments,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,change_in_other_current_liabilities
6832000000.0,-1527000000.0,-60000000.0,2965000000.0,0.0,-204000000.0,,,3970000000.0,2748000000.0,1222000000.0,-4719000000.0,-4719000000.0,-268000000.0,0.0,0.0,-1527000000.0,-1527000000.0,0.0,2925000000.0,1989000000.0,936000000.0,-60000000.0,996000000.0,-1095000000.0,-1095000000.0,-51000000.0,948000000.0,4066000000.0,-3118000000.0,0.0,0.0,0.0,-204000000.0,-204000000.0,7036000000.0,7036000000.0,5851000000.0,7125000000.0,-1223000000.0,-143000000.0,-143000000.0,92000000.0,79000000.0,-56000000.0,-56000000.0,419000000.0,419000000.0,59000000.0,59000000.0,360000000.0,0.0,0.0,733000000.0,2022-12-31,
-3044000000.0,-1309000000.0,-11000000.0,1244000000.0,,-182000000.0,1212000000.0,75000000.0,3698000000.0,3970000000.0,-272000000.0,-11722000000.0,-11722000000.0,-243000000.0,,,-1309000000.0,-1309000000.0,,-856000000.0,-2089000000.0,1233000000.0,-11000000.0,1244000000.0,14312000000.0,14312000000.0,188000000.0,-1765000000.0,5031000000.0,-6796000000.0,,,,-182000000.0,-182000000.0,-2862000000.0,-2862000000.0,-3813000000.0,-3163000000.0,282000000.0,-796000000.0,-796000000.0,-136000000.0,95000000.0,32000000.0,32000000.0,231000000.0,231000000.0,60000000.0,60000000.0,171000000.0,,0.0,549000000.0,2023-03-31,
-1022000000.0,-1062000000.0,-1013000000.0,1991000000.0,,-170000000.0,1530000000.0,140000000.0,3930000000.0,3698000000.0,232000000.0,-1002000000.0,-1002000000.0,-249000000.0,,,-1062000000.0,-1062000000.0,,1023000000.0,45000000.0,978000000.0,-1013000000.0,1991000000.0,2086000000.0,2086000000.0,-70000000.0,1125000000.0,6114000000.0,-4989000000.0,,,,-170000000.0,-170000000.0,-852000000.0,-852000000.0,-1849000000.0,-1150000000.0,-973000000.0,436000000.0,436000000.0,-162000000.0,31000000.0,-16000000.0,-16000000.0,237000000.0,237000000.0,60000000.0,60000000.0,177000000.0,,0.0,763000000.0,2023-06-30,
87000000.0,-1012000000.0,-13000000.0,1494000000.0,,-135000000.0,1578000000.0,43000000.0,4009000000.0,3930000000.0,79000000.0,-10311000000.0,-10311000000.0,-227000000.0,,,-1012000000.0,-1012000000.0,,1436000000.0,-45000000.0,1481000000.0,-13000000.0,1494000000.0,10168000000.0,10168000000.0,12000000.0,2669000000.0,9706000000.0,-7037000000.0,,,,-135000000.0,-135000000.0,222000000.0,222000000.0,-630000000.0,-697000000.0,353000000.0,-144000000.0,-144000000.0,-142000000.0,-79000000.0,-8000000.0,-8000000.0,223000000.0,223000000.0,60000000.0,60000000.0,163000000.0,,294000000.0,422000000.0,2023-09-30,
3853000000.0,-493000000.0,-1508000000.0,2055000000.0,,-329000000.0,1864000000.0,165000000.0,4047000000.0,4009000000.0,38000000.0,9684000000.0,9684000000.0,-251000000.0,,,-493000000.0,-493000000.0,,2636000000.0,2652000000.0,-16000000.0,-1508000000.0,1492000000.0,-13828000000.0,-13828000000.0,-13000000.0,3258000000.0,9243000000.0,-5985000000.0,,,,-329000000.0,-329000000.0,4182000000.0,4182000000.0,3743000000.0,4787000000.0,-1501000000.0,,,81000000.0,210000000.0,-192000000.0,-192000000.0,191000000.0,191000000.0,59000000.0,59000000.0,132000000.0,0.0,0.0,210000000.0,2023-12-31,376000000.0
