free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,other_cash_adjustment_inside_changein_cash,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
289000000.0,-979000000.0,750000000.0,-235000000.0,439000000.0,4000000.0,1303000000.0,1241000000.0,29000000.0,33000000.0,-29000000.0,-244000000.0,0.0,-244000000.0,-16000000.0,-229000000.0,-229000000.0,-979000000.0,750000000.0,-218000000.0,0.0,-218000000.0,-6000000.0,5000000.0,5000000.0,18000000.0,18000000.0,0.0,0.0,0.0,-235000000.0,-235000000.0,524000000.0,0.0,524000000.0,,,,,,,,,,,,,,,,,,,,,2022-12-31
-98000000.0,-4630000000.0,4700000000.0,-272000000.0,615000000.0,2000000.0,1223000000.0,1303000000.0,0.0,-80000000.0,,-23000000.0,0.0,-23000000.0,-93000000.0,70000000.0,70000000.0,-4630000000.0,4700000000.0,-231000000.0,0.0,-231000000.0,40000000.0,0.0,0.0,1000000.0,1000000.0,,,,-272000000.0,-272000000.0,174000000.0,0.0,174000000.0,,,,,,,,,,,,,,,,,,,,,2023-03-31
463000000.0,-578000000.0,140000000.0,-316000000.0,426000000.0,9000000.0,1327000000.0,1223000000.0,0.0,104000000.0,,-362000000.0,0.0,-362000000.0,76000000.0,-438000000.0,-438000000.0,-578000000.0,140000000.0,-313000000.0,0.0,-313000000.0,0.0,3000000.0,3000000.0,0.0,0.0,,,,-301000000.0,-301000000.0,779000000.0,0.0,779000000.0,,,,,,,,,,,,,,,,,,,,,2023-06-30
11000000.0,-722000000.0,460000000.0,-337000000.0,667000000.0,12000000.0,1015000000.0,1327000000.0,0.0,-312000000.0,,-323000000.0,0.0,-323000000.0,-61000000.0,-262000000.0,-262000000.0,-722000000.0,460000000.0,-337000000.0,0.0,-337000000.0,0.0,0.0,0.0,0.0,0.0,,-15000000.0,-15000000.0,-322000000.0,-322000000.0,348000000.0,0.0,348000000.0,-216000000.0,-199000000.0,-199000000.0,-187000000.0,-12000000.0,-12000000.0,23000000.0,-40000000.0,-40000000.0,64000000.0,26000000.0,7000000.0,47000000.0,47000000.0,320000000.0,320000000.0,8000000.0,2000000.0,3000000.0,92000000.0,2023-09-30
139000000.0,-184000000.0,160000000.0,-369000000.0,424000000.0,3000000.0,1143000000.0,1015000000.0,0.0,128000000.0,,-5000000.0,0.0,-5000000.0,85000000.0,-24000000.0,-24000000.0,-184000000.0,160000000.0,-375000000.0,0.0,-375000000.0,-4000000.0,1000000.0,1000000.0,-3000000.0,0.0,,0.0,0.0,-369000000.0,-369000000.0,508000000.0,0.0,508000000.0,105000000.0,169000000.0,169000000.0,145000000.0,,,28000000.0,-65000000.0,-65000000.0,-11000000.0,22000000.0,12000000.0,16000000.0,16000000.0,318000000.0,318000000.0,7000000.0,-3000000.0,10000000.0,-56000000.0,2023-12-31
