free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,cash_dividends_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
2117000000.0,-602000000.0,-2341000000.0,2259000000.0,3000000.0,-58000000.0,8897000000.0,11870000000.0,-2973000000.0,7866000000.0,7866000000.0,-179000000.0,-599000000.0,-602000000.0,3000000.0,-82000000.0,0.0,-82000000.0,-2341000000.0,2259000000.0,-13014000000.0,-13014000000.0,-5301000000.0,424000000.0,-5725000000.0,-49000000.0,-58000000.0,2175000000.0,2175000000.0,272000000.0,-496000000.0,768000000.0,768000000.0,-52000000.0,-113000000.0,-113000000.0,137000000.0,137000000.0,15000000.0,1033000000.0,2022-12-31
1715000000.0,-1232000000.0,-1980000000.0,0.0,3000000.0,-76000000.0,10163000000.0,8897000000.0,1266000000.0,704000000.0,704000000.0,-175000000.0,-1229000000.0,-1232000000.0,3000000.0,-1980000000.0,0.0,-1980000000.0,-1980000000.0,0.0,-1229000000.0,-1229000000.0,92000000.0,406000000.0,-314000000.0,-76000000.0,-76000000.0,1791000000.0,1791000000.0,-254000000.0,133000000.0,-387000000.0,-387000000.0,-80000000.0,-112000000.0,-112000000.0,129000000.0,129000000.0,30000000.0,976000000.0,2023-03-31
1425000000.0,-701000000.0,-8000000.0,2237000000.0,3000000.0,-82000000.0,8644000000.0,10163000000.0,-1519000000.0,4578000000.0,4578000000.0,-192000000.0,-698000000.0,-701000000.0,3000000.0,2229000000.0,0.0,2229000000.0,-8000000.0,2237000000.0,-7604000000.0,-7604000000.0,-1405000000.0,511000000.0,-1916000000.0,-82000000.0,-82000000.0,1507000000.0,1507000000.0,-576000000.0,-151000000.0,-425000000.0,-425000000.0,-84000000.0,-157000000.0,-157000000.0,119000000.0,119000000.0,7000000.0,893000000.0,2023-06-30
2312000000.0,-4000000.0,-1309000000.0,518000000.0,3000000.0,-77000000.0,9233000000.0,8644000000.0,589000000.0,4036000000.0,4036000000.0,-193000000.0,-1000000.0,-4000000.0,3000000.0,-791000000.0,0.0,-791000000.0,-1309000000.0,518000000.0,-5836000000.0,-5836000000.0,24000000.0,530000000.0,-506000000.0,-77000000.0,-77000000.0,2389000000.0,2389000000.0,204000000.0,-418000000.0,622000000.0,622000000.0,-108000000.0,-201000000.0,-201000000.0,106000000.0,106000000.0,3000000.0,683000000.0,2023-09-30
2808000000.0,-1000000.0,-537000000.0,1516000000.0,3000000.0,-68000000.0,11728000000.0,9233000000.0,2495000000.0,6441000000.0,6441000000.0,-192000000.0,2000000.0,-1000000.0,3000000.0,1729000000.0,750000000.0,979000000.0,-537000000.0,1516000000.0,-6822000000.0,-6822000000.0,35000000.0,444000000.0,-409000000.0,-68000000.0,-68000000.0,2876000000.0,2876000000.0,707000000.0,-222000000.0,929000000.0,929000000.0,-86000000.0,-156000000.0,-156000000.0,104000000.0,104000000.0,10000000.0,388000000.0,2023-12-31
