ordinary_shares_number,share_issued,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,minimum_pension_liabilities,retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,commercial_paper,current_notes_payable,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,payables,other_payable,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,receivables_adjustments_allowances,other_receivables,notes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,other_current_liabilities
82700000.0,82700000.0,536600000.0,1158100000.0,2706800000.0,651300000.0,1158100000.0,77900000.0,2248100000.0,2255800000.0,2257400000.0,9300000.0,2248100000.0,-344300000.0,,-347900000.0,3600000.0,2509700000.0,82700000.0,82700000.0,1522900000.0,337400000.0,24400000.0,162200000.0,137200000.0,31100000.0,31100000.0,66600000.0,58900000.0,7700000.0,53100000.0,1185500000.0,92200000.0,92200000.0,470000000.0,19000000.0,451000000.0,2700000.0,448300000.0,,134400000.0,5700000.0,483200000.0,18200000.0,465000000.0,36800000.0,27100000.0,401100000.0,3780300000.0,1943500000.0,35500000.0,119800000.0,54700000.0,54700000.0,42900000.0,42900000.0,1090000000.0,125200000.0,964800000.0,600600000.0,-1159100000.0,1759700000.0,86900000.0,77100000.0,1288800000.0,277600000.0,29300000.0,0.0,1836800000.0,16500000.0,70100000.0,533900000.0,86600000.0,104600000.0,342700000.0,655100000.0,-11700000.0,44600000.0,8200000.0,614000000.0,561200000.0,561200000.0,2022-12-31,
82400000.0,82400000.0,471500000.0,1212000000.0,2691200000.0,676900000.0,1212000000.0,79500000.0,2299200000.0,2307100000.0,2309200000.0,10000000.0,2299200000.0,-337900000.0,-337900000.0,,,2554700000.0,82400000.0,82400000.0,1458600000.0,337200000.0,22500000.0,162700000.0,137600000.0,32500000.0,32500000.0,67900000.0,60000000.0,7900000.0,51600000.0,1121400000.0,99100000.0,99100000.0,403600000.0,19500000.0,384100000.0,2700000.0,381400000.0,,118600000.0,5500000.0,494600000.0,16700000.0,477900000.0,43500000.0,37100000.0,397300000.0,3767800000.0,1969500000.0,33300000.0,121300000.0,80900000.0,80900000.0,43600000.0,43600000.0,1087200000.0,119100000.0,968100000.0,603200000.0,-1189400000.0,1792600000.0,70400000.0,78200000.0,1332200000.0,282500000.0,29300000.0,0.0,1798300000.0,14600000.0,56500000.0,567600000.0,98200000.0,109900000.0,359500000.0,697600000.0,-12600000.0,42100000.0,18800000.0,649300000.0,462000000.0,462000000.0,2023-03-31,
82100000.0,82100000.0,494300000.0,1191200000.0,2750200000.0,655100000.0,1191200000.0,91000000.0,2346900000.0,2353700000.0,2357600000.0,10700000.0,2346900000.0,-349200000.0,,-352100000.0,2900000.0,2614000000.0,82100000.0,82100000.0,1527800000.0,353700000.0,23700000.0,164300000.0,137500000.0,35100000.0,35100000.0,79100000.0,72300000.0,6800000.0,51500000.0,1174100000.0,118000000.0,118000000.0,415200000.0,18700000.0,396500000.0,2200000.0,393800000.0,500000.0,143900000.0,6400000.0,490600000.0,16900000.0,473700000.0,40300000.0,27100000.0,406300000.0,3885400000.0,2056200000.0,40800000.0,124400000.0,74500000.0,74500000.0,45300000.0,45300000.0,1155700000.0,146400000.0,1009300000.0,615500000.0,-1216300000.0,1831800000.0,73900000.0,89900000.0,1354400000.0,284500000.0,29100000.0,0.0,1829200000.0,22200000.0,54300000.0,573200000.0,89200000.0,108500000.0,375500000.0,717400000.0,-15600000.0,41000000.0,20100000.0,671900000.0,462100000.0,462100000.0,2023-06-30,
82100000.0,82100000.0,339600000.0,1275900000.0,2661000000.0,737500000.0,1275900000.0,87700000.0,2409100000.0,2415600000.0,2419200000.0,10100000.0,2409100000.0,-378800000.0,,-382600000.0,3800000.0,2705800000.0,82100000.0,82100000.0,1383100000.0,339100000.0,24400000.0,159000000.0,132000000.0,28600000.0,28600000.0,76100000.0,69600000.0,6500000.0,51000000.0,1044000000.0,116400000.0,116400000.0,263500000.0,18100000.0,245400000.0,2200000.0,242700000.0,500000.0,157700000.0,6600000.0,499800000.0,16500000.0,483300000.0,37500000.0,37700000.0,408100000.0,3802300000.0,2020800000.0,38100000.0,125300000.0,71900000.0,71900000.0,45700000.0,45700000.0,1133200000.0,132100000.0,1001100000.0,606600000.0,-1205400000.0,1812000000.0,62000000.0,86300000.0,1348400000.0,286800000.0,28500000.0,0.0,1781500000.0,19700000.0,57900000.0,574300000.0,81500000.0,113000000.0,379800000.0,698800000.0,-14300000.0,38400000.0,19100000.0,655600000.0,430800000.0,430800000.0,2023-09-30,
82100000.0,82100000.0,285200000.0,1387400000.0,2721600000.0,819900000.0,1387400000.0,91800000.0,2528200000.0,2533900000.0,2539100000.0,10900000.0,2528200000.0,-331900000.0,,-330300000.0,-1600000.0,2778000000.0,82100000.0,82100000.0,1393500000.0,355700000.0,24000000.0,176700000.0,138700000.0,25000000.0,25000000.0,78000000.0,72300000.0,5700000.0,52000000.0,1037800000.0,133600000.0,133600000.0,207200000.0,19500000.0,187700000.0,2800000.0,184900000.0,,165500000.0,5800000.0,486500000.0,18800000.0,467700000.0,,30700000.0,437000000.0,3932600000.0,2074900000.0,34500000.0,128600000.0,76000000.0,76000000.0,46600000.0,46600000.0,1140800000.0,124500000.0,1016300000.0,648400000.0,-1248300000.0,1896700000.0,78100000.0,89100000.0,1401600000.0,298400000.0,29500000.0,0.0,1857700000.0,19900000.0,72200000.0,575400000.0,97000000.0,111800000.0,366600000.0,701000000.0,-14200000.0,48400000.0,25500000.0,641300000.0,489200000.0,489200000.0,2023-12-31,39200000.0
