free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
132500000.0,300000.0,-1000000.0,-30200000.0,5100000.0,29200000.0,561900000.0,515300000.0,20500000.0,26100000.0,-126300000.0,-126300000.0,-400000.0,-21800000.0,-21800000.0,300000.0,300000.0,-104400000.0,-103400000.0,-1000000.0,-1000000.0,-10300000.0,-10300000.0,-1000000.0,0.0,,0.0,-30200000.0,162700000.0,200000.0,162500000.0,32200000.0,3000000.0,-20900000.0,-6300000.0,-14600000.0,-14600000.0,11800000.0,38300000.0,30100000.0,-3700000.0,4500000.0,25900000.0,25900000.0,,,115200000.0,2022-12-31
29300000.0,-30000000.0,,-28700000.0,4200000.0,13200000.0,462800000.0,561900000.0,4300000.0,-103400000.0,-132900000.0,-132900000.0,-5900000.0,-24200000.0,-24200000.0,-30000000.0,-30000000.0,-72800000.0,-72800000.0,,,-28500000.0,-28500000.0,200000.0,,,,-28700000.0,58000000.0,-100000.0,58100000.0,-80800000.0,-6000000.0,-9000000.0,-10800000.0,1800000.0,1800000.0,-29100000.0,-36700000.0,-34700000.0,7500000.0,4700000.0,26700000.0,26700000.0,,,100000000.0,2023-03-31
122000000.0,-30000000.0,,-17600000.0,4300000.0,39600000.0,463000000.0,462800000.0,-4700000.0,4900000.0,-43400000.0,-43400000.0,-1300000.0,-23900000.0,-23900000.0,-30000000.0,-30000000.0,11800000.0,11800000.0,,,-91300000.0,-91300000.0,-3500000.0,,,,-17600000.0,139600000.0,-100000.0,139700000.0,-2900000.0,-9200000.0,33400000.0,26300000.0,7100000.0,7100000.0,-2300000.0,-24800000.0,-23900000.0,9100000.0,5400000.0,27100000.0,27100000.0,,,108200000.0,2023-06-30
147600000.0,0.0,,-22200000.0,3800000.0,,431700000.0,463000000.0,-10000000.0,-21300000.0,-168900000.0,-168900000.0,-1800000.0,-23800000.0,-23800000.0,0.0,0.0,-143300000.0,-143300000.0,,,-22200000.0,-22200000.0,0.0,0.0,0.0,0.0,-22200000.0,169800000.0,0.0,169800000.0,19100000.0,-200000.0,21500000.0,13900000.0,7600000.0,7600000.0,-9500000.0,7300000.0,3900000.0,5900000.0,5000000.0,29000000.0,29000000.0,0.0,0.0,110800000.0,2023-09-30
131200000.0,0.0,,-39100000.0,3400000.0,,489900000.0,431700000.0,14000000.0,44200000.0,-87100000.0,-87100000.0,700000.0,-23900000.0,-23900000.0,0.0,0.0,-63900000.0,-61700000.0,,,-39000000.0,-39000000.0,-700000.0,-100000.0,1000000.0,-1100000.0,-39100000.0,170300000.0,-100000.0,170400000.0,52400000.0,3200000.0,28000000.0,18200000.0,9800000.0,9800000.0,6500000.0,14700000.0,15500000.0,14600000.0,5100000.0,26400000.0,26400000.0,7100000.0,,92400000.0,2023-12-31
