treasury_shares_number,ordinary_shares_number,share_issued,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,goodwill_and_other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
9693000.0,27627000.0,37320000.0,3731410000.0,2346084000.0,2368023000.0,253957000.0,2346084000.0,3731410000.0,2368023000.0,2368023000.0,2368023000.0,2368023000.0,-7888000.0,-7888000.0,4282014000.0,4828248000.0,1829304000.0,373000.0,373000.0,0.0,4559481000.0,3637601000.0,43816000.0,98623000.0,98623000.0,3495162000.0,3495162000.0,921880000.0,183071000.0,183071000.0,236248000.0,236248000.0,15227000.0,487334000.0,267201000.0,220133000.0,35567000.0,,184566000.0,6927504000.0,5751667000.0,88124000.0,388055000.0,21939000.0,21939000.0,5253549000.0,-1734587000.0,6988136000.0,2317277000.0,123453000.0,4292297000.0,242166000.0,12943000.0,0.0,1175837000.0,86412000.0,86412000.0,35668000.0,154621000.0,47741000.0,106880000.0,899136000.0,515136000.0,384000000.0,2022-12-31
9818000.0,27601000.0,37419000.0,3771595000.0,2459746000.0,2481685000.0,367350000.0,2459746000.0,3771595000.0,2481685000.0,2481685000.0,2481685000.0,2481685000.0,-7431000.0,-7431000.0,4480833000.0,5119892000.0,1849683000.0,374000.0,374000.0,0.0,4571687000.0,3677595000.0,46892000.0,98137000.0,98137000.0,3532566000.0,3532566000.0,894092000.0,157898000.0,157898000.0,239029000.0,239029000.0,,497165000.0,276901000.0,220264000.0,37658000.0,37658000.0,182606000.0,7053372000.0,5791930000.0,86362000.0,368023000.0,21939000.0,21939000.0,5315606000.0,,5315606000.0,,,5315606000.0,,,,1261442000.0,98389000.0,,34599000.0,65869000.0,0.0,65869000.0,1062585000.0,652858000.0,409727000.0,2023-03-31
9863000.0,27596000.0,37459000.0,3887992000.0,2744947000.0,2766886000.0,574169000.0,2744947000.0,3887992000.0,2766886000.0,2766886000.0,2766886000.0,2766886000.0,-6952000.0,-6952000.0,4569152000.0,5461682000.0,1880933000.0,375000.0,375000.0,0.0,4785549000.0,3803299000.0,52928000.0,106440000.0,106440000.0,3643931000.0,3643931000.0,982250000.0,158959000.0,158959000.0,244061000.0,244061000.0,,579230000.0,318766000.0,260464000.0,98423000.0,98423000.0,162041000.0,7552435000.0,5996016000.0,87632000.0,430762000.0,21939000.0,21939000.0,5455683000.0,,5455683000.0,,,5455683000.0,,,,1556419000.0,103422000.0,,36004000.0,60985000.0,0.0,60985000.0,1356008000.0,851142000.0,504866000.0,2023-06-30
9982000.0,27485000.0,37467000.0,4018081000.0,2864375000.0,2886314000.0,581636000.0,2864375000.0,4018081000.0,2886314000.0,2886314000.0,2886314000.0,2886314000.0,-8080000.0,-8080000.0,4798748000.0,5774899000.0,1917868000.0,375000.0,375000.0,0.0,5025179000.0,3937472000.0,53296000.0,111089000.0,111089000.0,3773087000.0,3773087000.0,1087707000.0,156320000.0,156320000.0,244994000.0,244994000.0,,686393000.0,306163000.0,380230000.0,172689000.0,172689000.0,207541000.0,7911493000.0,6242150000.0,98145000.0,473247000.0,21939000.0,21939000.0,5648819000.0,,5648819000.0,,,5648819000.0,,,,1669343000.0,104038000.0,,40177000.0,71122000.0,0.0,71122000.0,1454006000.0,851699000.0,602307000.0,2023-09-30
10057000.0,27426000.0,37483000.0,4051625000.0,3040268000.0,3062207000.0,590088000.0,3040268000.0,4051625000.0,3062207000.0,3062207000.0,3062207000.0,3062207000.0,-6657000.0,-6657000.0,4944656000.0,6056985000.0,1956160000.0,375000.0,375000.0,0.0,4982155000.0,3951530000.0,58870000.0,89109000.0,89109000.0,3803551000.0,3803551000.0,1030625000.0,209680000.0,209680000.0,248074000.0,248074000.0,,572871000.0,333154000.0,239717000.0,42071000.0,,197646000.0,8044362000.0,6423649000.0,88636000.0,564488000.0,21939000.0,21939000.0,5748586000.0,-1982022000.0,7730608000.0,2595866000.0,161721000.0,4692784000.0,267294000.0,12943000.0,0.0,1620713000.0,117462000.0,,39309000.0,168495000.0,52960000.0,115535000.0,1295447000.0,734838000.0,560609000.0,2023-12-31
10096000.0,27467000.0,37563000.0,4157497000.0,3339390000.0,3361329000.0,648416000.0,3339390000.0,4157497000.0,3361329000.0,3361329000.0,3361329000.0,3361329000.0,-7950000.0,-7950000.0,5042319000.0,6416272000.0,1994950000.0,376000.0,376000.0,0.0,5049920000.0,4052567000.0,64985000.0,84229000.0,84229000.0,3903353000.0,3903353000.0,997353000.0,187317000.0,187317000.0,254144000.0,254144000.0,,555892000.0,314037000.0,241855000.0,44989000.0,44989000.0,196866000.0,8411249000.0,6765480000.0,93004000.0,776815000.0,21939000.0,21939000.0,5873722000.0,,5873722000.0,,,5873722000.0,,,,1645769000.0,98118000.0,,37947000.0,89836000.0,0.0,89836000.0,1419868000.0,692474000.0,727394000.0,2024-03-31
