treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,liabilities_heldfor_sale_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,inventory,inventories_adjustments_allowances,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,cash_financial,date
1800000.0,106100000.0,107900000.0,5868900000.0,6708100000.0,-7939000000.0,22699500000.0,-960100000.0,-7939000000.0,46400000.0,16037800000.0,22000300000.0,16037800000.0,16037800000.0,-187000000.0,,17200000.0,13730700000.0,2510200000.0,1100000.0,1100000.0,0.0,10943000000.0,8050500000.0,411200000.0,0.0,1676800000.0,1676800000.0,5962500000.0,5962500000.0,2892500000.0,1419600000.0,1419600000.0,745600000.0,46400000.0,699200000.0,699200000.0,228800000.0,498500000.0,262400000.0,40200000.0,236100000.0,74000000.0,39500000.0,39500000.0,122600000.0,26980800000.0,25048400000.0,395400000.0,55900000.0,55900000.0,535000000.0,535000000.0,23976800000.0,8030700000.0,15946100000.0,85300000.0,-251300000.0,336600000.0,292600000.0,43000000.0,1000000.0,0.0,1932400000.0,151300000.0,0.0,111300000.0,-5500000.0,31300000.0,24900000.0,60600000.0,877000000.0,91500000.0,61000000.0,724500000.0,792800000.0,792800000.0,,2022-12-31
,106100000.0,106100000.0,5482300000.0,6663900000.0,-7501800000.0,22996600000.0,-543200000.0,-7501800000.0,,16332700000.0,22297100000.0,16332700000.0,16332700000.0,-162900000.0,-162900000.0,17100000.0,13941200000.0,2570400000.0,1100000.0,1100000.0,,10802100000.0,8026700000.0,409400000.0,,1652900000.0,1652900000.0,5964400000.0,5964400000.0,2775400000.0,1303800000.0,1303800000.0,699500000.0,,699500000.0,,154200000.0,617900000.0,413400000.0,,204500000.0,,70500000.0,70500000.0,134000000.0,27134800000.0,24902600000.0,387500000.0,59300000.0,59300000.0,535000000.0,535000000.0,23834500000.0,7871700000.0,15962800000.0,86300000.0,,,,,,,2232200000.0,180100000.0,,115000000.0,-7000000.0,32100000.0,26900000.0,63000000.0,755500000.0,100900000.0,25500000.0,629100000.0,1181600000.0,1181600000.0,1181600000.0,2023-03-31
,106100000.0,106100000.0,5203300000.0,6666100000.0,-6975400000.0,23412000000.0,-157800000.0,-6975400000.0,,16745900000.0,22712200000.0,16745900000.0,16745900000.0,-126700000.0,-126700000.0,17000000.0,14233200000.0,2655300000.0,1100000.0,1100000.0,,10714500000.0,7950600000.0,394900000.0,,1589400000.0,1589400000.0,5966300000.0,5966300000.0,2763900000.0,1279800000.0,1279800000.0,699800000.0,,699800000.0,,183800000.0,600500000.0,397100000.0,,203400000.0,,62300000.0,62300000.0,141100000.0,27460400000.0,24854300000.0,399800000.0,48200000.0,48200000.0,591300000.0,591300000.0,23721300000.0,7718800000.0,16002500000.0,93700000.0,,,,,,,2606100000.0,179400000.0,,118000000.0,-7800000.0,37400000.0,24800000.0,63600000.0,845900000.0,108100000.0,53400000.0,684400000.0,1462800000.0,1462800000.0,,2023-06-30
,106100000.0,106100000.0,6578800000.0,6878300000.0,-8352500000.0,23917000000.0,-1308200000.0,-8352500000.0,,17038700000.0,23417700000.0,17038700000.0,17038700000.0,-176800000.0,-176800000.0,16900000.0,14507500000.0,2723800000.0,1100000.0,1100000.0,,11149300000.0,8336600000.0,411600000.0,,1546000000.0,1546000000.0,6379000000.0,6379000000.0,2812700000.0,1496700000.0,1496700000.0,499300000.0,,499300000.0,,225300000.0,591400000.0,389500000.0,,201900000.0,,66100000.0,66100000.0,135800000.0,28188000000.0,26683500000.0,405500000.0,52100000.0,52100000.0,736400000.0,736400000.0,25391200000.0,8343600000.0,17047600000.0,98300000.0,,,,,,,1504500000.0,168800000.0,,122500000.0,-8600000.0,43000000.0,26900000.0,61200000.0,913700000.0,112100000.0,55200000.0,746400000.0,299500000.0,299500000.0,,2023-09-30
1700000.0,106900000.0,108600000.0,6115800000.0,6373400000.0,-7886100000.0,23774900000.0,-1481800000.0,-7886100000.0,43300000.0,17444800000.0,23275400000.0,17444800000.0,17444800000.0,-122800000.0,-122800000.0,16800000.0,14816300000.0,2767000000.0,1100000.0,1100000.0,0.0,10722700000.0,7759500000.0,415800000.0,,1513100000.0,1513100000.0,5830600000.0,5830600000.0,2963200000.0,1629000000.0,1629000000.0,542800000.0,43300000.0,499500000.0,499500000.0,250000000.0,541400000.0,243700000.0,33600000.0,297700000.0,82500000.0,72200000.0,40400000.0,143000000.0,28167500000.0,26686100000.0,407700000.0,32200000.0,32200000.0,795700000.0,795700000.0,25330900000.0,8212100000.0,17118800000.0,119600000.0,-268800000.0,388400000.0,329700000.0,57700000.0,1000000.0,0.0,1481400000.0,164500000.0,,118600000.0,-9500000.0,41800000.0,28700000.0,57600000.0,984000000.0,106400000.0,47700000.0,829900000.0,214300000.0,214300000.0,,2023-12-31
