treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,properties,current_assets,other_current_assets,hedging_assets_current,prepaid_assets,inventory,receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
65459.0,257145716.0,257211175.0,6818271000.0,7097540000.0,-1467516000.0,14005606000.0,-394998000.0,-1467516000.0,200632000.0,7108698000.0,13998847000.0,7113644000.0,4946000.0,7108698000.0,-56830000.0,-56830000.0,0.0,3649494000.0,244076000.0,3271958000.0,3271958000.0,10020959000.0,8508316000.0,438963000.0,1013742000.0,1013742000.0,7055611000.0,165462000.0,6890149000.0,1512643000.0,60092000.0,325002000.0,325002000.0,41929000.0,35170000.0,6759000.0,6759000.0,15645000.0,2344000.0,6104000.0,1077172000.0,411581000.0,47612000.0,665591000.0,15645000.0,11218000.0,638728000.0,17134603000.0,16016958000.0,297323000.0,8576214000.0,1673917000.0,6902297000.0,7143421000.0,-5115749000.0,12259170000.0,132367000.0,9387974000.0,1065767000.0,1673062000.0,1117645000.0,45293000.0,17906000.0,43704000.0,55188000.0,876917000.0,43055000.0,833862000.0,-22939000.0,856801000.0,78637000.0,78637000.0,2022-12-31
59656.0,257487434.0,257547090.0,6798492000.0,7135481000.0,-1403765000.0,14166347000.0,-248926000.0,-1403765000.0,203129000.0,7233995000.0,14155834000.0,7238964000.0,4969000.0,7233995000.0,-60572000.0,-60572000.0,0.0,3781519000.0,238484000.0,3274564000.0,3274564000.0,9988130000.0,8604946000.0,472904000.0,1041152000.0,1041152000.0,7090890000.0,169051000.0,6921839000.0,1383184000.0,64489000.0,336613000.0,336613000.0,44591000.0,34078000.0,10513000.0,10513000.0,21067000.0,,,937491000.0,390195000.0,,547296000.0,21067000.0,,526229000.0,17227094000.0,16092836000.0,303426000.0,8637760000.0,1697193000.0,6940567000.0,7151650000.0,,7151650000.0,,7151650000.0,,,1134258000.0,185718000.0,,,,814680000.0,,814680000.0,-22239000.0,836919000.0,133860000.0,133860000.0,2023-03-31
59656.0,257555015.0,257614671.0,6600371000.0,6949396000.0,-1197585000.0,14146609000.0,-351819000.0,-1197585000.0,257313000.0,7454526000.0,14135910000.0,7459457000.0,4931000.0,7454526000.0,-1081000.0,-1081000.0,0.0,3925376000.0,255667000.0,3274564000.0,3274564000.0,9900070000.0,8436575000.0,481639000.0,1048986000.0,1048986000.0,6905950000.0,224566000.0,6681384000.0,1463495000.0,71065000.0,341408000.0,341408000.0,43446000.0,32747000.0,10699000.0,10699000.0,15411000.0,,,1007576000.0,452949000.0,,554627000.0,15411000.0,,539216000.0,17359527000.0,16247851000.0,316655000.0,8652111000.0,1659645000.0,6992466000.0,7279085000.0,,7279085000.0,,7279085000.0,,,1111676000.0,164485000.0,,,,855479000.0,,855479000.0,-22710000.0,878189000.0,91712000.0,91712000.0,2023-06-30
59656.0,257581304.0,257640960.0,6740012000.0,7108644000.0,-1345577000.0,14422398000.0,-424014000.0,-1345577000.0,272445000.0,7586199000.0,14389638000.0,7591295000.0,5096000.0,7586199000.0,-49262000.0,-49262000.0,0.0,4088726000.0,270104000.0,3276631000.0,3276631000.0,10139945000.0,8564209000.0,472719000.0,1048283000.0,1048283000.0,7043207000.0,239768000.0,6803439000.0,1575736000.0,100813000.0,342726000.0,342726000.0,65437000.0,32677000.0,32760000.0,32760000.0,15782000.0,,,1066760000.0,446436000.0,,620324000.0,15782000.0,,604542000.0,17731240000.0,16579518000.0,287482000.0,8931776000.0,1618692000.0,7313084000.0,7360260000.0,,7360260000.0,,7360260000.0,,,1151722000.0,187442000.0,,,,868093000.0,,868093000.0,-23970000.0,892063000.0,96187000.0,96187000.0,2023-09-30
59442.0,257600479.0,257659921.0,6672834000.0,7022206000.0,-1315132000.0,14444042000.0,-546147000.0,-1315132000.0,270973000.0,7692809000.0,14417580000.0,7697781000.0,4972000.0,7692809000.0,-9826000.0,-9826000.0,0.0,4141690000.0,284284000.0,3276661000.0,3276661000.0,10218095000.0,8530163000.0,544472000.0,1022480000.0,1022480000.0,6963211000.0,238440000.0,6724771000.0,1687932000.0,94996000.0,355203000.0,355203000.0,58995000.0,32533000.0,26462000.0,26462000.0,,0.0,14106000.0,1164632000.0,491777000.0,52726000.0,672855000.0,14855000.0,15545000.0,642455000.0,17915876000.0,16774091000.0,276037000.0,9007941000.0,1603541000.0,7404400000.0,7490113000.0,-5839018000.0,13329131000.0,167025000.0,10131595000.0,1222792000.0,1807719000.0,1141785000.0,60289000.0,15842000.0,40505000.0,61673000.0,885077000.0,28124000.0,856953000.0,-23553000.0,880506000.0,78399000.0,78399000.0,2023-12-31
57692.0,257961725.0,258019417.0,7699302000.0,8097136000.0,-1687486000.0,15598202000.0,-414487000.0,-1687486000.0,285849000.0,7786915000.0,15582106000.0,7790960000.0,4045000.0,7786915000.0,-62836000.0,-62836000.0,0.0,4298171000.0,272450000.0,3279130000.0,3279130000.0,11291700000.0,9660159000.0,563041000.0,1052508000.0,1052508000.0,8044610000.0,249419000.0,7795191000.0,1631541000.0,96931000.0,370380000.0,370380000.0,52526000.0,36430000.0,16096000.0,16096000.0,,,,1111704000.0,507259000.0,,604445000.0,14584000.0,,589861000.0,19082660000.0,17865606000.0,290530000.0,9474401000.0,1877226000.0,7597175000.0,8100675000.0,,8100675000.0,,8100675000.0,,,1217054000.0,208387000.0,,,,896682000.0,,896682000.0,-22858000.0,919540000.0,111985000.0,111985000.0,2024-03-31
