free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,net_income_from_continuing_operations,date
227991000.0,0.0,-1021573000.0,1667522000.0,0.0,-294364000.0,181364000.0,308373000.0,1175000.0,-128184000.0,578046000.0,578046000.0,-7506000.0,-1000.0,-65303000.0,-65303000.0,0.0,0.0,0.0,650856000.0,4907000.0,645949000.0,-1021573000.0,1667522000.0,-1228585000.0,-1228585000.0,-230000.0,-933991000.0,-933991000.0,-294364000.0,522355000.0,522355000.0,57259000.0,6220000.0,15090000.0,6256000.0,2383000.0,2383000.0,242830000.0,242830000.0,41719000.0,41719000.0,201111000.0,-1984000.0,194301000.0,2022-12-31
266572000.0,0.0,-320027000.0,336649000.0,765000.0,-175786000.0,240485000.0,181364000.0,-54000.0,59175000.0,-65424000.0,-65424000.0,-24285000.0,1841000.0,-65788000.0,-65788000.0,765000.0,0.0,765000.0,22043000.0,5421000.0,16622000.0,-320027000.0,336649000.0,-317759000.0,-317759000.0,2638000.0,-144611000.0,-144611000.0,-175786000.0,442358000.0,442358000.0,-52605000.0,2931000.0,18469000.0,2247000.0,28229000.0,28229000.0,243341000.0,243341000.0,39282000.0,39282000.0,204059000.0,1910000.0,197836000.0,2023-03-31
355997000.0,0.0,-448032000.0,201772000.0,0.0,-218357000.0,204335000.0,240485000.0,208000.0,-36358000.0,-323850000.0,-323850000.0,-6583000.0,0.0,-65352000.0,-65352000.0,0.0,0.0,0.0,-251915000.0,-5655000.0,-246260000.0,-448032000.0,201772000.0,-286862000.0,-286862000.0,36000.0,-68541000.0,-68541000.0,-218357000.0,574354000.0,574354000.0,64769000.0,6407000.0,23000000.0,4788000.0,3198000.0,3198000.0,252374000.0,252374000.0,39053000.0,39053000.0,213321000.0,10648000.0,209170000.0,2023-06-30
332753000.0,0.0,-615356000.0,704133000.0,0.0,-221411000.0,199031000.0,204335000.0,-1214000.0,-4090000.0,22738000.0,22738000.0,-2802000.0,2067000.0,-65675000.0,-65675000.0,0.0,0.0,0.0,89148000.0,371000.0,88777000.0,-615356000.0,704133000.0,-580992000.0,-580992000.0,452000.0,-360033000.0,-360033000.0,-221411000.0,554164000.0,554164000.0,-10096000.0,37183000.0,14641000.0,6328000.0,-2367000.0,-2367000.0,254372000.0,254372000.0,39405000.0,39405000.0,214967000.0,24912000.0,229191000.0,2023-09-30
237495000.0,0.0,-668738000.0,576211000.0,29000.0,-318446000.0,184038000.0,199031000.0,2401000.0,-17394000.0,-177869000.0,-177869000.0,-11583000.0,1000.0,-73789000.0,-73789000.0,29000.0,0.0,29000.0,-92527000.0,-927000.0,-92527000.0,-668738000.0,576211000.0,-395466000.0,-395466000.0,26588000.0,-103608000.0,-103608000.0,-318446000.0,555941000.0,555941000.0,10466000.0,168653000.0,14326000.0,4067000.0,-22731000.0,-22731000.0,253124000.0,253124000.0,39833000.0,39833000.0,213291000.0,1407000.0,126629000.0,2023-12-31
320358000.0,,-1350932000.0,2353022000.0,286000.0,-169951000.0,217668000.0,184038000.0,-577000.0,34207000.0,878477000.0,878477000.0,-52509000.0,2183000.0,-73573000.0,-73573000.0,286000.0,,286000.0,1002090000.0,,1002090000.0,-1350932000.0,2353022000.0,-1334579000.0,-1334579000.0,-8206000.0,-1156422000.0,-1156422000.0,-169951000.0,490309000.0,490309000.0,-75761000.0,16236000.0,21952000.0,3730000.0,30395000.0,30395000.0,262981000.0,262981000.0,40290000.0,40290000.0,222691000.0,1649000.0,229127000.0,2024-03-31
