date,open,close,high,low,volume
2021-04-30,84.94000244140625,85.19999694824219,85.69000244140625,84.0,1382500
2021-05-03,85.93000030517578,85.38999938964844,86.05000305175781,84.48999786376953,1312800
2021-05-04,84.97000122070312,85.43000030517578,86.06999969482422,84.52999877929688,1477300
2021-05-05,85.87999725341797,84.95999908447266,86.13999938964844,84.47000122070312,1630700
2021-05-06,85.37000274658203,85.31999969482422,85.37000274658203,83.66999816894531,2082400
2021-05-07,85.22000122070312,86.9000015258789,87.05999755859375,85.04000091552734,1271400
2021-05-10,86.51000213623047,86.58999633789062,88.23999786376953,86.25,1885900
2021-05-11,85.7699966430664,85.7300033569336,86.68000030517578,84.66000366210938,1572500
2021-05-12,85.93000030517578,84.37999725341797,86.06999969482422,84.18000030517578,1742700
2021-05-13,84.63999938964844,86.37999725341797,86.97000122070312,84.63999938964844,1600500
2021-05-14,86.75,86.31999969482422,86.75,85.55000305175781,2016100
2021-05-17,86.4800033569336,86.68000030517578,86.80000305175781,85.55999755859375,1053500
2021-05-18,87.16999816894531,85.63999938964844,87.19999694824219,85.63999938964844,1765700
2021-05-19,84.1500015258789,84.88999938964844,85.2300033569336,83.47000122070312,1897100
2021-05-20,84.9000015258789,87.75,88.0,84.68000030517578,1365400
2021-05-21,87.8499984741211,87.18000030517578,88.91000366210938,87.11000061035156,1281500
2021-05-24,87.87000274658203,88.76000213623047,89.3499984741211,87.79000091552734,1221700
2021-05-25,88.7699966430664,88.12000274658203,89.5,88.0999984741211,1371800
2021-05-26,88.19999694824219,88.22000122070312,89.12000274658203,87.8499984741211,1557700
2021-05-27,88.54000091552734,87.58999633789062,88.7300033569336,87.4000015258789,3177000
2021-05-28,88.0199966430664,87.77999877929688,88.26000213623047,87.4000015258789,1252700
2021-06-01,88.55000305175781,89.66000366210938,89.87999725341797,88.12999725341797,1906800
2021-06-02,89.66999816894531,90.01000213623047,90.20999908447266,88.5999984741211,1537800
2021-06-03,89.55999755859375,88.80000305175781,89.94999694824219,88.08999633789062,1235000
2021-06-04,88.97000122070312,87.97000122070312,89.06999969482422,87.2699966430664,1309600
2021-06-07,88.0,87.73999786376953,88.36000061035156,87.37999725341797,1716100
2021-06-08,87.62999725341797,89.41000366210938,89.88999938964844,87.44000244140625,1630800
2021-06-09,89.2699966430664,89.04000091552734,89.62000274658203,88.87999725341797,1138300
2021-06-10,89.5999984741211,88.0199966430664,89.69000244140625,87.98999786376953,1232400
2021-06-11,88.26000213623047,88.70999908447266,88.76000213623047,88.0199966430664,1040200
2021-06-14,88.70999908447266,87.69999694824219,89.08000183105469,87.04000091552734,1196600
2021-06-15,88.48999786376953,89.11000061035156,89.66999816894531,88.19999694824219,1457200
