treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,commercial_paper,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_note_receivables,financial_assets,investments_and_advances,other_investments,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
59555235.0,492457627.0,552012862.0,12478000000.0,18791000000.0,1791000000.0,57942000000.0,-3432000000.0,1791000000.0,877000000.0,40028000000.0,52226000000.0,41387000000.0,1359000000.0,40028000000.0,-5782000000.0,-5782000000.0,14737000000.0,20541000000.0,40005000000.0,1000000.0,1000000.0,38271000000.0,21792000000.0,932000000.0,73000000.0,640000000.0,640000000.0,139000000.0,6799000000.0,12852000000.0,654000000.0,12198000000.0,357000000.0,16479000000.0,1265000000.0,3073000000.0,3073000000.0,5939000000.0,223000000.0,5716000000.0,1599000000.0,191000000.0,3926000000.0,51000000.0,19000000.0,6132000000.0,2265000000.0,118000000.0,3867000000.0,872000000.0,2995000000.0,79658000000.0,66611000000.0,243000000.0,661000000.0,52000000.0,296000000.0,230000000.0,164000000.0,4000000.0,2534000000.0,184000000.0,2350000000.0,38237000000.0,12420000000.0,25817000000.0,24420000000.0,-27139000000.0,51559000000.0,3239000000.0,13717000000.0,30554000000.0,3002000000.0,1047000000.0,0.0,13047000000.0,104000000.0,24000000.0,597000000.0,1978000000.0,1043000000.0,368000000.0,567000000.0,4908000000.0,124000000.0,225000000.0,4559000000.0,-405000000.0,4964000000.0,5436000000.0,5436000000.0,2022-12-31
514984.0,490251988.0,490766972.0,13815000000.0,18777000000.0,914000000.0,58747000000.0,-4881000000.0,914000000.0,,39970000000.0,51714000000.0,41336000000.0,1366000000.0,39970000000.0,-5810000000.0,-5810000000.0,171000000.0,6092000000.0,39859000000.0,0.0,0.0,38972000000.0,21187000000.0,9443000000.0,,,,,,11744000000.0,,11744000000.0,,17785000000.0,4741000000.0,3070000000.0,3070000000.0,7033000000.0,,7033000000.0,1696000000.0,274000000.0,5063000000.0,,,2941000000.0,,,2941000000.0,,2941000000.0,80308000000.0,67404000000.0,4552000000.0,,,,,,,,,,39056000000.0,12638000000.0,26418000000.0,23796000000.0,,,,,,,,,12904000000.0,960000000.0,,,2054000000.0,1094000000.0,391000000.0,569000000.0,4928000000.0,175000000.0,,4753000000.0,-426000000.0,5179000000.0,4962000000.0,4962000000.0,2023-03-31
2821108.0,487945864.0,490766972.0,14133000000.0,17490000000.0,945000000.0,57401000000.0,-3141000000.0,945000000.0,,39911000000.0,53439000000.0,41248000000.0,1337000000.0,39911000000.0,-5899000000.0,-5899000000.0,1011000000.0,7024000000.0,39797000000.0,0.0,0.0,37470000000.0,22918000000.0,9390000000.0,,,,,,13528000000.0,,13528000000.0,,14552000000.0,4367000000.0,3246000000.0,3246000000.0,3962000000.0,,3962000000.0,944000000.0,253000000.0,2765000000.0,,,2977000000.0,,,2977000000.0,,2977000000.0,78718000000.0,67307000000.0,4533000000.0,,,,,,,,,,38966000000.0,12510000000.0,26456000000.0,23808000000.0,,,,,,,,,11411000000.0,1020000000.0,,,2079000000.0,1078000000.0,401000000.0,600000000.0,4955000000.0,156000000.0,,4799000000.0,-426000000.0,5225000000.0,3357000000.0,3357000000.0,2023-06-30
5876486.0,484890486.0,490766972.0,14109000000.0,18003000000.0,851000000.0,56901000000.0,-2425000000.0,851000000.0,,38898000000.0,52130000000.0,40238000000.0,1340000000.0,38898000000.0,-6676000000.0,-6676000000.0,2169000000.0,7940000000.0,39803000000.0,0.0,0.0,37589000000.0,23427000000.0,10195000000.0,,,,,,13232000000.0,,13232000000.0,,14162000000.0,4656000000.0,1985000000.0,1985000000.0,4771000000.0,,4771000000.0,922000000.0,202000000.0,3647000000.0,,,2750000000.0,,,2750000000.0,,2750000000.0,77827000000.0,66090000000.0,4419000000.0,,,,,,,,,,38047000000.0,12092000000.0,25955000000.0,23624000000.0,,,,,,,,,11737000000.0,922000000.0,,,2078000000.0,1054000000.0,426000000.0,598000000.0,4843000000.0,151000000.0,,4692000000.0,-446000000.0,5138000000.0,3894000000.0,3894000000.0,2023-09-30
,492457627.0,492457627.0,14709000000.0,20315000000.0,570000000.0,59093000000.0,-3097000000.0,570000000.0,942000000.0,39720000000.0,53117000000.0,41095000000.0,1375000000.0,39720000000.0,-5805000000.0,-5805000000.0,3133000000.0,8845000000.0,39812000000.0,1000000.0,1000000.0,39716000000.0,23999000000.0,1951000000.0,6000000.0,693000000.0,693000000.0,80000000.0,6798000000.0,14112000000.0,715000000.0,13397000000.0,359000000.0,15717000000.0,1323000000.0,1901000000.0,1901000000.0,6203000000.0,227000000.0,5976000000.0,1263000000.0,230000000.0,4483000000.0,31000000.0,21000000.0,6238000000.0,2301000000.0,129000000.0,3937000000.0,917000000.0,3020000000.0,80811000000.0,68191000000.0,261000000.0,380000000.0,76000000.0,286000000.0,226000000.0,163000000.0,8000000.0,2377000000.0,187000000.0,2190000000.0,39150000000.0,12399000000.0,26751000000.0,25490000000.0,-30773000000.0,56263000000.0,3404000000.0,11376000000.0,37121000000.0,3275000000.0,1087000000.0,0.0,12620000000.0,93000000.0,73000000.0,583000000.0,2115000000.0,1111000000.0,390000000.0,614000000.0,5092000000.0,196000000.0,178000000.0,4718000000.0,-457000000.0,5175000000.0,4664000000.0,4664000000.0,2023-12-31
