free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,short_term_debt_issuance
-438000000.0,0.0,-34000000.0,575000000.0,-579000000.0,73000000.0,2000000.0,72000000.0,63000000.0,9000000.0,396000000.0,396000000.0,-1000000.0,-171000000.0,-171000000.0,0.0,0.0,568000000.0,27000000.0,541000000.0,-34000000.0,575000000.0,-528000000.0,-528000000.0,18000000.0,14000000.0,-9000000.0,,-579000000.0,141000000.0,141000000.0,4000000.0,-239000000.0,369000000.0,-608000000.0,31000000.0,8000000.0,8000000.0,209000000.0,209000000.0,1000000.0,17000000.0,-1000000.0,,127000000.0,2022-12-31,
-632000000.0,0.0,-5000000.0,0.0,-836000000.0,56000000.0,,75000000.0,72000000.0,3000000.0,618000000.0,618000000.0,71000000.0,-170000000.0,-170000000.0,0.0,0.0,717000000.0,722000000.0,-5000000.0,-5000000.0,0.0,-819000000.0,-819000000.0,26000000.0,2000000.0,-11000000.0,-11000000.0,-836000000.0,204000000.0,204000000.0,6000000.0,-258000000.0,-244000000.0,-14000000.0,-37000000.0,-1000000.0,-1000000.0,280000000.0,280000000.0,-1000000.0,-3000000.0,-2000000.0,4000000.0,215000000.0,2023-03-31,
-273000000.0,-3000000.0,-200000000.0,0.0,-799000000.0,108000000.0,,61000000.0,75000000.0,-14000000.0,198000000.0,198000000.0,-3000000.0,-170000000.0,-170000000.0,-3000000.0,-3000000.0,374000000.0,574000000.0,-200000000.0,-200000000.0,0.0,-738000000.0,-738000000.0,68000000.0,0.0,-7000000.0,-7000000.0,-799000000.0,526000000.0,526000000.0,8000000.0,252000000.0,-159000000.0,411000000.0,-33000000.0,-21000000.0,-21000000.0,285000000.0,285000000.0,-16000000.0,-4000000.0,-4000000.0,-8000000.0,51000000.0,2023-06-30,
-416000000.0,0.0,-101000000.0,1642000000.0,-443000000.0,53000000.0,,84000000.0,61000000.0,23000000.0,463000000.0,463000000.0,-2000000.0,-170000000.0,-170000000.0,0.0,0.0,635000000.0,-906000000.0,1541000000.0,-101000000.0,1642000000.0,-467000000.0,-467000000.0,55000000.0,2000000.0,-81000000.0,,-443000000.0,27000000.0,27000000.0,7000000.0,-382000000.0,-48000000.0,-334000000.0,21000000.0,75000000.0,75000000.0,255000000.0,255000000.0,20000000.0,-4000000.0,1000000.0,23000000.0,31000000.0,2023-09-30,
-732000000.0,0.0,-78000000.0,673000000.0,-894000000.0,121000000.0,,94000000.0,84000000.0,10000000.0,923000000.0,923000000.0,121000000.0,-171000000.0,-171000000.0,0.0,0.0,973000000.0,378000000.0,595000000.0,-78000000.0,673000000.0,-1075000000.0,-1075000000.0,-37000000.0,0.0,-209000000.0,,-894000000.0,162000000.0,162000000.0,7000000.0,-442000000.0,184000000.0,-626000000.0,-62000000.0,-9000000.0,-9000000.0,338000000.0,338000000.0,-38000000.0,-2000000.0,-1000000.0,-40000000.0,368000000.0,2023-12-31,
-719000000.0,-2000000.0,-4000000.0,1014000000.0,-872000000.0,103000000.0,3000000.0,155000000.0,94000000.0,61000000.0,852000000.0,852000000.0,14000000.0,-170000000.0,-170000000.0,-2000000.0,-2000000.0,1010000000.0,1014000000.0,-4000000.0,-4000000.0,,-944000000.0,-944000000.0,42000000.0,2000000.0,-116000000.0,,-872000000.0,153000000.0,153000000.0,3000000.0,-441000000.0,-45000000.0,-396000000.0,-7000000.0,4000000.0,4000000.0,298000000.0,298000000.0,-26000000.0,-3000000.0,-6000000.0,-17000000.0,322000000.0,2024-03-31,1014000000.0
