free_cash_flow,repurchase_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date,issuance_of_debt,issuance_of_capital_stock,interest_paid_supplemental_data,income_tax_paid_supplemental_data,effect_of_exchange_rate_changes,changes_in_cash,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_issuance,net_other_investing_changes,other_non_cash_items
329000000.0,-325000000.0,-8000000.0,0.0,0.0,-325000000.0,-325000000.0,-325000000.0,-325000000.0,-12000000.0,-12000000.0,-4000000.0,-4000000.0,-8000000.0,,-8000000.0,337000000.0,337000000.0,89000000.0,95000000.0,59000000.0,36000000.0,36000000.0,-6000000.0,32000000.0,12000000.0,12000000.0,11000000.0,,21000000.0,21000000.0,12000000.0,12000000.0,9000000.0,216000000.0,2022-12-31,,,,,,,,,,,,,,,
147000000.0,,-9000000.0,0.0,0.0,-147000000.0,-147000000.0,0.0,,-9000000.0,-9000000.0,,,-9000000.0,,-9000000.0,156000000.0,156000000.0,-100000000.0,-90000000.0,-57000000.0,-33000000.0,-33000000.0,-9000000.0,-2000000.0,1000000.0,1000000.0,9000000.0,,22000000.0,22000000.0,12000000.0,12000000.0,10000000.0,225000000.0,2023-03-31,,0.0,0.0,0.0,0.0,,-147000000.0,0.0,0.0,0.0,,,,,
289000000.0,,-12000000.0,,0.0,-291000000.0,-291000000.0,-438000000.0,,-10000000.0,-10000000.0,,,-10000000.0,,-12000000.0,301000000.0,301000000.0,42000000.0,-8000000.0,12000000.0,-20000000.0,-20000000.0,17000000.0,18000000.0,15000000.0,15000000.0,13000000.0,,22000000.0,22000000.0,12000000.0,12000000.0,10000000.0,209000000.0,2023-06-30,,,,,,,,,,,,,,,
232000000.0,198000000.0,-11000000.0,,,206000000.0,206000000.0,198000000.0,198000000.0,-14000000.0,-14000000.0,0.0,0.0,-11000000.0,0.0,-11000000.0,243000000.0,243000000.0,4000000.0,19000000.0,51000000.0,-32000000.0,-32000000.0,-9000000.0,12000000.0,-18000000.0,-18000000.0,13000000.0,0.0,21000000.0,21000000.0,12000000.0,12000000.0,9000000.0,205000000.0,2023-09-30,,,,,,,,,,,,,,,
241000000.0,93000000.0,-22000000.0,762000000.0,426000000.0,97000000.0,97000000.0,93000000.0,93000000.0,-22000000.0,-22000000.0,0.0,0.0,-22000000.0,0.0,-22000000.0,263000000.0,263000000.0,21000000.0,71000000.0,-13000000.0,84000000.0,84000000.0,-53000000.0,24000000.0,4000000.0,4000000.0,20000000.0,0.0,22000000.0,22000000.0,12000000.0,12000000.0,10000000.0,200000000.0,2023-12-31,0.0,,,,-2000000.0,338000000.0,0.0,,,,0.0,0.0,0.0,0.0,
102000000.0,,-13000000.0,827000000.0,762000000.0,-20000000.0,-20000000.0,2000000.0,,-23000000.0,-23000000.0,,,-13000000.0,,-13000000.0,115000000.0,115000000.0,-120000000.0,-102000000.0,-76000000.0,-26000000.0,-26000000.0,-9000000.0,-13000000.0,4000000.0,4000000.0,15000000.0,,21000000.0,21000000.0,11000000.0,11000000.0,10000000.0,184000000.0,2024-03-31,,2000000.0,57000000.0,32000000.0,-7000000.0,72000000.0,,-22000000.0,-22000000.0,2000000.0,,,,-10000000.0,15000000.0
