symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
MPLX,Energy,31070171723.65755,1001000000.0,2023-03-31,0.07188111677618364,35691492918.90427,38257037289.324356,31.039132591066483,38.2188184708535
MPLX,Energy,35691492918.90427,1001217044.0,2023-12-31,0.05785000395550083,,,35.648107603434156,
