preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,liabilities_heldfor_sale_non_current,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,current_notes_payable,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,other_investments,investmentin_financial_assets,available_for_sale_securities,long_term_equity_investment,investmentsin_associatesat_cost,goodwill_and_other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,assets_held_for_sale_current,inventory,other_inventories,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,treasury_shares_number
40000000.0,770000000.0,770000000.0,73994000000.0,76222000000.0,28057000000.0,121763000000.0,-5651000000.0,30019000000.0,1819000000.0,47360000000.0,1962000000.0,115772000000.0,51853000000.0,2531000000.0,49322000000.0,-140000000.0,-140000000.0,2637000000.0,44862000000.0,1963000000.0,1000000.0,1962000000.0,126233000000.0,107360000000.0,1502000000.0,739000000.0,832000000.0,832000000.0,849000000.0,9964000000.0,9964000000.0,67937000000.0,1487000000.0,66450000000.0,11955000000.0,18873000000.0,3713000000.0,8285000000.0,332000000.0,7953000000.0,4001000000.0,3952000000.0,773000000.0,6102000000.0,626000000.0,626000000.0,5476000000.0,722000000.0,4754000000.0,178086000000.0,164864000000.0,9034000000.0,9092000000.0,8637000000.0,8637000000.0,8637000000.0,455000000.0,455000000.0,19303000000.0,19303000000.0,112790000000.0,-52100000000.0,164890000000.0,7381000000.0,18319000000.0,13222000000.0,4552000000.0,262000000.0,3584000000.0,360000000.0,4415000000.0,4415000000.0,-216000000.0,4631000000.0,409000000.0,409000000.0,2022-12-31,
40000000.0,771000000.0,771000000.0,75717000000.0,77019000000.0,27995000000.0,123466000000.0,-3701000000.0,29957000000.0,851000000.0,47298000000.0,1962000000.0,118367000000.0,51951000000.0,2691000000.0,49260000000.0,-166000000.0,-166000000.0,2626000000.0,44837000000.0,1963000000.0,1000000.0,1962000000.0,126882000000.0,110867000000.0,1417000000.0,1931000000.0,820000000.0,820000000.0,852000000.0,10188000000.0,10188000000.0,69958000000.0,851000000.0,69107000000.0,11987000000.0,16015000000.0,3729000000.0,7061000000.0,,7061000000.0,3330000000.0,3731000000.0,732000000.0,4493000000.0,693000000.0,693000000.0,3800000000.0,586000000.0,3214000000.0,178833000000.0,166519000000.0,8964000000.0,9589000000.0,9124000000.0,9124000000.0,9124000000.0,465000000.0,465000000.0,19303000000.0,19303000000.0,113961000000.0,-53162000000.0,167123000000.0,,167123000000.0,12314000000.0,3954000000.0,374000000.0,3865000000.0,354000000.0,3670000000.0,3670000000.0,-214000000.0,3884000000.0,451000000.0,451000000.0,2023-03-31,
40000000.0,771000000.0,771000000.0,77601000000.0,78819000000.0,27068000000.0,124349000000.0,-4287000000.0,29030000000.0,841000000.0,46371000000.0,1962000000.0,118247000000.0,51071000000.0,2738000000.0,48333000000.0,-111000000.0,-111000000.0,1615000000.0,44866000000.0,1963000000.0,1000000.0,1962000000.0,129005000000.0,111630000000.0,1353000000.0,1720000000.0,808000000.0,808000000.0,849000000.0,10210000000.0,10210000000.0,70755000000.0,841000000.0,69914000000.0,11991000000.0,17375000000.0,3972000000.0,8064000000.0,,8064000000.0,4609000000.0,3455000000.0,692000000.0,4647000000.0,714000000.0,714000000.0,3933000000.0,708000000.0,3225000000.0,180076000000.0,166988000000.0,8005000000.0,10044000000.0,9565000000.0,9565000000.0,9565000000.0,479000000.0,479000000.0,19303000000.0,19303000000.0,115489000000.0,-54030000000.0,169519000000.0,,169519000000.0,13088000000.0,4393000000.0,390000000.0,4100000000.0,326000000.0,3828000000.0,3828000000.0,-199000000.0,4027000000.0,377000000.0,377000000.0,2023-06-30,
40000000.0,770000000.0,770000000.0,78217000000.0,79438000000.0,27741000000.0,125585000000.0,-4112000000.0,29703000000.0,897000000.0,47044000000.0,1962000000.0,120359000000.0,51826000000.0,2820000000.0,49006000000.0,121000000.0,121000000.0,2036000000.0,44886000000.0,1963000000.0,1000000.0,1962000000.0,129334000000.0,112174000000.0,1325000000.0,1634000000.0,662000000.0,662000000.0,856000000.0,10438000000.0,10438000000.0,72250000000.0,897000000.0,71353000000.0,11613000000.0,17160000000.0,4072000000.0,7188000000.0,,7188000000.0,4034000000.0,3154000000.0,620000000.0,5280000000.0,750000000.0,750000000.0,4530000000.0,991000000.0,3539000000.0,181160000000.0,168112000000.0,8294000000.0,9750000000.0,,9245000000.0,9245000000.0,505000000.0,,19303000000.0,19303000000.0,117020000000.0,-54994000000.0,172014000000.0,,172014000000.0,13048000000.0,4091000000.0,440000000.0,4118000000.0,342000000.0,4075000000.0,4075000000.0,-203000000.0,4278000000.0,324000000.0,324000000.0,2023-09-30,
40000000.0,770711728.0,770711728.0,79287000000.0,80457000000.0,27847000000.0,126690000000.0,-4514000000.0,29809000000.0,917000000.0,47150000000.0,1962000000.0,121564000000.0,50187000000.0,1075000000.0,49112000000.0,-6000000.0,-6000000.0,2235000000.0,44920000000.0,1963000000.0,1000000.0,1962000000.0,126706000000.0,109423000000.0,1393000000.0,157000000.0,485000000.0,485000000.0,864000000.0,10556000000.0,10556000000.0,73369000000.0,917000000.0,72452000000.0,8560000000.0,17283000000.0,3810000000.0,7088000000.0,,7088000000.0,,,596000000.0,5789000000.0,745000000.0,745000000.0,5044000000.0,816000000.0,4228000000.0,176893000000.0,164124000000.0,4161000000.0,10635000000.0,,10143000000.0,10143000000.0,492000000.0,,19303000000.0,19303000000.0,116407000000.0,-56038000000.0,172445000000.0,8372000000.0,19958000000.0,12769000000.0,4079000000.0,14000000.0,4292000000.0,364000000.0,4131000000.0,4131000000.0,-205000000.0,4336000000.0,253000000.0,253000000.0,2023-12-31,0.0
