free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date,net_long_term_debt_issuance,long_term_debt_payments
361000.0,0.0,,,-90000.0,,,1280000.0,934000.0,346000.0,-15000.0,-15000.0,-15000.0,0.0,0.0,,,,,-90000.0,-90000.0,-90000.0,-90000.0,451000.0,451000.0,609000.0,15000.0,1134000.0,389000.0,745000.0,745000.0,,,79000.0,-1586000.0,967000.0,1303000.0,8000.0,35000.0,-59000.0,-59000.0,81000.0,81000.0,-223000.0,2022-12-31,,
-1568000.0,0.0,,,-56000.0,,,676000.0,1280000.0,-604000.0,964000.0,964000.0,-43000.0,0.0,0.0,,,,,-56000.0,-56000.0,-56000.0,-56000.0,-1512000.0,-1512000.0,-2227000.0,-195000.0,-674000.0,-132000.0,-542000.0,-211000.0,,,-193000.0,-494000.0,-671000.0,-671000.0,5000.0,18000.0,128000.0,128000.0,85000.0,85000.0,479000.0,2023-03-31,,
-562000.0,0.0,,500000.0,-222000.0,20000.0,56000.0,314000.0,676000.0,-362000.0,200000.0,200000.0,0.0,0.0,0.0,200000.0,,,,-222000.0,-222000.0,-222000.0,-222000.0,-340000.0,-340000.0,-1198000.0,0.0,375000.0,-5000.0,380000.0,380000.0,0.0,0.0,11000.0,-990000.0,-594000.0,-594000.0,4000.0,81000.0,111000.0,111000.0,86000.0,86000.0,576000.0,2023-06-30,,
1097000.0,0.0,-207000.0,0.0,-8000.0,27000.0,-19000.0,1204000.0,314000.0,890000.0,-207000.0,-207000.0,0.0,0.0,0.0,-207000.0,-207000.0,-207000.0,0.0,-8000.0,-8000.0,-8000.0,-8000.0,1105000.0,1105000.0,-375000.0,304000.0,-266000.0,-10000.0,-256000.0,-503000.0,247000.0,247000.0,212000.0,129000.0,-754000.0,-754000.0,3000.0,113000.0,-160000.0,-160000.0,93000.0,93000.0,1431000.0,2023-09-30,,
2196000.0,,-1000000.0,,-58000.0,7000.0,,2373000.0,1204000.0,1169000.0,-1027000.0,-1027000.0,-27000.0,,,-1000000.0,,,,-58000.0,-58000.0,-58000.0,-58000.0,2254000.0,2254000.0,1579000.0,65000.0,709000.0,-83000.0,792000.0,713000.0,79000.0,79000.0,65000.0,-532000.0,1272000.0,1194000.0,4000.0,113000.0,35000.0,35000.0,92000.0,92000.0,431000.0,2023-12-31,-1000000.0,-1000000.0
