treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
4872251.0,38798150.0,43670401.0,,390529000.0,1283335000.0,2036234000.0,1392217000.0,1283335000.0,243532000.0,1889237000.0,1889237000.0,2248278000.0,359041000.0,1889237000.0,-47710000.0,-47710000.0,87440000.0,1029516000.0,973060000.0,21811000.0,21811000.0,0.0,1239936000.0,333414000.0,89882000.0,89882000.0,243532000.0,243532000.0,,906522000.0,146997000.0,,146997000.0,146997000.0,759525000.0,303397000.0,456128000.0,456128000.0,3488214000.0,1189475000.0,8033000.0,132802000.0,132802000.0,605902000.0,175191000.0,430711000.0,442738000.0,-196479000.0,639217000.0,317314000.0,228194000.0,93033000.0,676000.0,0.0,2298739000.0,33951000.0,1370173000.0,747110000.0,747110000.0,147505000.0,147505000.0,2022-12-31
,38954046.0,38954046.0,149181000.0,540675000.0,1323835000.0,2219004000.0,1644732000.0,1323835000.0,250539000.0,1928868000.0,2126468000.0,2308297000.0,379429000.0,1928868000.0,-47540000.0,-47540000.0,87440000.0,1044619000.0,997316000.0,21913000.0,21913000.0,0.0,1492317000.0,539234000.0,91095000.0,91095000.0,448139000.0,250539000.0,197600000.0,953083000.0,92536000.0,,92536000.0,92536000.0,860547000.0,267399000.0,593148000.0,593148000.0,3800614000.0,1202799000.0,8864000.0,136442000.0,136442000.0,605033000.0,174290000.0,430743000.0,452460000.0,,452460000.0,452460000.0,,,,,2597815000.0,31302000.0,1614294000.0,811264000.0,811264000.0,140955000.0,140955000.0,2023-03-31
,39065636.0,39065636.0,273473000.0,694902000.0,1430289000.0,2473646000.0,1926569000.0,1430289000.0,258903000.0,2037647000.0,2380547000.0,2452050000.0,414403000.0,2037647000.0,-42760000.0,-42760000.0,86630000.0,1121944000.0,1023147000.0,21946000.0,21946000.0,0.0,1650961000.0,694962000.0,93159000.0,93159000.0,601803000.0,258903000.0,342900000.0,955999000.0,93099000.0,,93099000.0,93099000.0,862900000.0,260438000.0,602462000.0,602462000.0,4103011000.0,1220443000.0,9562000.0,141082000.0,141082000.0,607358000.0,175766000.0,431592000.0,462441000.0,,462441000.0,462441000.0,,,,,2882568000.0,40070000.0,1689309000.0,990663000.0,990663000.0,162526000.0,162526000.0,2023-06-30
,39394529.0,39394529.0,,488846000.0,1560014000.0,2329609000.0,1842944000.0,1560014000.0,383246000.0,2224009000.0,2329609000.0,2665762000.0,441753000.0,2224009000.0,-47405000.0,-47405000.0,86630000.0,1197184000.0,1138749000.0,22111000.0,22111000.0,0.0,1373305000.0,485677000.0,95338000.0,95338000.0,390339000.0,284739000.0,105600000.0,887628000.0,98507000.0,98507000.0,,,789121000.0,279813000.0,509308000.0,509308000.0,4039067000.0,1308495000.0,9927000.0,137596000.0,137596000.0,663995000.0,172473000.0,491522000.0,496977000.0,,496977000.0,496977000.0,,,,,2730572000.0,56493000.0,1549740000.0,949317000.0,949317000.0,175022000.0,175022000.0,2023-09-30
4827251.0,39489543.0,44316794.0,,404792000.0,1554545000.0,2345504000.0,1679919000.0,1554545000.0,289127000.0,2229839000.0,2245239000.0,2616190000.0,386351000.0,2229839000.0,-42331000.0,-42331000.0,86630000.0,1183207000.0,1153459000.0,22134000.0,22134000.0,0.0,1112992000.0,400980000.0,96453000.0,96453000.0,304527000.0,289127000.0,15400000.0,712012000.0,100265000.0,,100265000.0,100265000.0,611747000.0,242351000.0,369396000.0,369396000.0,3729182000.0,1337251000.0,10741000.0,146238000.0,146238000.0,675294000.0,218146000.0,457148000.0,504978000.0,-221346000.0,726324000.0,368748000.0,256814000.0,100086000.0,676000.0,0.0,2391931000.0,36698000.0,1347289000.0,797832000.0,797832000.0,210112000.0,210112000.0,2023-12-31
