free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,interest_paid_cff,cash_dividends_paid
-94914000.0,-216995000.0,222228000.0,-46352000.0,,474548000.0,394817000.0,79731000.0,138229000.0,138229000.0,-6442000.0,5233000.0,5233000.0,-216995000.0,222228000.0,-9936000.0,-9936000.0,-5948000.0,966000.0,41424000.0,74987000.0,-33563000.0,-26000.0,-26000.0,-46352000.0,-48562000.0,-48562000.0,0.0,-41532000.0,-4705000.0,-9199000.0,-28733000.0,-3881000.0,-4213000.0,-4213000.0,-18579000.0,3559000.0,12256000.0,744000.0,744000.0,90071000.0,90071000.0,-69430000.0,1429000.0,1618000.0,-25651000.0,2022-12-31,,
-25658000.0,-23322000.0,25519000.0,-49700000.0,55110000.0,436742000.0,474548000.0,-37806000.0,171000.0,171000.0,-2026000.0,2197000.0,2197000.0,-23322000.0,25519000.0,-62019000.0,-62019000.0,7355000.0,,-19674000.0,30000000.0,-49674000.0,0.0,0.0,-49700000.0,24042000.0,24042000.0,0.0,-8814000.0,16336000.0,,-1386000.0,-26907000.0,3143000.0,3143000.0,-14284000.0,3104000.0,0.0,244000.0,244000.0,86874000.0,86874000.0,1481000.0,577000.0,904000.0,-44563000.0,2023-03-31,,
3699000.0,-49595000.0,13000.0,-60125000.0,59084000.0,408582000.0,436742000.0,-28160000.0,-50093000.0,-50093000.0,-511000.0,-49582000.0,-49582000.0,-49595000.0,13000.0,-41891000.0,-41891000.0,44214000.0,,-25980000.0,35100000.0,-61080000.0,0.0,0.0,-60125000.0,63824000.0,63824000.0,430000.0,34118000.0,-1071000.0,,5168000.0,25614000.0,4407000.0,4407000.0,-14802000.0,2969000.0,520000.0,-56000.0,-56000.0,86347000.0,86347000.0,-41176000.0,1153000.0,-5173000.0,-4526000.0,2023-06-30,,
-19112000.0,-18949000.0,0.0,-64875000.0,57123000.0,403276000.0,408582000.0,-5306000.0,-19232000.0,-19232000.0,657000.0,-18949000.0,-18949000.0,-18949000.0,0.0,-31837000.0,-31837000.0,9684000.0,,30943000.0,80000000.0,-49057000.0,-7589000.0,-7589000.0,-64875000.0,45763000.0,45763000.0,0.0,17969000.0,-4503000.0,,17662000.0,4110000.0,700000.0,700000.0,-21578000.0,2893000.0,9086000.0,-2203000.0,-2203000.0,87842000.0,87842000.0,565000.0,1426000.0,-861000.0,-48811000.0,2023-09-30,,
-29211000.0,-275376000.0,180017000.0,-58505000.0,60469000.0,349668000.0,403276000.0,-53608000.0,-105285000.0,-105285000.0,-35000.0,-95359000.0,-95359000.0,-275376000.0,180017000.0,22383000.0,22383000.0,46117000.0,,34771000.0,61890000.0,-27119000.0,0.0,0.0,-58505000.0,29294000.0,29294000.0,0.0,-2626000.0,-1572000.0,,-18996000.0,18812000.0,-870000.0,-870000.0,-16792000.0,3019000.0,30966000.0,9605000.0,9605000.0,89345000.0,89345000.0,6947000.0,840000.0,3986000.0,-91170000.0,2023-12-31,-9891000.0,0.0
